agebroad,gender,percentagetotalpopulation,continent,variant,year
20_64,female,59.0665409450477,905,constant_mortality,2015
20_69,female,64.2192185849372,905,constant_mortality,2015
25plus,female,68.4468294232383,905,constant_mortality,2015
25_49,female,32.3135023035881,905,constant_mortality,2015
25_64,female,52.150031021244,905,constant_mortality,2015
25_69,female,57.3027086611334,905,constant_mortality,2015
50plus,female,36.1333271196502,905,constant_mortality,2015
60plus,female,22.3793743694835,905,constant_mortality,2015
65plus,female,16.2967984019943,905,constant_mortality,2015
70plus,female,11.1441207621049,905,constant_mortality,2015
75plus,female,7.36571561931492,905,constant_mortality,2015
80plus,female,4.59495528074867,905,constant_mortality,2015
85plus,female,2.49931854575727,905,constant_mortality,2015
90plus,female,0.982467376870778,905,constant_mortality,2015
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,constant_mortality,2015
total,male,100,905,constant_mortality,2015
0_4,male,6.3283865662015,905,constant_mortality,2015
0_14,male,19.5160239294237,905,constant_mortality,2015
0_19,male,26.3105509004045,905,constant_mortality,2015
0_24,male,33.6990231396761,905,constant_mortality,2015
5_14,male,13.1876373632222,905,constant_mortality,2015
15plus,male,80.4839760705764,905,constant_mortality,2015
15_24,male,14.1829992102524,905,constant_mortality,2015
15_49,male,47.5635052873354,905,constant_mortality,2015
15_59,male,61.4166309636411,905,constant_mortality,2015
15_64,male,67.2281124606279,905,constant_mortality,2015
20plus,male,73.6894490995955,905,constant_mortality,2015
20_64,male,60.4335854896471,905,constant_mortality,2015
20_69,male,65.1829371941325,905,constant_mortality,2015
25plus,male,66.300976860324,905,constant_mortality,2015
25_49,male,33.3805060770831,905,constant_mortality,2015
25_64,male,53.0451132503755,905,constant_mortality,2015
25_69,male,57.7944649548609,905,constant_mortality,2015
50plus,male,32.9204707832409,905,constant_mortality,2015
60plus,male,19.0673451069352,905,constant_mortality,2015
65plus,male,13.2558636099484,905,constant_mortality,2015
70plus,male,8.50651190546303,905,constant_mortality,2015
75plus,male,5.2320420404013,905,constant_mortality,2015
80plus,male,2.89936060954608,905,constant_mortality,2015
85plus,male,1.36069611320709,905,constant_mortality,2015
90plus,male,0.43163843892512,905,constant_mortality,2015
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,estimates,2015
0_1,female,2.283,905,estimates,2015
0_4,female,5.924,905,estimates,2015
0_14,female,18.269,905,estimates,2015
0_17,female,22.027,905,estimates,2015
0_19,female,24.637,905,estimates,2015
0_24,female,31.553,905,estimates,2015
3_4,female,2.448,905,estimates,2015
3_5,female,3.689,905,estimates,2015
3_6,female,4.934,905,estimates,2015
4_5,female,2.473,905,estimates,2015
4_6,female,3.718,905,estimates,2015
5_14,female,12.345,905,estimates,2015
5_10,female,7.444,905,estimates,2015
5_11,female,8.667,905,estimates,2015
6_9,female,4.971,905,estimates,2015
6_10,female,6.203,905,estimates,2015
6_11,female,7.426,905,estimates,2015
6_12,female,8.646,905,estimates,2015
7_10,female,4.958,905,estimates,2015
7_12,female,7.401,905,estimates,2015
11_16,female,7.395,905,estimates,2015
11_17,female,8.659,905,estimates,2015
11_18,female,9.949,905,estimates,2015
12_14,female,3.678,905,estimates,2015
12_16,female,6.171,905,estimates,2015
12_17,female,7.436,905,estimates,2015
12_18,female,8.726,905,estimates,2015
13_17,female,6.217,905,estimates,2015
13_18,female,7.506,905,estimates,2015
13_19,female,8.826,905,estimates,2015
15_17,female,3.758,905,estimates,2015
18_23,female,8.136,905,estimates,2015
15_24,female,13.285,905,estimates,2015
15_49,female,45.598,905,estimates,2015
15_59,female,59.352,905,estimates,2015
15_64,female,65.435,905,estimates,2015
20_64,female,59.067,905,estimates,2015
20_69,female,64.219,905,estimates,2015
25_49,female,32.314,905,estimates,2015
25_64,female,52.15,905,estimates,2015
25_69,female,57.303,905,estimates,2015
15plus,female,81.731,905,estimates,2015
16plus,female,80.488,905,estimates,2015
17plus,female,79.238,905,estimates,2015
18plus,female,77.973,905,estimates,2015
20plus,female,75.363,905,estimates,2015
21plus,female,74.014,905,estimates,2015
25plus,female,68.447,905,estimates,2015
50plus,female,36.133,905,estimates,2015
60plus,female,22.379,905,estimates,2015
65plus,female,16.297,905,estimates,2015
70plus,female,11.144,905,estimates,2015
75plus,female,7.366,905,estimates,2015
80plus,female,4.595,905,estimates,2015
85plus,female,2.499,905,estimates,2015
90plus,female,0.982,905,estimates,2015
total,female,100,905,estimates,2015
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,estimates,2015
0_1,male,2.44,905,estimates,2015
0_4,male,6.328,905,estimates,2015
0_14,male,19.516,905,estimates,2015
0_17,male,23.525,905,estimates,2015
0_19,male,26.311,905,estimates,2015
0_24,male,33.699,905,estimates,2015
3_4,male,2.614,905,estimates,2015
3_5,male,3.939,905,estimates,2015
3_6,male,5.269,905,estimates,2015
4_5,male,2.64,905,estimates,2015
4_6,male,3.97,905,estimates,2015
5_14,male,13.188,905,estimates,2015
5_10,male,7.951,905,estimates,2015
5_11,male,9.258,905,estimates,2015
6_9,male,5.31,905,estimates,2015
6_10,male,6.626,905,estimates,2015
6_11,male,7.933,905,estimates,2015
6_12,male,9.237,905,estimates,2015
7_10,male,5.296,905,estimates,2015
7_12,male,7.907,905,estimates,2015
11_16,male,7.897,905,estimates,2015
11_17,male,9.246,905,estimates,2015
11_18,male,10.622,905,estimates,2015
12_14,male,3.93,905,estimates,2015
12_16,male,6.59,905,estimates,2015
12_17,male,7.938,905,estimates,2015
12_18,male,9.314,905,estimates,2015
13_17,male,6.635,905,estimates,2015
13_18,male,8.011,905,estimates,2015
13_19,male,9.42,905,estimates,2015
15_17,male,4.009,905,estimates,2015
18_23,male,8.693,905,estimates,2015
15_24,male,14.183,905,estimates,2015
15_49,male,47.564,905,estimates,2015
15_59,male,61.417,905,estimates,2015
15_64,male,67.228,905,estimates,2015
20_64,male,60.434,905,estimates,2015
20_69,male,65.183,905,estimates,2015
25_49,male,33.381,905,estimates,2015
25_64,male,53.045,905,estimates,2015
25_69,male,57.794,905,estimates,2015
15plus,male,80.484,905,estimates,2015
16plus,male,79.157,905,estimates,2015
17plus,male,77.824,905,estimates,2015
18plus,male,76.475,905,estimates,2015
20plus,male,73.689,905,estimates,2015
21plus,male,72.248,905,estimates,2015
25plus,male,66.301,905,estimates,2015
50plus,male,32.92,905,estimates,2015
60plus,male,19.067,905,estimates,2015
65plus,male,13.256,905,estimates,2015
70plus,male,8.507,905,estimates,2015
75plus,male,5.232,905,estimates,2015
80plus,male,2.899,905,estimates,2015
85plus,male,1.361,905,estimates,2015
90plus,male,0.432,905,estimates,2015
total,male,100,905,estimates,2015
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,high_variant,2015
total,female,100,905,high_variant,2015
0_4,female,5.92369277208547,905,high_variant,2015
0_14,female,18.2686476483071,905,high_variant,2015
0_19,female,24.636660652958,905,high_variant,2015
0_24,female,31.5531705767617,905,high_variant,2015
5_14,female,12.3449548762217,905,high_variant,2015
15plus,female,81.7313523516929,905,high_variant,2015
15_24,female,13.2845229284546,905,high_variant,2015
15_49,female,45.5980252320427,905,high_variant,2015
15_59,female,59.3519779822094,905,high_variant,2015
15_64,female,65.4345539496986,905,high_variant,2015
20plus,female,75.363339347042,905,high_variant,2015
20_64,female,59.0665409450477,905,high_variant,2015
20_69,female,64.2192185849372,905,high_variant,2015
25plus,female,68.4468294232383,905,high_variant,2015
25_49,female,32.3135023035881,905,high_variant,2015
25_64,female,52.150031021244,905,high_variant,2015
25_69,female,57.3027086611334,905,high_variant,2015
50plus,female,36.1333271196502,905,high_variant,2015
60plus,female,22.3793743694835,905,high_variant,2015
65plus,female,16.2967984019943,905,high_variant,2015
70plus,female,11.1441207621049,905,high_variant,2015
75plus,female,7.36571561931492,905,high_variant,2015
80plus,female,4.59495528074867,905,high_variant,2015
85plus,female,2.49931854575727,905,high_variant,2015
90plus,female,0.982467376870779,905,high_variant,2015
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,high_variant,2015
total,male,100,905,high_variant,2015
0_4,male,6.3283865662015,905,high_variant,2015
0_14,male,19.5160239294237,905,high_variant,2015
0_19,male,26.3105509004045,905,high_variant,2015
0_24,male,33.6990231396761,905,high_variant,2015
5_14,male,13.1876373632222,905,high_variant,2015
15plus,male,80.4839760705763,905,high_variant,2015
15_24,male,14.1829992102524,905,high_variant,2015
15_49,male,47.5635052873354,905,high_variant,2015
15_59,male,61.4166309636411,905,high_variant,2015
15_64,male,67.2281124606279,905,high_variant,2015
20plus,male,73.6894490995955,905,high_variant,2015
20_64,male,60.4335854896471,905,high_variant,2015
20_69,male,65.1829371941325,905,high_variant,2015
25plus,male,66.300976860324,905,high_variant,2015
25_49,male,33.3805060770831,905,high_variant,2015
25_64,male,53.0451132503755,905,high_variant,2015
25_69,male,57.7944649548609,905,high_variant,2015
50plus,male,32.9204707832409,905,high_variant,2015
60plus,male,19.0673451069352,905,high_variant,2015
65plus,male,13.2558636099484,905,high_variant,2015
70plus,male,8.50651190546303,905,high_variant,2015
75plus,male,5.2320420404013,905,high_variant,2015
80plus,male,2.89936060954608,905,high_variant,2015
85plus,male,1.36069611320709,905,high_variant,2015
90plus,male,0.43163843892512,905,high_variant,2015
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,instant_replacement,2015
total,female,100,905,instant_replacement,2015
0_4,female,5.92369277208547,905,instant_replacement,2015
0_14,female,18.2686476483071,905,instant_replacement,2015
0_19,female,24.636660652958,905,instant_replacement,2015
0_24,female,31.5531705767617,905,instant_replacement,2015
5_14,female,12.3449548762217,905,instant_replacement,2015
15plus,female,81.7313523516929,905,instant_replacement,2015
15_24,female,13.2845229284546,905,instant_replacement,2015
15_49,female,45.5980252320427,905,instant_replacement,2015
15_59,female,59.3519779822094,905,instant_replacement,2015
15_64,female,65.4345539496986,905,instant_replacement,2015
20plus,female,75.363339347042,905,instant_replacement,2015
20_64,female,59.0665409450477,905,instant_replacement,2015
20_69,female,64.2192185849372,905,instant_replacement,2015
25plus,female,68.4468294232383,905,instant_replacement,2015
25_49,female,32.3135023035881,905,instant_replacement,2015
25_64,female,52.150031021244,905,instant_replacement,2015
25_69,female,57.3027086611334,905,instant_replacement,2015
50plus,female,36.1333271196502,905,instant_replacement,2015
60plus,female,22.3793743694835,905,instant_replacement,2015
65plus,female,16.2967984019943,905,instant_replacement,2015
70plus,female,11.1441207621049,905,instant_replacement,2015
75plus,female,7.36571561931492,905,instant_replacement,2015
80plus,female,4.59495528074867,905,instant_replacement,2015
85plus,female,2.49931854575727,905,instant_replacement,2015
90plus,female,0.982467376870779,905,instant_replacement,2015
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,instant_replacement,2015
total,male,100,905,instant_replacement,2015
0_4,male,6.3283865662015,905,instant_replacement,2015
0_14,male,19.5160239294237,905,instant_replacement,2015
0_19,male,26.3105509004045,905,instant_replacement,2015
0_24,male,33.6990231396761,905,instant_replacement,2015
5_14,male,13.1876373632222,905,instant_replacement,2015
15plus,male,80.4839760705763,905,instant_replacement,2015
15_24,male,14.1829992102524,905,instant_replacement,2015
15_49,male,47.5635052873354,905,instant_replacement,2015
15_59,male,61.4166309636411,905,instant_replacement,2015
15_64,male,67.2281124606279,905,instant_replacement,2015
20plus,male,73.6894490995955,905,instant_replacement,2015
20_64,male,60.4335854896471,905,instant_replacement,2015
20_69,male,65.1829371941325,905,instant_replacement,2015
25plus,male,66.300976860324,905,instant_replacement,2015
25_49,male,33.3805060770831,905,instant_replacement,2015
25_64,male,53.0451132503755,905,instant_replacement,2015
25_69,male,57.7944649548609,905,instant_replacement,2015
50plus,male,32.9204707832409,905,instant_replacement,2015
60plus,male,19.0673451069352,905,instant_replacement,2015
65plus,male,13.2558636099484,905,instant_replacement,2015
70plus,male,8.50651190546303,905,instant_replacement,2015
75plus,male,5.2320420404013,905,instant_replacement,2015
80plus,male,2.89936060954608,905,instant_replacement,2015
85plus,male,1.36069611320709,905,instant_replacement,2015
90plus,male,0.43163843892512,905,instant_replacement,2015
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,low_variant,2015
total,female,100,905,low_variant,2015
0_4,female,5.92369277208546,905,low_variant,2015
0_14,female,18.2686476483071,905,low_variant,2015
0_19,female,24.636660652958,905,low_variant,2015
0_24,female,31.5531705767617,905,low_variant,2015
5_14,female,12.3449548762217,905,low_variant,2015
15plus,female,81.7313523516929,905,low_variant,2015
15_24,female,13.2845229284546,905,low_variant,2015
15_49,female,45.5980252320427,905,low_variant,2015
15_59,female,59.3519779822094,905,low_variant,2015
15_64,female,65.4345539496986,905,low_variant,2015
20plus,female,75.363339347042,905,low_variant,2015
20_64,female,59.0665409450477,905,low_variant,2015
20_69,female,64.2192185849372,905,low_variant,2015
25plus,female,68.4468294232383,905,low_variant,2015
25_49,female,32.3135023035881,905,low_variant,2015
25_64,female,52.150031021244,905,low_variant,2015
25_69,female,57.3027086611334,905,low_variant,2015
50plus,female,36.1333271196502,905,low_variant,2015
60plus,female,22.3793743694835,905,low_variant,2015
65plus,female,16.2967984019943,905,low_variant,2015
70plus,female,11.1441207621049,905,low_variant,2015
75plus,female,7.36571561931492,905,low_variant,2015
80plus,female,4.59495528074867,905,low_variant,2015
85plus,female,2.49931854575727,905,low_variant,2015
90plus,female,0.982467376870778,905,low_variant,2015
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,low_variant,2015
total,male,100,905,low_variant,2015
0_4,male,6.3283865662015,905,low_variant,2015
0_14,male,19.5160239294237,905,low_variant,2015
0_19,male,26.3105509004045,905,low_variant,2015
0_24,male,33.6990231396761,905,low_variant,2015
5_14,male,13.1876373632222,905,low_variant,2015
15plus,male,80.4839760705763,905,low_variant,2015
15_24,male,14.1829992102524,905,low_variant,2015
15_49,male,47.5635052873354,905,low_variant,2015
15_59,male,61.4166309636411,905,low_variant,2015
15_64,male,67.2281124606279,905,low_variant,2015
20plus,male,73.6894490995955,905,low_variant,2015
20_64,male,60.4335854896471,905,low_variant,2015
20_69,male,65.1829371941325,905,low_variant,2015
25plus,male,66.3009768603239,905,low_variant,2015
25_49,male,33.3805060770831,905,low_variant,2015
25_64,male,53.0451132503755,905,low_variant,2015
25_69,male,57.7944649548609,905,low_variant,2015
50plus,male,32.9204707832409,905,low_variant,2015
60plus,male,19.0673451069352,905,low_variant,2015
65plus,male,13.2558636099484,905,low_variant,2015
70plus,male,8.50651190546303,905,low_variant,2015
75plus,male,5.2320420404013,905,low_variant,2015
80plus,male,2.89936060954608,905,low_variant,2015
85plus,male,1.36069611320709,905,low_variant,2015
90plus,male,0.43163843892512,905,low_variant,2015
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,medium_variant,2015
0_1,female,2.283,905,medium_variant,2015
0_4,female,5.924,905,medium_variant,2015
0_14,female,18.269,905,medium_variant,2015
0_17,female,22.027,905,medium_variant,2015
0_19,female,24.637,905,medium_variant,2015
0_24,female,31.553,905,medium_variant,2015
3_4,female,2.448,905,medium_variant,2015
3_5,female,3.689,905,medium_variant,2015
3_6,female,4.934,905,medium_variant,2015
4_5,female,2.473,905,medium_variant,2015
4_6,female,3.718,905,medium_variant,2015
5_14,female,12.345,905,medium_variant,2015
5_10,female,7.444,905,medium_variant,2015
5_11,female,8.667,905,medium_variant,2015
6_9,female,4.971,905,medium_variant,2015
6_10,female,6.203,905,medium_variant,2015
6_11,female,7.426,905,medium_variant,2015
6_12,female,8.646,905,medium_variant,2015
7_10,female,4.958,905,medium_variant,2015
7_12,female,7.401,905,medium_variant,2015
11_16,female,7.395,905,medium_variant,2015
11_17,female,8.659,905,medium_variant,2015
11_18,female,9.949,905,medium_variant,2015
12_14,female,3.678,905,medium_variant,2015
12_16,female,6.171,905,medium_variant,2015
12_17,female,7.436,905,medium_variant,2015
12_18,female,8.726,905,medium_variant,2015
13_17,female,6.217,905,medium_variant,2015
13_18,female,7.506,905,medium_variant,2015
13_19,female,8.826,905,medium_variant,2015
15_17,female,3.758,905,medium_variant,2015
18_23,female,8.136,905,medium_variant,2015
15_24,female,13.285,905,medium_variant,2015
15_49,female,45.598,905,medium_variant,2015
15_59,female,59.352,905,medium_variant,2015
15_64,female,65.435,905,medium_variant,2015
20_64,female,59.067,905,medium_variant,2015
20_69,female,64.219,905,medium_variant,2015
25_49,female,32.314,905,medium_variant,2015
25_64,female,52.15,905,medium_variant,2015
25_69,female,57.303,905,medium_variant,2015
15plus,female,81.731,905,medium_variant,2015
16plus,female,80.488,905,medium_variant,2015
17plus,female,79.238,905,medium_variant,2015
18plus,female,77.973,905,medium_variant,2015
20plus,female,75.363,905,medium_variant,2015
21plus,female,74.014,905,medium_variant,2015
25plus,female,68.447,905,medium_variant,2015
50plus,female,36.133,905,medium_variant,2015
60plus,female,22.379,905,medium_variant,2015
65plus,female,16.297,905,medium_variant,2015
70plus,female,11.144,905,medium_variant,2015
75plus,female,7.366,905,medium_variant,2015
80plus,female,4.595,905,medium_variant,2015
85plus,female,2.499,905,medium_variant,2015
90plus,female,0.982,905,medium_variant,2015
total,female,100,905,medium_variant,2015
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,medium_variant,2015
0_1,male,2.44,905,medium_variant,2015
0_4,male,6.328,905,medium_variant,2015
0_14,male,19.516,905,medium_variant,2015
0_17,male,23.525,905,medium_variant,2015
0_19,male,26.311,905,medium_variant,2015
0_24,male,33.699,905,medium_variant,2015
3_4,male,2.614,905,medium_variant,2015
3_5,male,3.939,905,medium_variant,2015
3_6,male,5.269,905,medium_variant,2015
4_5,male,2.64,905,medium_variant,2015
4_6,male,3.97,905,medium_variant,2015
5_14,male,13.188,905,medium_variant,2015
5_10,male,7.951,905,medium_variant,2015
5_11,male,9.258,905,medium_variant,2015
6_9,male,5.31,905,medium_variant,2015
6_10,male,6.626,905,medium_variant,2015
6_11,male,7.933,905,medium_variant,2015
6_12,male,9.237,905,medium_variant,2015
7_10,male,5.296,905,medium_variant,2015
7_12,male,7.907,905,medium_variant,2015
11_16,male,7.897,905,medium_variant,2015
11_17,male,9.246,905,medium_variant,2015
11_18,male,10.622,905,medium_variant,2015
12_14,male,3.93,905,medium_variant,2015
12_16,male,6.59,905,medium_variant,2015
12_17,male,7.938,905,medium_variant,2015
12_18,male,9.314,905,medium_variant,2015
13_17,male,6.635,905,medium_variant,2015
13_18,male,8.011,905,medium_variant,2015
13_19,male,9.42,905,medium_variant,2015
15_17,male,4.009,905,medium_variant,2015
18_23,male,8.693,905,medium_variant,2015
15_24,male,14.183,905,medium_variant,2015
15_49,male,47.564,905,medium_variant,2015
15_59,male,61.417,905,medium_variant,2015
15_64,male,67.228,905,medium_variant,2015
20_64,male,60.434,905,medium_variant,2015
20_69,male,65.183,905,medium_variant,2015
25_49,male,33.381,905,medium_variant,2015
25_64,male,53.045,905,medium_variant,2015
25_69,male,57.794,905,medium_variant,2015
15plus,male,80.484,905,medium_variant,2015
16plus,male,79.157,905,medium_variant,2015
17plus,male,77.824,905,medium_variant,2015
18plus,male,76.475,905,medium_variant,2015
20plus,male,73.689,905,medium_variant,2015
21plus,male,72.248,905,medium_variant,2015
25plus,male,66.301,905,medium_variant,2015
50plus,male,32.92,905,medium_variant,2015
60plus,male,19.067,905,medium_variant,2015
65plus,male,13.256,905,medium_variant,2015
70plus,male,8.507,905,medium_variant,2015
75plus,male,5.232,905,medium_variant,2015
80plus,male,2.899,905,medium_variant,2015
85plus,male,1.361,905,medium_variant,2015
90plus,male,0.432,905,medium_variant,2015
total,male,100,905,medium_variant,2015
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,momentum,2015
total,female,100,905,momentum,2015
0_4,female,5.92369277208546,905,momentum,2015
0_14,female,18.2686476483071,905,momentum,2015
0_19,female,24.636660652958,905,momentum,2015
0_24,female,31.5531705767617,905,momentum,2015
5_14,female,12.3449548762217,905,momentum,2015
15plus,female,81.7313523516929,905,momentum,2015
15_24,female,13.2845229284546,905,momentum,2015
15_49,female,45.5980252320427,905,momentum,2015
15_59,female,59.3519779822094,905,momentum,2015
15_64,female,65.4345539496986,905,momentum,2015
20plus,female,75.363339347042,905,momentum,2015
20_64,female,59.0665409450477,905,momentum,2015
20_69,female,64.2192185849372,905,momentum,2015
25plus,female,68.4468294232383,905,momentum,2015
25_49,female,32.3135023035881,905,momentum,2015
25_64,female,52.150031021244,905,momentum,2015
25_69,female,57.3027086611334,905,momentum,2015
50plus,female,36.1333271196502,905,momentum,2015
60plus,female,22.3793743694835,905,momentum,2015
65plus,female,16.2967984019943,905,momentum,2015
70plus,female,11.1441207621049,905,momentum,2015
75plus,female,7.36571561931492,905,momentum,2015
80plus,female,4.59495528074867,905,momentum,2015
85plus,female,2.49931854575727,905,momentum,2015
90plus,female,0.982467376870778,905,momentum,2015
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,momentum,2015
total,male,100,905,momentum,2015
0_4,male,6.3283865662015,905,momentum,2015
0_14,male,19.5160239294237,905,momentum,2015
0_19,male,26.3105509004045,905,momentum,2015
0_24,male,33.6990231396761,905,momentum,2015
5_14,male,13.1876373632222,905,momentum,2015
15plus,male,80.4839760705763,905,momentum,2015
15_24,male,14.1829992102524,905,momentum,2015
15_49,male,47.5635052873354,905,momentum,2015
15_59,male,61.4166309636411,905,momentum,2015
15_64,male,67.2281124606279,905,momentum,2015
20plus,male,73.6894490995955,905,momentum,2015
20_64,male,60.4335854896471,905,momentum,2015
20_69,male,65.1829371941325,905,momentum,2015
25plus,male,66.300976860324,905,momentum,2015
25_49,male,33.3805060770831,905,momentum,2015
25_64,male,53.0451132503755,905,momentum,2015
25_69,male,57.7944649548609,905,momentum,2015
50plus,male,32.9204707832409,905,momentum,2015
60plus,male,19.0673451069352,905,momentum,2015
65plus,male,13.2558636099484,905,momentum,2015
70plus,male,8.50651190546303,905,momentum,2015
75plus,male,5.2320420404013,905,momentum,2015
80plus,male,2.89936060954608,905,momentum,2015
85plus,male,1.36069611320709,905,momentum,2015
90plus,male,0.43163843892512,905,momentum,2015
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,no_change,2015
total,female,100,905,no_change,2015
0_4,female,5.92369277208546,905,no_change,2015
0_14,female,18.2686476483071,905,no_change,2015
0_19,female,24.636660652958,905,no_change,2015
0_24,female,31.5531705767617,905,no_change,2015
5_14,female,12.3449548762217,905,no_change,2015
15plus,female,81.7313523516928,905,no_change,2015
15_24,female,13.2845229284546,905,no_change,2015
15_49,female,45.5980252320427,905,no_change,2015
15_59,female,59.3519779822094,905,no_change,2015
15_64,female,65.4345539496986,905,no_change,2015
20plus,female,75.363339347042,905,no_change,2015
20_64,female,59.0665409450477,905,no_change,2015
20_69,female,64.2192185849372,905,no_change,2015
25plus,female,68.4468294232383,905,no_change,2015
25_49,female,32.3135023035881,905,no_change,2015
25_64,female,52.150031021244,905,no_change,2015
25_69,female,57.3027086611334,905,no_change,2015
50plus,female,36.1333271196502,905,no_change,2015
60plus,female,22.3793743694835,905,no_change,2015
65plus,female,16.2967984019943,905,no_change,2015
70plus,female,11.1441207621049,905,no_change,2015
75plus,female,7.36571561931492,905,no_change,2015
80plus,female,4.59495528074867,905,no_change,2015
85plus,female,2.49931854575727,905,no_change,2015
90plus,female,0.982467376870778,905,no_change,2015
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,no_change,2015
total,male,100,905,no_change,2015
0_4,male,6.3283865662015,905,no_change,2015
0_14,male,19.5160239294237,905,no_change,2015
0_19,male,26.3105509004045,905,no_change,2015
0_24,male,33.6990231396761,905,no_change,2015
5_14,male,13.1876373632222,905,no_change,2015
15plus,male,80.4839760705763,905,no_change,2015
15_24,male,14.1829992102524,905,no_change,2015
15_49,male,47.5635052873354,905,no_change,2015
15_59,male,61.4166309636411,905,no_change,2015
15_64,male,67.2281124606279,905,no_change,2015
20plus,male,73.6894490995955,905,no_change,2015
20_64,male,60.4335854896471,905,no_change,2015
20_69,male,65.1829371941325,905,no_change,2015
25plus,male,66.3009768603239,905,no_change,2015
25_49,male,33.3805060770831,905,no_change,2015
25_64,male,53.0451132503755,905,no_change,2015
25_69,male,57.7944649548609,905,no_change,2015
50plus,male,32.9204707832409,905,no_change,2015
60plus,male,19.0673451069352,905,no_change,2015
65plus,male,13.2558636099484,905,no_change,2015
70plus,male,8.50651190546302,905,no_change,2015
75plus,male,5.2320420404013,905,no_change,2015
80plus,male,2.89936060954608,905,no_change,2015
85plus,male,1.36069611320709,905,no_change,2015
90plus,male,0.43163843892512,905,no_change,2015
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,zero_migration,2015
total,female,100,905,zero_migration,2015
0_4,female,5.92369277208546,905,zero_migration,2015
0_14,female,18.2686476483071,905,zero_migration,2015
0_19,female,24.636660652958,905,zero_migration,2015
0_24,female,31.5531705767617,905,zero_migration,2015
5_14,female,12.3449548762217,905,zero_migration,2015
15plus,female,81.7313523516929,905,zero_migration,2015
15_24,female,13.2845229284546,905,zero_migration,2015
15_49,female,45.5980252320427,905,zero_migration,2015
15_59,female,59.3519779822094,905,zero_migration,2015
15_64,female,65.4345539496986,905,zero_migration,2015
20plus,female,75.363339347042,905,zero_migration,2015
20_64,female,59.0665409450477,905,zero_migration,2015
20_69,female,64.2192185849372,905,zero_migration,2015
25plus,female,68.4468294232383,905,zero_migration,2015
25_49,female,32.3135023035881,905,zero_migration,2015
25_64,female,52.150031021244,905,zero_migration,2015
25_69,female,57.3027086611334,905,zero_migration,2015
50plus,female,36.1333271196502,905,zero_migration,2015
60plus,female,22.3793743694835,905,zero_migration,2015
65plus,female,16.2967984019943,905,zero_migration,2015
70plus,female,11.1441207621049,905,zero_migration,2015
75plus,female,7.36571561931492,905,zero_migration,2015
80plus,female,4.59495528074867,905,zero_migration,2015
85plus,female,2.49931854575727,905,zero_migration,2015
90plus,female,0.982467376870778,905,zero_migration,2015
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,zero_migration,2015
total,male,100,905,zero_migration,2015
0_4,male,6.3283865662015,905,zero_migration,2015
0_14,male,19.5160239294237,905,zero_migration,2015
0_19,male,26.3105509004045,905,zero_migration,2015
0_24,male,33.6990231396761,905,zero_migration,2015
5_14,male,13.1876373632222,905,zero_migration,2015
15plus,male,80.4839760705763,905,zero_migration,2015
15_24,male,14.1829992102524,905,zero_migration,2015
15_49,male,47.5635052873354,905,zero_migration,2015
15_59,male,61.4166309636411,905,zero_migration,2015
15_64,male,67.2281124606279,905,zero_migration,2015
20plus,male,73.6894490995955,905,zero_migration,2015
20_64,male,60.4335854896471,905,zero_migration,2015
20_69,male,65.1829371941325,905,zero_migration,2015
25plus,male,66.3009768603239,905,zero_migration,2015
25_49,male,33.380506077083,905,zero_migration,2015
25_64,male,53.0451132503755,905,zero_migration,2015
25_69,male,57.7944649548609,905,zero_migration,2015
50plus,male,32.9204707832409,905,zero_migration,2015
60plus,male,19.0673451069352,905,zero_migration,2015
65plus,male,13.2558636099484,905,zero_migration,2015
70plus,male,8.50651190546302,905,zero_migration,2015
75plus,male,5.2320420404013,905,zero_migration,2015
80plus,male,2.89936060954608,905,zero_migration,2015
85plus,male,1.36069611320709,905,zero_migration,2015
90plus,male,0.43163843892512,905,zero_migration,2015
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,medium_variant,2016
0_1,female,2.261,905,medium_variant,2016
0_4,female,5.812,905,medium_variant,2016
0_14,female,18.113,905,medium_variant,2016
0_17,female,21.849,905,medium_variant,2016
0_19,female,24.412,905,medium_variant,2016
0_24,female,31.272,905,medium_variant,2016
3_4,female,2.391,905,medium_variant,2016
3_5,female,3.611,905,medium_variant,2016
3_6,female,4.843,905,medium_variant,2016
4_5,female,2.426,905,medium_variant,2016
4_6,female,3.657,905,medium_variant,2016
5_14,female,12.301,905,medium_variant,2016
5_10,female,7.406,905,medium_variant,2016
5_11,female,8.635,905,medium_variant,2016
