agebroad,gender,percentagetotalpopulation,continent,variant,year
3_6,male,8.63,909,estimates,1950
4_5,male,4.307,909,estimates,1950
4_6,male,6.318,909,estimates,1950
5_14,male,17.84,909,estimates,1950
5_10,male,11.398,909,estimates,1950
5_11,male,13.07,909,estimates,1950
6_9,male,7.572,909,estimates,1950
6_10,male,9.295,909,estimates,1950
6_11,male,10.966,909,estimates,1950
6_12,male,12.593,909,estimates,1950
7_10,male,7.284,909,estimates,1950
7_12,male,10.582,909,estimates,1950
11_16,male,9.478,909,estimates,1950
11_17,male,10.979,909,estimates,1950
11_18,male,12.498,909,estimates,1950
12_14,male,4.771,909,estimates,1950
12_16,male,7.807,909,estimates,1950
12_17,male,9.307,909,estimates,1950
12_18,male,10.827,909,estimates,1950
13_17,male,7.68,909,estimates,1950
13_18,male,9.2,909,estimates,1950
13_19,male,10.754,909,estimates,1950
15_17,male,4.536,909,estimates,1950
18_23,male,9.599,909,estimates,1950
15_24,male,15.793,909,estimates,1950
15_49,male,50.495,909,estimates,1950
15_59,male,59.464,909,estimates,1950
15_64,male,63.171,909,estimates,1950
20_64,male,55.561,909,estimates,1950
20_69,male,58.405,909,estimates,1950
25_49,male,34.701,909,estimates,1950
25_64,male,47.378,909,estimates,1950
25_69,male,50.222,909,estimates,1950
15plus,male,69.974,909,estimates,1950
16plus,male,68.444,909,estimates,1950
17plus,male,66.938,909,estimates,1950
18plus,male,65.438,909,estimates,1950
20plus,male,62.364,909,estimates,1950
21plus,male,60.776,909,estimates,1950
25plus,male,54.181,909,estimates,1950
50plus,male,19.479,909,estimates,1950
60plus,male,10.51,909,estimates,1950
65plus,male,6.803,909,estimates,1950
70plus,male,3.959,909,estimates,1950
75plus,male,2.026,909,estimates,1950
80plus,male,0.875,909,estimates,1950
85plus,male,0.305,909,estimates,1950
90plus,male,0.08,909,estimates,1950
total,male,100,909,estimates,1950
"Region, subregion, country or area *",female,OCEANIA,909,estimates,1951
0_1,female,5.13,909,estimates,1951
0_4,female,12.182,909,estimates,1951
0_14,female,30.12,909,estimates,1951
0_17,female,34.535,909,estimates,1951
0_19,female,37.416,909,estimates,1951
0_24,female,45.048,909,estimates,1951
3_4,female,4.591,909,estimates,1951
3_5,female,6.731,909,estimates,1951
3_6,female,8.774,909,estimates,1951
4_5,female,4.382,909,estimates,1951
4_6,female,6.425,909,estimates,1951
5_14,female,17.938,909,estimates,1951
5_10,female,11.532,909,estimates,1951
5_11,female,13.204,909,estimates,1951
6_9,female,7.661,909,estimates,1951
6_10,female,9.392,909,estimates,1951
6_11,female,11.064,909,estimates,1951
6_12,female,12.686,909,estimates,1951
7_10,female,7.348,909,estimates,1951
7_12,female,10.643,909,estimates,1951
11_16,female,9.377,909,estimates,1951
11_17,female,10.821,909,estimates,1951
11_18,female,12.255,909,estimates,1951
12_14,female,4.734,909,estimates,1951
12_16,female,7.704,909,estimates,1951
12_17,female,9.148,909,estimates,1951
12_18,female,10.582,909,estimates,1951
13_17,female,7.526,909,estimates,1951
13_18,female,8.96,909,estimates,1951
13_19,female,10.407,909,estimates,1951
15_17,female,4.415,909,estimates,1951
18_23,female,8.943,909,estimates,1951
15_24,female,14.928,909,estimates,1951
15_49,female,48.671,909,estimates,1951
15_59,female,57.947,909,estimates,1951
15_64,female,61.838,909,estimates,1951
20_64,female,54.542,909,estimates,1951
20_69,female,57.662,909,estimates,1951
25_49,female,33.744,909,estimates,1951
25_64,female,46.91,909,estimates,1951
25_69,female,50.03,909,estimates,1951
15plus,female,69.88,909,estimates,1951
16plus,female,68.38,909,estimates,1951
17plus,female,66.909,909,estimates,1951
18plus,female,65.465,909,estimates,1951
20plus,female,62.584,909,estimates,1951
21plus,female,61.111,909,estimates,1951
25plus,female,54.952,909,estimates,1951
50plus,female,21.209,909,estimates,1951
60plus,female,11.933,909,estimates,1951
65plus,female,8.042,909,estimates,1951
70plus,female,4.922,909,estimates,1951
75plus,female,2.653,909,estimates,1951
80plus,female,1.233,909,estimates,1951
85plus,female,0.464,909,estimates,1951
90plus,female,0.128,909,estimates,1951
total,female,100,909,estimates,1951
"Region, subregion, country or area *",male,OCEANIA,909,estimates,1951
0_1,male,5.195,909,estimates,1951
0_4,male,12.344,909,estimates,1951
0_14,male,30.506,909,estimates,1951
0_17,male,35.03,909,estimates,1951
0_19,male,38.014,909,estimates,1951
0_24,male,46.019,909,estimates,1951
3_4,male,4.653,909,estimates,1951
3_5,male,6.82,909,estimates,1951
3_6,male,8.889,909,estimates,1951
4_5,male,4.439,909,estimates,1951
4_6,male,6.507,909,estimates,1951
5_14,male,18.161,909,estimates,1951
5_10,male,11.669,909,estimates,1951
5_11,male,13.362,909,estimates,1951
6_9,male,7.751,909,estimates,1951
6_10,male,9.502,909,estimates,1951
6_11,male,11.195,909,estimates,1951
6_12,male,12.836,909,estimates,1951
7_10,male,7.434,909,estimates,1951
7_12,male,10.767,909,estimates,1951
11_16,male,9.53,909,estimates,1951
11_17,male,11.016,909,estimates,1951
11_18,male,12.498,909,estimates,1951
12_14,male,4.8,909,estimates,1951
12_16,male,7.838,909,estimates,1951
12_17,male,9.324,909,estimates,1951
12_18,male,10.805,909,estimates,1951
13_17,male,7.682,909,estimates,1951
13_18,male,9.164,909,estimates,1951
13_19,male,10.666,909,estimates,1951
15_17,male,4.524,909,estimates,1951
18_23,male,9.342,909,estimates,1951
15_24,male,15.513,909,estimates,1951
15_49,male,50.185,909,estimates,1951
15_59,male,59.055,909,estimates,1951
15_64,male,62.677,909,estimates,1951
20_64,male,55.169,909,estimates,1951
20_69,male,57.997,909,estimates,1951
25_49,male,34.672,909,estimates,1951
25_64,male,47.164,909,estimates,1951
25_69,male,49.993,909,estimates,1951
15plus,male,69.494,909,estimates,1951
16plus,male,67.963,909,estimates,1951
17plus,male,66.456,909,estimates,1951
18plus,male,64.97,909,estimates,1951
20plus,male,61.986,909,estimates,1951
21plus,male,60.449,909,estimates,1951
25plus,male,53.981,909,estimates,1951
50plus,male,19.309,909,estimates,1951
60plus,male,10.439,909,estimates,1951
65plus,male,6.817,909,estimates,1951
70plus,male,3.989,909,estimates,1951
75plus,male,2.057,909,estimates,1951
80plus,male,0.896,909,estimates,1951
85plus,male,0.318,909,estimates,1951
90plus,male,0.085,909,estimates,1951
total,male,100,909,estimates,1951
"Region, subregion, country or area *",female,OCEANIA,909,estimates,1952
0_1,female,4.959,909,estimates,1952
0_4,female,12.193,909,estimates,1952
0_14,female,30.521,909,estimates,1952
0_17,female,34.943,909,estimates,1952
0_19,female,37.77,909,estimates,1952
0_24,female,45.169,909,estimates,1952
3_4,female,4.719,909,estimates,1952
3_5,female,6.926,909,estimates,1952
3_6,female,9.034,909,estimates,1952
4_5,female,4.514,909,estimates,1952
4_6,female,6.622,909,estimates,1952
5_14,female,18.327,909,estimates,1952
5_10,female,11.845,909,estimates,1952
5_11,female,13.545,909,estimates,1952
6_9,female,7.875,909,estimates,1952
6_10,female,9.638,909,estimates,1952
6_11,female,11.339,909,estimates,1952
6_12,female,12.982,909,estimates,1952
7_10,female,7.53,909,estimates,1952
7_12,female,10.874,909,estimates,1952
11_16,female,9.462,909,estimates,1952
11_17,female,10.906,909,estimates,1952
11_18,female,12.324,909,estimates,1952
12_14,female,4.782,909,estimates,1952
12_16,female,7.762,909,estimates,1952
12_17,female,9.205,909,estimates,1952
12_18,female,10.623,909,estimates,1952
13_17,female,7.562,909,estimates,1952
13_18,female,8.98,909,estimates,1952
13_19,female,10.389,909,estimates,1952
15_17,female,4.423,909,estimates,1952
18_23,female,8.69,909,estimates,1952
15_24,female,14.648,909,estimates,1952
15_49,female,48.337,909,estimates,1952
15_59,female,57.496,909,estimates,1952
15_64,female,61.356,909,estimates,1952
20_64,female,54.106,909,estimates,1952
20_69,female,57.241,909,estimates,1952
25_49,female,33.689,909,estimates,1952
25_64,female,46.708,909,estimates,1952
25_69,female,49.843,909,estimates,1952
15plus,female,69.479,909,estimates,1952
16plus,female,67.973,909,estimates,1952
17plus,female,66.5,909,estimates,1952
18plus,female,65.057,909,estimates,1952
20plus,female,62.23,909,estimates,1952
21plus,female,60.807,909,estimates,1952
25plus,female,54.831,909,estimates,1952
50plus,female,21.143,909,estimates,1952
60plus,female,11.983,909,estimates,1952
65plus,female,8.123,909,estimates,1952
70plus,female,4.988,909,estimates,1952
75plus,female,2.706,909,estimates,1952
80plus,female,1.253,909,estimates,1952
85plus,female,0.475,909,estimates,1952
90plus,female,0.135,909,estimates,1952
total,female,100,909,estimates,1952
"Region, subregion, country or area *",male,OCEANIA,909,estimates,1952
0_1,male,5.003,909,estimates,1952
0_4,male,12.334,909,estimates,1952
0_14,male,30.894,909,estimates,1952
0_17,male,35.424,909,estimates,1952
0_19,male,38.356,909,estimates,1952
0_24,male,46.146,909,estimates,1952
3_4,male,4.781,909,estimates,1952
3_5,male,7.016,909,estimates,1952
3_6,male,9.15,909,estimates,1952
4_5,male,4.572,909,estimates,1952
4_6,male,6.706,909,estimates,1952
5_14,male,18.56,909,estimates,1952
5_10,male,11.99,909,estimates,1952
5_11,male,13.712,909,estimates,1952
6_9,male,7.971,909,estimates,1952
6_10,male,9.756,909,estimates,1952
6_11,male,11.477,909,estimates,1952
6_12,male,13.141,909,estimates,1952
7_10,male,7.622,909,estimates,1952
7_12,male,11.007,909,estimates,1952
11_16,male,9.614,909,estimates,1952
11_17,male,11.101,909,estimates,1952
11_18,male,12.568,909,estimates,1952
12_14,male,4.849,909,estimates,1952
12_16,male,7.893,909,estimates,1952
12_17,male,9.379,909,estimates,1952
12_18,male,10.846,909,estimates,1952
13_17,male,7.715,909,estimates,1952
13_18,male,9.182,909,estimates,1952
13_19,male,10.647,909,estimates,1952
15_17,male,4.531,909,estimates,1952
18_23,male,9.097,909,estimates,1952
15_24,male,15.252,909,estimates,1952
15_49,male,49.942,909,estimates,1952
15_59,male,58.755,909,estimates,1952
15_64,male,62.286,909,estimates,1952
20_64,male,54.823,909,estimates,1952
20_69,male,57.643,909,estimates,1952
25_49,male,34.689,909,estimates,1952
25_64,male,47.034,909,estimates,1952
25_69,male,49.853,909,estimates,1952
15plus,male,69.106,909,estimates,1952
16plus,male,67.571,909,estimates,1952
17plus,male,66.062,909,estimates,1952
18plus,male,64.576,909,estimates,1952
20plus,male,61.644,909,estimates,1952
21plus,male,60.157,909,estimates,1952
25plus,male,53.854,909,estimates,1952
50plus,male,19.165,909,estimates,1952
60plus,male,10.352,909,estimates,1952
65plus,male,6.82,909,estimates,1952
70plus,male,4.001,909,estimates,1952
75plus,male,2.071,909,estimates,1952
80plus,male,0.906,909,estimates,1952
85plus,male,0.321,909,estimates,1952
90plus,male,0.089,909,estimates,1952
total,male,100,909,estimates,1952
"Region, subregion, country or area *",female,OCEANIA,909,estimates,1953
0_1,female,4.912,909,estimates,1953
0_4,female,12.177,909,estimates,1953
0_14,female,30.933,909,estimates,1953
0_17,female,35.374,909,estimates,1953
0_19,female,38.183,909,estimates,1953
0_24,female,45.337,909,estimates,1953
3_4,female,4.814,909,estimates,1953
3_5,female,7.08,909,estimates,1953
3_6,female,9.251,909,estimates,1953
4_5,female,4.627,909,estimates,1953
4_6,female,6.798,909,estimates,1953
5_14,female,18.757,909,estimates,1953
5_10,female,12.181,909,estimates,1953
5_11,female,13.911,909,estimates,1953
6_9,female,8.113,909,estimates,1953
6_10,female,9.915,909,estimates,1953
6_11,female,11.645,909,estimates,1953
6_12,female,13.315,909,estimates,1953
7_10,female,7.744,909,estimates,1953
7_12,female,11.144,909,estimates,1953
11_16,female,9.572,909,estimates,1953
11_17,female,11.016,909,estimates,1953
11_18,female,12.433,909,estimates,1953
12_14,female,4.845,909,estimates,1953
12_16,female,7.841,909,estimates,1953
12_17,female,9.286,909,estimates,1953
12_18,female,10.703,909,estimates,1953
13_17,female,7.617,909,estimates,1953
13_18,female,9.034,909,estimates,1953
13_19,female,10.425,909,estimates,1953
15_17,female,4.441,909,estimates,1953
18_23,female,8.474,909,estimates,1953
15_24,female,14.404,909,estimates,1953
15_49,female,48.003,909,estimates,1953
15_59,female,57.052,909,estimates,1953
15_64,female,60.875,909,estimates,1953
20_64,female,53.626,909,estimates,1953
20_69,female,56.774,909,estimates,1953
25_49,female,33.599,909,estimates,1953
25_64,female,46.472,909,estimates,1953
25_69,female,49.62,909,estimates,1953
15plus,female,69.067,909,estimates,1953
16plus,female,67.549,909,estimates,1953
17plus,female,66.071,909,estimates,1953
18plus,female,64.626,909,estimates,1953
20plus,female,61.817,909,estimates,1953
21plus,female,60.434,909,estimates,1953
25plus,female,54.663,909,estimates,1953
50plus,female,21.063,909,estimates,1953
60plus,female,12.015,909,estimates,1953
65plus,female,8.191,909,estimates,1953
70plus,female,5.043,909,estimates,1953
75plus,female,2.744,909,estimates,1953
80plus,female,1.265,909,estimates,1953
85plus,female,0.472,909,estimates,1953
90plus,female,0.136,909,estimates,1953
total,female,100,909,estimates,1953
"Region, subregion, country or area *",male,OCEANIA,909,estimates,1953
0_1,male,4.953,909,estimates,1953
0_4,male,12.304,909,estimates,1953
0_14,male,31.3,909,estimates,1953
0_17,male,35.84,909,estimates,1953
0_19,male,38.754,909,estimates,1953
0_24,male,46.306,909,estimates,1953
3_4,male,4.874,909,estimates,1953
3_5,male,7.168,909,estimates,1953
3_6,male,9.365,909,estimates,1953
4_5,male,4.684,909,estimates,1953
4_6,male,6.882,909,estimates,1953
5_14,male,18.997,909,estimates,1953
5_10,male,12.33,909,estimates,1953
5_11,male,14.083,909,estimates,1953
6_9,male,8.212,909,estimates,1953
6_10,male,10.036,909,estimates,1953
6_11,male,11.789,909,estimates,1953
6_12,male,13.481,909,estimates,1953
7_10,male,7.839,909,estimates,1953
7_12,male,11.284,909,estimates,1953
11_16,male,9.721,909,estimates,1953
11_17,male,11.206,909,estimates,1953
11_18,male,12.672,909,estimates,1953
12_14,male,4.914,909,estimates,1953
12_16,male,7.968,909,estimates,1953
12_17,male,9.454,909,estimates,1953
12_18,male,10.919,909,estimates,1953
13_17,male,7.762,909,estimates,1953
13_18,male,9.227,909,estimates,1953
13_19,male,10.675,909,estimates,1953
15_17,male,4.54,909,estimates,1953
18_23,male,8.882,909,estimates,1953
15_24,male,15.005,909,estimates,1953
15_49,male,49.684,909,estimates,1953
15_59,male,58.464,909,estimates,1953
15_64,male,61.904,909,estimates,1953
20_64,male,54.451,909,estimates,1953
20_69,male,57.256,909,estimates,1953
25_49,male,34.679,909,estimates,1953
25_64,male,46.899,909,estimates,1953
25_69,male,49.704,909,estimates,1953
15plus,male,68.7,909,estimates,1953
16plus,male,67.156,909,estimates,1953
17plus,male,65.645,909,estimates,1953
18plus,male,64.16,909,estimates,1953
20plus,male,61.246,909,estimates,1953
21plus,male,59.799,909,estimates,1953
25plus,male,53.694,909,estimates,1953
50plus,male,19.016,909,estimates,1953
60plus,male,10.236,909,estimates,1953
65plus,male,6.795,909,estimates,1953
70plus,male,3.99,909,estimates,1953
75plus,male,2.064,909,estimates,1953
80plus,male,0.902,909,estimates,1953
85plus,male,0.314,909,estimates,1953
90plus,male,0.088,909,estimates,1953
total,male,100,909,estimates,1953
"Region, subregion, country or area *",female,OCEANIA,909,estimates,1954
0_1,female,4.897,909,estimates,1954
0_4,female,12.172,909,estimates,1954
0_14,female,31.367,909,estimates,1954
0_17,female,35.837,909,estimates,1954
0_19,female,38.644,909,estimates,1954
0_24,female,45.576,909,estimates,1954
3_4,female,4.82,909,estimates,1954
3_5,female,7.129,909,estimates,1954
3_6,female,9.353,909,estimates,1954
4_5,female,4.7,909,estimates,1954
4_6,female,6.924,909,estimates,1954
5_14,female,19.195,909,estimates,1954
5_10,female,12.51,909,estimates,1954
5_11,female,14.277,909,estimates,1954
6_9,female,8.348,909,estimates,1954
6_10,female,10.201,909,estimates,1954
6_11,female,11.968,909,estimates,1954
6_12,female,13.664,909,estimates,1954
7_10,female,7.977,909,estimates,1954
7_12,female,11.44,909,estimates,1954
11_16,female,9.705,909,estimates,1954
11_17,female,11.155,909,estimates,1954
11_18,female,12.571,909,estimates,1954
12_14,female,4.918,909,estimates,1954
12_16,female,7.938,909,estimates,1954
12_17,female,9.388,909,estimates,1954
12_18,female,10.804,909,estimates,1954
13_17,female,7.691,909,estimates,1954
13_18,female,9.108,909,estimates,1954
13_19,female,10.498,909,estimates,1954
15_17,female,4.47,909,estimates,1954
18_23,female,8.306,909,estimates,1954
15_24,female,14.209,909,estimates,1954
15_49,female,47.657,909,estimates,1954
15_59,female,56.605,909,estimates,1954
15_64,female,60.391,909,estimates,1954
20_64,female,53.115,909,estimates,1954
20_69,female,56.269,909,estimates,1954
25_49,female,33.448,909,estimates,1954
25_64,female,46.182,909,estimates,1954
25_69,female,49.336,909,estimates,1954
15plus,female,68.633,909,estimates,1954
16plus,female,67.1,909,estimates,1954
17plus,female,65.612,909,estimates,1954
18plus,female,64.163,909,estimates,1954
20plus,female,61.356,909,estimates,1954
21plus,female,59.991,909,estimates,1954
25plus,female,54.424,909,estimates,1954
50plus,female,20.976,909,estimates,1954
60plus,female,12.028,909,estimates,1954
65plus,female,8.242,909,estimates,1954
70plus,female,5.088,909,estimates,1954
75plus,female,2.767,909,estimates,1954
80plus,female,1.27,909,estimates,1954
85plus,female,0.456,909,estimates,1954
90plus,female,0.129,909,estimates,1954
total,female,100,909,estimates,1954
"Region, subregion, country or area *",male,OCEANIA,909,estimates,1954
0_1,male,4.942,909,estimates,1954
0_4,male,12.297,909,estimates,1954
0_14,male,31.735,909,estimates,1954
0_17,male,36.294,909,estimates,1954
0_19,male,39.2,909,estimates,1954
0_24,male,46.528,909,estimates,1954
3_4,male,4.874,909,estimates,1954
3_5,male,7.211,909,estimates,1954
3_6,male,9.46,909,estimates,1954
4_5,male,4.755,909,estimates,1954
4_6,male,7.004,909,estimates,1954
5_14,male,19.438,909,estimates,1954
5_10,male,12.658,909,estimates,1954
5_11,male,14.449,909,estimates,1954
6_9,male,8.446,909,estimates,1954
6_10,male,10.322,909,estimates,1954
6_11,male,12.112,909,estimates,1954
6_12,male,13.832,909,estimates,1954
7_10,male,8.072,909,estimates,1954
7_12,male,11.583,909,estimates,1954
11_16,male,9.854,909,estimates,1954
11_17,male,11.339,909,estimates,1954
11_18,male,12.801,909,estimates,1954
12_14,male,4.989,909,estimates,1954
12_16,male,8.063,909,estimates,1954
12_17,male,9.548,909,estimates,1954
12_18,male,11.01,909,estimates,1954
13_17,male,7.828,909,estimates,1954
13_18,male,9.29,909,estimates,1954
13_19,male,10.734,909,estimates,1954
15_17,male,4.559,909,estimates,1954
18_23,male,8.707,909,estimates,1954
15_24,male,14.793,909,estimates,1954
15_49,male,49.401,909,estimates,1954
15_59,male,58.167,909,estimates,1954
15_64,male,61.529,909,estimates,1954
20_64,male,54.064,909,estimates,1954
20_69,male,56.842,909,estimates,1954
25_49,male,34.608,909,estimates,1954
25_64,male,46.736,909,estimates,1954
25_69,male,49.514,909,estimates,1954
15plus,male,68.265,909,estimates,1954
16plus,male,66.708,909,estimates,1954
17plus,male,65.191,909,estimates,1954
18plus,male,63.706,909,estimates,1954
20plus,male,60.8,909,estimates,1954
21plus,male,59.372,909,estimates,1954
25plus,male,53.472,909,estimates,1954
50plus,male,18.864,909,estimates,1954
60plus,male,10.098,909,estimates,1954
65plus,male,6.736,909,estimates,1954
70plus,male,3.958,909,estimates,1954
75plus,male,2.037,909,estimates,1954
80plus,male,0.882,909,estimates,1954
85plus,male,0.294,909,estimates,1954
90plus,male,0.08,909,estimates,1954
total,male,100,909,estimates,1954
"Region, subregion, country or area *",female,OCEANIA,909,estimates,1955
0_1,female,4.908,909,estimates,1955
0_4,female,12.175,909,estimates,1955
0_14,female,31.785,909,estimates,1955
0_17,female,36.298,909,estimates,1955
0_19,female,39.108,909,estimates,1955
0_24,female,45.867,909,estimates,1955
3_4,female,4.813,909,estimates,1955
3_5,female,7.141,909,estimates,1955
3_6,female,9.4,909,estimates,1955
4_5,female,4.713,909,estimates,1955
4_6,female,6.972,909,estimates,1955
5_14,female,19.61,909,estimates,1955
5_10,female,12.788,909,estimates,1955
5_11,female,14.607,909,estimates,1955
6_9,female,8.545,909,estimates,1955
6_10,female,10.461,909,estimates,1955
6_11,female,12.279,909,estimates,1955
6_12,female,14.012,909,estimates,1955
7_10,female,8.201,909,estimates,1955
7_12,female,11.752,909,estimates,1955
11_16,female,9.876,909,estimates,1955
11_17,female,11.335,909,estimates,1955
11_18,female,12.755,909,estimates,1955
12_14,female,5.003,909,estimates,1955
12_16,female,8.057,909,estimates,1955
12_17,female,9.516,909,estimates,1955
12_18,female,10.936,909,estimates,1955
13_17,female,7.783,909,estimates,1955
13_18,female,9.204,909,estimates,1955
13_19,female,10.593,909,estimates,1955
15_17,female,4.513,909,estimates,1955
18_23,female,8.19,909,estimates,1955
15_24,female,14.082,909,estimates,1955
15_49,female,47.317,909,estimates,1955
15_59,female,56.186,909,estimates,1955
15_64,female,59.935,909,estimates,1955
20_64,female,52.612,909,estimates,1955
20_69,female,55.766,909,estimates,1955
25_49,female,33.235,909,estimates,1955
25_64,female,45.853,909,estimates,1955
25_69,female,49.006,909,estimates,1955
15plus,female,68.215,909,estimates,1955
16plus,female,66.662,909,estimates,1955
17plus,female,65.16,909,estimates,1955
18plus,female,63.702,909,estimates,1955
20plus,female,60.892,909,estimates,1955
21plus,female,59.53,909,estimates,1955
25plus,female,54.133,909,estimates,1955
50plus,female,20.898,909,estimates,1955
60plus,female,12.028,909,estimates,1955
65plus,female,8.28,909,estimates,1955
70plus,female,5.127,909,estimates,1955
75plus,female,2.78,909,estimates,1955
80plus,female,1.267,909,estimates,1955
85plus,female,0.431,909,estimates,1955
90plus,female,0.111,909,estimates,1955
total,female,100,909,estimates,1955
"Region, subregion, country or area *",male,OCEANIA,909,estimates,1955
0_1,male,4.962,909,estimates,1955
0_4,male,12.307,909,estimates,1955
0_14,male,32.156,909,estimates,1955
0_17,male,36.752,909,estimates,1955
0_19,male,39.65,909,estimates,1955
0_24,male,46.798,909,estimates,1955
3_4,male,4.864,909,estimates,1955
3_5,male,7.217,909,estimates,1955
3_6,male,9.501,909,estimates,1955
4_5,male,4.763,909,estimates,1955
4_6,male,7.047,909,estimates,1955
5_14,male,19.849,909,estimates,1955
5_10,male,12.93,909,estimates,1955
5_11,male,14.772,909,estimates,1955
6_9,male,8.639,909,estimates,1955
6_10,male,10.577,909,estimates,1955
6_11,male,12.42,909,estimates,1955
6_12,male,14.176,909,estimates,1955
7_10,male,8.294,909,estimates,1955
7_12,male,11.893,909,estimates,1955
11_16,male,10.026,909,estimates,1955
11_17,male,11.515,909,estimates,1955
11_18,male,12.974,909,estimates,1955
12_14,male,5.076,909,estimates,1955
12_16,male,8.184,909,estimates,1955
12_17,male,9.673,909,estimates,1955
12_18,male,11.132,909,estimates,1955
13_17,male,7.916,909,estimates,1955
13_18,male,9.376,909,estimates,1955
13_19,male,10.814,909,estimates,1955
15_17,male,4.597,909,estimates,1955
18_23,male,8.573,909,estimates,1955
15_24,male,14.643,909,estimates,1955
15_49,male,49.121,909,estimates,1955
15_59,male,57.894,909,estimates,1955
15_64,male,61.198,909,estimates,1955
20_64,male,53.704,909,estimates,1955
20_69,male,56.442,909,estimates,1955
25_49,male,34.479,909,estimates,1955
25_64,male,46.555,909,estimates,1955
25_69,male,49.294,909,estimates,1955
15plus,male,67.844,909,estimates,1955
16plus,male,66.266,909,estimates,1955
17plus,male,64.737,909,estimates,1955
18plus,male,63.248,909,estimates,1955
20plus,male,60.35,909,estimates,1955
21plus,male,58.928,909,estimates,1955
25plus,male,53.202,909,estimates,1955
50plus,male,18.723,909,estimates,1955
60plus,male,9.95,909,estimates,1955
65plus,male,6.646,909,estimates,1955
70plus,male,3.908,909,estimates,1955
75plus,male,1.992,909,estimates,1955
80plus,male,0.845,909,estimates,1955
85plus,male,0.263,909,estimates,1955
90plus,male,0.063,909,estimates,1955
total,male,100,909,estimates,1955
"Region, subregion, country or area *",female,OCEANIA,909,estimates,1956
0_1,female,4.883,909,estimates,1956
0_4,female,12.067,909,estimates,1956
0_14,female,32.071,909,estimates,1956
0_17,female,36.655,909,estimates,1956
0_19,female,39.495,909,estimates,1956
0_24,female,46.19,909,estimates,1956
3_4,female,4.771,909,estimates,1956
3_5,female,7.102,909,estimates,1956
3_6,female,9.381,909,estimates,1956
4_5,female,4.702,909,estimates,1956
4_6,female,6.981,909,estimates,1956
5_14,female,20.004,909,estimates,1956
5_10,female,13.015,909,estimates,1956
5_11,female,14.894,909,estimates,1956
6_9,female,8.711,909,estimates,1956
6_10,female,10.684,909,estimates,1956
6_11,female,12.564,909,estimates,1956
6_12,female,14.346,909,estimates,1956
7_10,female,8.405,909,estimates,1956
7_12,female,12.067,909,estimates,1956
11_16,female,10.093,909,estimates,1956
11_17,female,11.573,909,estimates,1956
11_18,female,13.011,909,estimates,1956
12_14,female,5.11,909,estimates,1956
12_16,female,8.214,909,estimates,1956
12_17,female,9.694,909,estimates,1956
12_18,female,11.132,909,estimates,1956
13_17,female,7.911,909,estimates,1956
13_18,female,9.349,909,estimates,1956
13_19,female,10.752,909,estimates,1956
15_17,female,4.584,909,estimates,1956
