variant,country,year,oldagedependencyratio2569
estimates,776,1950,3.22
estimates,776,1951,3.425
estimates,776,1952,3.653
estimates,776,1953,3.882
estimates,776,1954,4.108
estimates,776,1955,4.377
estimates,776,1956,4.703
estimates,776,1957,5.078
estimates,776,1958,5.471
estimates,776,1959,5.881
estimates,776,1960,6.308
estimates,776,1961,6.203
estimates,776,1962,6.05
estimates,776,1963,5.86
estimates,776,1964,5.656
estimates,776,1965,5.461
estimates,776,1966,5.476
estimates,776,1967,5.484
estimates,776,1968,5.472
estimates,776,1969,5.424
estimates,776,1970,5.337
estimates,776,1971,5.453
estimates,776,1972,5.575
estimates,776,1973,5.677
estimates,776,1974,5.752
estimates,776,1975,5.81
estimates,776,1976,5.844
estimates,776,1977,5.856
estimates,776,1978,5.86
estimates,776,1979,5.849
estimates,776,1980,5.843
estimates,776,1981,6.072
estimates,776,1982,6.311
estimates,776,1983,6.58
estimates,776,1984,6.864
estimates,776,1985,7.156
estimates,776,1986,7.353
estimates,776,1987,7.536
estimates,776,1988,7.73
estimates,776,1989,7.913
estimates,776,1990,8.089
estimates,776,1991,8.175
estimates,776,1992,8.252
estimates,776,1993,8.361
estimates,776,1994,8.553
estimates,776,1995,8.839
estimates,776,1996,9.143
estimates,776,1997,9.472
estimates,776,1998,9.815
estimates,776,1999,10.105
estimates,776,2000,10.325
estimates,776,2001,10.494
estimates,776,2002,10.613
estimates,776,2003,10.71
estimates,776,2004,10.794
estimates,776,2005,10.848
estimates,776,2006,10.894
estimates,776,2007,10.873
estimates,776,2008,10.814
estimates,776,2009,10.72
estimates,776,2010,10.601
estimates,776,2011,10.667
estimates,776,2012,10.722
estimates,776,2013,10.767
estimates,776,2014,10.792
estimates,776,2015,10.783
medium_variant,776,2015,10.783
medium_variant,776,2016,10.713
medium_variant,776,2017,10.624
medium_variant,776,2018,10.505
medium_variant,776,2019,10.376
medium_variant,776,2020,10.241
medium_variant,776,2021,10.177
medium_variant,776,2022,10.109
medium_variant,776,2023,10.057
medium_variant,776,2024,10.071
medium_variant,776,2025,10.174
medium_variant,776,2026,10.419
medium_variant,776,2027,10.727
medium_variant,776,2028,11.05
medium_variant,776,2029,11.328
medium_variant,776,2030,11.533
medium_variant,776,2031,11.71
medium_variant,776,2032,11.833
medium_variant,776,2033,11.932
medium_variant,776,2034,12.045
medium_variant,776,2035,12.204
medium_variant,776,2036,12.399
medium_variant,776,2037,12.614
medium_variant,776,2038,12.857
medium_variant,776,2039,13.14
medium_variant,776,2040,13.465
medium_variant,776,2041,13.824
medium_variant,776,2042,14.218
medium_variant,776,2043,14.613
medium_variant,776,2044,14.971
medium_variant,776,2045,15.278
medium_variant,776,2046,15.525
medium_variant,776,2047,15.709
medium_variant,776,2048,15.861
medium_variant,776,2049,15.994
medium_variant,776,2050,16.118
medium_variant,776,2051,16.204
medium_variant,776,2052,16.291
medium_variant,776,2053,16.357
medium_variant,776,2054,16.367
medium_variant,776,2055,16.315
medium_variant,776,2056,16.214
medium_variant,776,2057,16.073
medium_variant,776,2058,15.933
medium_variant,776,2059,15.886
medium_variant,776,2060,15.959
medium_variant,776,2061,16.13
medium_variant,776,2062,16.404
medium_variant,776,2063,16.775
medium_variant,776,2064,17.199
medium_variant,776,2065,17.667
medium_variant,776,2066,18.155
medium_variant,776,2067,18.693
medium_variant,776,2068,19.279
medium_variant,776,2069,19.917
medium_variant,776,2070,20.615
medium_variant,776,2071,21.323
medium_variant,776,2072,22.076
medium_variant,776,2073,22.875
medium_variant,776,2074,23.712
medium_variant,776,2075,24.569
medium_variant,776,2076,25.343
medium_variant,776,2077,26.14
medium_variant,776,2078,26.917
medium_variant,776,2079,27.657
medium_variant,776,2080,28.347
medium_variant,776,2081,28.863
medium_variant,776,2082,29.31
medium_variant,776,2083,29.722
medium_variant,776,2084,30.117
medium_variant,776,2085,30.487
medium_variant,776,2086,30.653
medium_variant,776,2087,30.807
medium_variant,776,2088,30.961
medium_variant,776,2089,31.124
medium_variant,776,2090,31.321
medium_variant,776,2091,31.427
medium_variant,776,2092,31.582
medium_variant,776,2093,31.792
medium_variant,776,2094,32.079
medium_variant,776,2095,32.439
medium_variant,776,2096,32.725
medium_variant,776,2097,33.099
medium_variant,776,2098,33.552
medium_variant,776,2099,34.075
medium_variant,776,2100,34.672
high_variant,776,2015,10.2815822239249
low_variant,776,2015,10.2815822239249
constant_fertility,776,2015,10.2815822239249
instant_replacement,776,2015,10.2815822239249
zero_migration,776,2015,10.2815822239249
constant_mortality,776,2015,10.2815822239249
no_change,776,2015,10.2815822239249
high_variant,776,2020,9.75328874518315
