variant,country,year,gender,childdependencyratio1564
estimates,262,1950,male,92.746
estimates,262,1951,male,91.851
estimates,262,1952,male,89.382
estimates,262,1953,male,87.23
estimates,262,1954,male,85.872
estimates,262,1955,male,84.975
estimates,262,1956,male,83.332
estimates,262,1957,male,82.786
estimates,262,1958,male,82.468
estimates,262,1959,male,81.893
estimates,262,1960,male,81.101
estimates,262,1961,male,81.594
estimates,262,1962,male,81.203
estimates,262,1963,male,80.611
estimates,262,1964,male,80.414
estimates,262,1965,male,80.865
estimates,262,1966,male,82.355
estimates,262,1967,male,83.959
estimates,262,1968,male,85.601
estimates,262,1969,male,87.082
estimates,262,1970,male,88.321
estimates,262,1971,male,89.901
estimates,262,1972,male,91.053
estimates,262,1973,male,91.95
estimates,262,1974,male,92.904
estimates,262,1975,male,94.191
estimates,262,1976,male,96.099
estimates,262,1977,male,96.837
estimates,262,1978,male,96.373
estimates,262,1979,male,94.522
estimates,262,1980,male,91.365
estimates,262,1981,male,90.801
estimates,262,1982,male,89.317
estimates,262,1983,male,87.414
estimates,262,1984,male,86.045
estimates,262,1985,male,85.862
estimates,262,1986,male,85.303
estimates,262,1987,male,85.937
estimates,262,1988,male,87.015
estimates,262,1989,male,87.319
estimates,262,1990,male,86.168
estimates,262,1991,male,86.479
estimates,262,1992,male,85.394
estimates,262,1993,male,83.406
estimates,262,1994,male,81.508
estimates,262,1995,male,80.28
estimates,262,1996,male,78.532
estimates,262,1997,male,77.463
estimates,262,1998,male,76.683
estimates,262,1999,male,75.518
estimates,262,2000,male,73.68
estimates,262,2001,male,72.539
estimates,262,2002,male,70.821
estimates,262,2003,male,68.758
estimates,262,2004,male,66.727
estimates,262,2005,male,64.906
estimates,262,2006,male,63.239
estimates,262,2007,male,61.62
estimates,262,2008,male,60.065
estimates,262,2009,male,58.563
estimates,262,2010,male,57.109
estimates,262,2011,male,55.647
estimates,262,2012,male,54.318
estimates,262,2013,male,53.061
estimates,262,2014,male,51.799
estimates,262,2015,male,50.509
medium_variant,262,2015,male,50.509
medium_variant,262,2016,male,49.522
medium_variant,262,2017,male,48.438
medium_variant,262,2018,male,47.337
medium_variant,262,2019,male,46.322
medium_variant,262,2020,male,45.435
medium_variant,262,2021,male,44.718
medium_variant,262,2022,male,44.092
medium_variant,262,2023,male,43.524
medium_variant,262,2024,male,42.955
medium_variant,262,2025,male,42.356
medium_variant,262,2026,male,41.869
medium_variant,262,2027,male,41.343
medium_variant,262,2028,male,40.782
medium_variant,262,2029,male,40.202
medium_variant,262,2030,male,39.612
medium_variant,262,2031,male,39.113
medium_variant,262,2032,male,38.587
medium_variant,262,2033,male,38.037
medium_variant,262,2034,male,37.466
medium_variant,262,2035,male,36.881
medium_variant,262,2036,male,36.374
medium_variant,262,2037,male,35.845
medium_variant,262,2038,male,35.303
medium_variant,262,2039,male,34.759
medium_variant,262,2040,male,34.224
medium_variant,262,2041,male,33.791
medium_variant,262,2042,male,33.358
medium_variant,262,2043,male,32.924
medium_variant,262,2044,male,32.487
medium_variant,262,2045,male,32.049
medium_variant,262,2046,male,31.704
medium_variant,262,2047,male,31.349
medium_variant,262,2048,male,30.999
medium_variant,262,2049,male,30.67
medium_variant,262,2050,male,30.372
medium_variant,262,2051,male,30.187
medium_variant,262,2052,male,30.019
medium_variant,262,2053,male,29.86
medium_variant,262,2054,male,29.699
medium_variant,262,2055,male,29.533
medium_variant,262,2056,male,29.442
medium_variant,262,2057,male,29.337
medium_variant,262,2058,male,29.222
medium_variant,262,2059,male,29.1
medium_variant,262,2060,male,28.973
medium_variant,262,2061,male,28.914
medium_variant,262,2062,male,28.839
medium_variant,262,2063,male,28.749
medium_variant,262,2064,male,28.648
medium_variant,262,2065,male,28.537
medium_variant,262,2066,male,28.484
medium_variant,262,2067,male,28.417
medium_variant,262,2068,male,28.335
medium_variant,262,2069,male,28.234
medium_variant,262,2070,male,28.116
medium_variant,262,2071,male,28.052
medium_variant,262,2072,male,27.964
medium_variant,262,2073,male,27.858
medium_variant,262,2074,male,27.744
medium_variant,262,2075,male,27.629
medium_variant,262,2076,male,27.575
medium_variant,262,2077,male,27.518
medium_variant,262,2078,male,27.454
medium_variant,262,2079,male,27.385
medium_variant,262,2080,male,27.31
medium_variant,262,2081,male,27.3
medium_variant,262,2082,male,27.276
medium_variant,262,2083,male,27.243
medium_variant,262,2084,male,27.208
medium_variant,262,2085,male,27.172
medium_variant,262,2086,male,27.192
medium_variant,262,2087,male,27.205
medium_variant,262,2088,male,27.213
medium_variant,262,2089,male,27.213
medium_variant,262,2090,male,27.206
medium_variant,262,2091,male,27.246
medium_variant,262,2092,male,27.275
medium_variant,262,2093,male,27.29
medium_variant,262,2094,male,27.295
medium_variant,262,2095,male,27.291
medium_variant,262,2096,male,27.328
medium_variant,262,2097,male,27.352
medium_variant,262,2098,male,27.362
medium_variant,262,2099,male,27.359
medium_variant,262,2100,male,27.345
estimates,262,1950,female,90.014
estimates,262,1951,female,89.086
estimates,262,1952,female,86.657
estimates,262,1953,female,84.597
estimates,262,1954,female,83.274
estimates,262,1955,female,82.377
estimates,262,1956,female,80.77
estimates,262,1957,female,80.204
estimates,262,1958,female,79.859
estimates,262,1959,female,79.304
estimates,262,1960,female,78.543
estimates,262,1961,female,79.01
estimates,262,1962,female,78.675
estimates,262,1963,female,78.106
estimates,262,1964,female,77.992
estimates,262,1965,female,78.481
estimates,262,1966,female,79.922
estimates,262,1967,female,81.466
estimates,262,1968,female,83.048
estimates,262,1969,female,84.486
estimates,262,1970,female,85.702
estimates,262,1971,female,87.215
estimates,262,1972,female,88.294
estimates,262,1973,female,89.132
estimates,262,1974,female,90.04
estimates,262,1975,female,91.29
estimates,262,1976,female,92.393
estimates,262,1977,female,93.047
estimates,262,1978,female,93.125
estimates,262,1979,female,92.249
estimates,262,1980,female,90.196
estimates,262,1981,female,90.154
estimates,262,1982,female,89.137
estimates,262,1983,female,87.57
estimates,262,1984,female,86.388
estimates,262,1985,female,86.281
estimates,262,1986,female,85.615
estimates,262,1987,female,86.033
estimates,262,1988,female,86.855
estimates,262,1989,female,86.933
estimates,262,1990,female,85.621
estimates,262,1991,female,85.825
estimates,262,1992,female,84.676
estimates,262,1993,female,82.659
estimates,262,1994,female,80.738
estimates,262,1995,female,79.476
estimates,262,1996,female,77.66
estimates,262,1997,female,76.521
estimates,262,1998,female,75.678
estimates,262,1999,female,74.47
estimates,262,2000,female,72.614
estimates,262,2001,female,71.44
estimates,262,2002,female,69.713
estimates,262,2003,female,67.662
estimates,262,2004,female,65.655
estimates,262,2005,female,63.864
estimates,262,2006,female,62.21
estimates,262,2007,female,60.609
estimates,262,2008,female,59.084
estimates,262,2009,female,57.611
estimates,262,2010,female,56.186
estimates,262,2011,female,54.743
estimates,262,2012,female,53.425
estimates,262,2013,female,52.179
estimates,262,2014,female,50.939
estimates,262,2015,female,49.681
medium_variant,262,2015,female,49.681
medium_variant,262,2016,female,48.71
