variant,country,year,gender,childdependencyratio1564
estimates,32,1950,male,45.752
estimates,32,1951,male,46.098
estimates,32,1952,male,46.423
estimates,32,1953,male,46.74
estimates,32,1954,male,47.023
estimates,32,1955,male,47.246
estimates,32,1956,male,47.564
estimates,32,1957,male,47.827
estimates,32,1958,male,48.015
estimates,32,1959,male,48.111
estimates,32,1960,male,48.11
estimates,32,1961,male,48.155
estimates,32,1962,male,48.11
estimates,32,1963,male,47.979
estimates,32,1964,male,47.773
estimates,32,1965,male,47.503
estimates,32,1966,male,47.354
estimates,32,1967,male,47.136
estimates,32,1968,male,46.881
estimates,32,1969,male,46.636
estimates,32,1970,male,46.439
estimates,32,1971,male,46.385
estimates,32,1972,male,46.376
estimates,32,1973,male,46.421
estimates,32,1974,male,46.534
estimates,32,1975,male,46.73
estimates,32,1976,male,47.314
estimates,32,1977,male,48.078
estimates,32,1978,male,48.939
estimates,32,1979,male,49.759
estimates,32,1980,male,50.447
estimates,32,1981,male,51.273
estimates,32,1982,male,51.671
estimates,32,1983,male,51.816
estimates,32,1984,male,51.957
estimates,32,1985,male,52.192
estimates,32,1986,male,52.079
estimates,32,1987,male,52.252
estimates,32,1988,male,52.487
estimates,32,1989,male,52.478
estimates,32,1990,male,52.107
estimates,32,1991,male,51.859
estimates,32,1992,male,51.242
estimates,32,1993,male,50.406
estimates,32,1994,male,49.582
estimates,32,1995,male,48.873
estimates,32,1996,male,48.304
estimates,32,1997,male,47.773
estimates,32,1998,male,47.283
estimates,32,1999,male,46.802
estimates,32,2000,male,46.317
estimates,32,2001,male,45.76
estimates,32,2002,male,45.301
estimates,32,2003,male,44.882
estimates,32,2004,male,44.43
estimates,32,2005,male,43.917
estimates,32,2006,male,43.543
estimates,32,2007,male,43.051
estimates,32,2008,male,42.512
estimates,32,2009,male,42.031
estimates,32,2010,male,41.653
estimates,32,2011,male,41.313
estimates,32,2012,male,41.076
estimates,32,2013,male,40.891
estimates,32,2014,male,40.675
estimates,32,2015,male,40.389
medium_variant,32,2015,male,40.389
medium_variant,32,2016,male,40.154
medium_variant,32,2017,male,39.838
medium_variant,32,2018,male,39.468
medium_variant,32,2019,male,39.091
medium_variant,32,2020,male,38.731
medium_variant,32,2021,male,38.389
medium_variant,32,2022,male,38.061
medium_variant,32,2023,male,37.735
medium_variant,32,2024,male,37.388
medium_variant,32,2025,male,37.011
medium_variant,32,2026,male,36.663
medium_variant,32,2027,male,36.291
medium_variant,32,2028,male,35.904
medium_variant,32,2029,male,35.513
medium_variant,32,2030,male,35.127
medium_variant,32,2031,male,34.785
medium_variant,32,2032,male,34.443
medium_variant,32,2033,male,34.106
medium_variant,32,2034,male,33.776
medium_variant,32,2035,male,33.455
medium_variant,32,2036,male,33.174
medium_variant,32,2037,male,32.9
medium_variant,32,2038,male,32.636
medium_variant,32,2039,male,32.388
medium_variant,32,2040,male,32.16
medium_variant,32,2041,male,31.979
medium_variant,32,2042,male,31.813
medium_variant,32,2043,male,31.654
medium_variant,32,2044,male,31.49
medium_variant,32,2045,male,31.317
medium_variant,32,2046,male,31.159
medium_variant,32,2047,male,30.99
medium_variant,32,2048,male,30.814
medium_variant,32,2049,male,30.636
medium_variant,32,2050,male,30.461
medium_variant,32,2051,male,30.311
medium_variant,32,2052,male,30.158
medium_variant,32,2053,male,30.004
medium_variant,32,2054,male,29.85
medium_variant,32,2055,male,29.697
medium_variant,32,2056,male,29.564
medium_variant,32,2057,male,29.432
medium_variant,32,2058,male,29.298
medium_variant,32,2059,male,29.16
medium_variant,32,2060,male,29.017
medium_variant,32,2061,male,28.89
medium_variant,32,2062,male,28.757
