variant,country,year,gender,childdependencyratio1564
estimates,308,1950,male,116.371
estimates,308,1951,male,113.677
estimates,308,1952,male,109.948
estimates,308,1953,male,107.376
estimates,308,1954,male,106.751
estimates,308,1955,male,107.862
estimates,308,1956,male,108.35
estimates,308,1957,male,111.267
estimates,308,1958,male,115.499
estimates,308,1959,male,119.849
estimates,308,1960,male,123.583
estimates,308,1961,male,124.715
estimates,308,1962,male,124.633
estimates,308,1963,male,123.908
estimates,308,1964,male,123.18
estimates,308,1965,male,122.7
estimates,308,1966,male,122.207
estimates,308,1967,male,121.751
estimates,308,1968,male,121.205
estimates,308,1969,male,120.378
estimates,308,1970,male,119.227
estimates,308,1971,male,110.394
estimates,308,1972,male,103.737
estimates,308,1973,male,98.663
estimates,308,1974,male,94.192
estimates,308,1975,male,89.664
estimates,308,1976,male,87.603
estimates,308,1977,male,84.778
estimates,308,1978,male,81.902
estimates,308,1979,male,80.268
estimates,308,1980,male,80.403
estimates,308,1981,male,77.403
estimates,308,1982,male,75.596
estimates,308,1983,male,74.594
estimates,308,1984,male,73.589
estimates,308,1985,male,72.131
estimates,308,1986,male,72.586
estimates,308,1987,male,72.854
estimates,308,1988,male,72.986
estimates,308,1989,male,73.504
estimates,308,1990,male,74.69
estimates,308,1991,male,75.16
estimates,308,1992,male,75.267
estimates,308,1993,male,74.78
estimates,308,1994,male,73.585
estimates,308,1995,male,71.786
estimates,308,1996,male,69.714
estimates,308,1997,male,67.973
estimates,308,1998,male,66.282
estimates,308,1999,male,64.215
estimates,308,2000,male,61.688
estimates,308,2001,male,59.305
estimates,308,2002,male,56.444
estimates,308,2003,male,53.412
estimates,308,2004,male,50.689
estimates,308,2005,male,48.521
estimates,308,2006,male,46.569
estimates,308,2007,male,45.216
estimates,308,2008,male,44.26
estimates,308,2009,male,43.439
estimates,308,2010,male,42.602
estimates,308,2011,male,42.098
estimates,308,2012,male,41.526
estimates,308,2013,male,40.951
estimates,308,2014,male,40.53
estimates,308,2015,male,40.328
medium_variant,308,2015,male,40.328
medium_variant,308,2016,male,40.146
medium_variant,308,2017,male,40.125
medium_variant,308,2018,male,40.174
medium_variant,308,2019,male,40.174
medium_variant,308,2020,male,40.035
medium_variant,308,2021,male,39.754
medium_variant,308,2022,male,39.373
medium_variant,308,2023,male,38.88
medium_variant,308,2024,male,38.305
medium_variant,308,2025,male,37.706
medium_variant,308,2026,male,37.033
medium_variant,308,2027,male,36.34
medium_variant,308,2028,male,35.615
medium_variant,308,2029,male,34.808
medium_variant,308,2030,male,33.961
medium_variant,308,2031,male,33.095
medium_variant,308,2032,male,32.201
medium_variant,308,2033,male,31.318
medium_variant,308,2034,male,30.492
medium_variant,308,2035,male,29.732
medium_variant,308,2036,male,29.116
medium_variant,308,2037,male,28.569
medium_variant,308,2038,male,28.104
medium_variant,308,2039,male,27.682
medium_variant,308,2040,male,27.335
medium_variant,308,2041,male,27.098
medium_variant,308,2042,male,26.902
medium_variant,308,2043,male,26.759
medium_variant,308,2044,male,26.673
medium_variant,308,2045,male,26.629
medium_variant,308,2046,male,26.652
medium_variant,308,2047,male,26.712
medium_variant,308,2048,male,26.804
medium_variant,308,2049,male,26.901
medium_variant,308,2050,male,26.998
medium_variant,308,2051,male,27.103
medium_variant,308,2052,male,27.208
medium_variant,308,2053,male,27.28
medium_variant,308,2054,male,27.304
medium_variant,308,2055,male,27.267
medium_variant,308,2056,male,27.162
medium_variant,308,2057,male,27.001
medium_variant,308,2058,male,26.78
medium_variant,308,2059,male,26.541
medium_variant,308,2060,male,26.273
medium_variant,308,2061,male,26.015
medium_variant,308,2062,male,25.755
medium_variant,308,2063,male,25.477
medium_variant,308,2064,male,25.204
medium_variant,308,2065,male,24.943
