variant,country,year,gender,childdependencyratio1564
estimates,288,1950,male,87.332
estimates,288,1951,male,87.262
estimates,288,1952,male,86.321
estimates,288,1953,male,85.508
estimates,288,1954,male,85.093
estimates,288,1955,male,84.92
estimates,288,1956,male,84.564
estimates,288,1957,male,84.7
estimates,288,1958,male,84.873
estimates,288,1959,male,84.732
estimates,288,1960,male,84.215
estimates,288,1961,male,84.725
estimates,288,1962,male,84.661
estimates,288,1963,male,84.321
estimates,288,1964,male,84.097
estimates,288,1965,male,84.11
estimates,288,1966,male,84.933
estimates,288,1967,male,85.898
estimates,288,1968,male,86.884
estimates,288,1969,male,87.71
estimates,288,1970,male,88.319
estimates,288,1971,male,89.198
estimates,288,1972,male,89.734
estimates,288,1973,male,89.989
estimates,288,1974,male,89.994
estimates,288,1975,male,89.718
estimates,288,1976,male,89.847
estimates,288,1977,male,89.712
estimates,288,1978,male,89.336
estimates,288,1979,male,88.824
estimates,288,1980,male,88.329
estimates,288,1981,male,88.026
estimates,288,1982,male,87.506
estimates,288,1983,male,86.872
estimates,288,1984,male,86.157
estimates,288,1985,male,85.338
estimates,288,1986,male,84.929
estimates,288,1987,male,84.377
estimates,288,1988,male,83.699
estimates,288,1989,male,82.93
estimates,288,1990,male,82.105
estimates,288,1991,male,81.855
estimates,288,1992,male,81.496
estimates,288,1993,male,81.032
estimates,288,1994,male,80.437
estimates,288,1995,male,79.689
estimates,288,1996,male,79.175
estimates,288,1997,male,78.453
estimates,288,1998,male,77.587
estimates,288,1999,male,76.681
estimates,288,2000,male,75.806
estimates,288,2001,male,75.306
estimates,288,2002,male,74.906
estimates,288,2003,male,74.54
estimates,288,2004,male,74.107
estimates,288,2005,male,73.565
estimates,288,2006,male,73.321
estimates,288,2007,male,72.851
estimates,288,2008,male,72.251
estimates,288,2009,male,71.69
estimates,288,2010,male,71.263
estimates,288,2011,male,70.869
estimates,288,2012,male,70.646
estimates,288,2013,male,70.496
estimates,288,2014,male,70.253
estimates,288,2015,male,69.823
medium_variant,288,2015,male,69.823
medium_variant,288,2016,male,69.686
medium_variant,288,2017,male,69.231
medium_variant,288,2018,male,68.574
medium_variant,288,2019,male,67.869
medium_variant,288,2020,male,67.178
medium_variant,288,2021,male,66.401
medium_variant,288,2022,male,65.698
medium_variant,288,2023,male,64.972
medium_variant,288,2024,male,64.097
medium_variant,288,2025,male,63.036
medium_variant,288,2026,male,62.074
medium_variant,288,2027,male,60.955
medium_variant,288,2028,male,59.748
medium_variant,288,2029,male,58.564
medium_variant,288,2030,male,57.462
medium_variant,288,2031,male,56.574
medium_variant,288,2032,male,55.731
medium_variant,288,2033,male,54.934
medium_variant,288,2034,male,54.168
medium_variant,288,2035,male,53.429
medium_variant,288,2036,male,52.862
medium_variant,288,2037,male,52.306
medium_variant,288,2038,male,51.764
medium_variant,288,2039,male,51.237
medium_variant,288,2040,male,50.723
medium_variant,288,2041,male,50.342
medium_variant,288,2042,male,49.952
medium_variant,288,2043,male,49.552
medium_variant,288,2044,male,49.141
medium_variant,288,2045,male,48.717
medium_variant,288,2046,male,48.391
medium_variant,288,2047,male,48.036
medium_variant,288,2048,male,47.654
medium_variant,288,2049,male,47.246
medium_variant,288,2050,male,46.813
medium_variant,288,2051,male,46.457
medium_variant,288,2052,male,46.067
medium_variant,288,2053,male,45.646
medium_variant,288,2054,male,45.202
medium_variant,288,2055,male,44.743
medium_variant,288,2056,male,44.361
medium_variant,288,2057,male,43.959
medium_variant,288,2058,male,43.537
medium_variant,288,2059,male,43.096
medium_variant,288,2060,male,42.641
medium_variant,288,2061,male,42.268
medium_variant,288,2062,male,41.877
medium_variant,288,2063,male,41.474
medium_variant,288,2064,male,41.069
medium_variant,288,2065,male,40.668
medium_variant,288,2066,male,40.361
medium_variant,288,2067,male,40.049
medium_variant,288,2068,male,39.735
medium_variant,288,2069,male,39.42
medium_variant,288,2070,male,39.106
medium_variant,288,2071,male,38.876
medium_variant,288,2072,male,38.634
medium_variant,288,2073,male,38.385
medium_variant,288,2074,male,38.133
medium_variant,288,2075,male,37.882
medium_variant,288,2076,male,37.701
medium_variant,288,2077,male,37.51
medium_variant,288,2078,male,37.306
medium_variant,288,2079,male,37.084
medium_variant,288,2080,male,36.842
medium_variant,288,2081,male,36.649
medium_variant,288,2082,male,36.433
