variant,country,year,gender,childdependencyratio1564
estimates,516,1950,male,70.262
estimates,516,1951,male,71.343
estimates,516,1952,male,72.289
estimates,516,1953,male,73.107
estimates,516,1954,male,73.778
estimates,516,1955,male,74.276
estimates,516,1956,male,75.166
estimates,516,1957,male,75.814
estimates,516,1958,male,76.266
estimates,516,1959,male,76.58
estimates,516,1960,male,76.805
estimates,516,1961,male,77.501
estimates,516,1962,male,78.006
estimates,516,1963,male,78.376
estimates,516,1964,male,78.661
estimates,516,1965,male,78.875
estimates,516,1966,male,79.542
estimates,516,1967,male,80.062
estimates,516,1968,male,80.495
estimates,516,1969,male,80.92
estimates,516,1970,male,81.384
estimates,516,1971,male,82.31
estimates,516,1972,male,83.284
estimates,516,1973,male,84.246
estimates,516,1974,male,85.1
estimates,516,1975,male,85.787
estimates,516,1976,male,88.517
estimates,516,1977,male,91.042
estimates,516,1978,male,93.362
estimates,516,1979,male,95.5
estimates,516,1980,male,97.424
estimates,516,1981,male,98.602
estimates,516,1982,male,99.426
estimates,516,1983,male,99.919
estimates,516,1984,male,100.166
estimates,516,1985,male,100.243
estimates,516,1986,male,97.041
estimates,516,1987,male,94.041
estimates,516,1988,male,91.231
estimates,516,1989,male,88.525
estimates,516,1990,male,85.892
estimates,516,1991,male,84.816
estimates,516,1992,male,83.582
estimates,516,1993,male,82.267
estimates,516,1994,male,80.962
estimates,516,1995,male,79.695
estimates,516,1996,male,78.841
estimates,516,1997,male,77.853
estimates,516,1998,male,76.768
estimates,516,1999,male,75.578
estimates,516,2000,male,74.256
estimates,516,2001,male,74.228
estimates,516,2002,male,74.129
estimates,516,2003,male,73.884
estimates,516,2004,male,73.44
estimates,516,2005,male,72.803
estimates,516,2006,male,72.153
estimates,516,2007,male,71.379
estimates,516,2008,male,70.539
estimates,516,2009,male,69.762
estimates,516,2010,male,69.144
estimates,516,2011,male,67.981
estimates,516,2012,male,67.039
estimates,516,2013,male,66.268
estimates,516,2014,male,65.56
estimates,516,2015,male,64.848
medium_variant,516,2015,male,64.848
medium_variant,516,2016,male,64.474
medium_variant,516,2017,male,63.918
medium_variant,516,2018,male,63.29
medium_variant,516,2019,male,62.726
medium_variant,516,2020,male,62.262
medium_variant,516,2021,male,61.685
medium_variant,516,2022,male,61.259
medium_variant,516,2023,male,60.858
medium_variant,516,2024,male,60.314
medium_variant,516,2025,male,59.561
medium_variant,516,2026,male,58.77
medium_variant,516,2027,male,57.802
medium_variant,516,2028,male,56.717
medium_variant,516,2029,male,55.624
medium_variant,516,2030,male,54.577
medium_variant,516,2031,male,53.606
medium_variant,516,2032,male,52.664
medium_variant,516,2033,male,51.753
medium_variant,516,2034,male,50.858
