variant,country,year,gender,childdependencyratio1564
estimates,688,1950,male,45.423
estimates,688,1951,male,45.932
estimates,688,1952,male,46.048
estimates,688,1953,male,46.251
estimates,688,1954,male,46.572
estimates,688,1955,male,46.92
estimates,688,1956,male,47.3
estimates,688,1957,male,47.809
estimates,688,1958,male,48.305
estimates,688,1959,male,48.584
estimates,688,1960,male,48.523
estimates,688,1961,male,47.854
estimates,688,1962,male,47.184
estimates,688,1963,male,46.376
estimates,688,1964,male,45.338
estimates,688,1965,male,44.087
estimates,688,1966,male,43.227
estimates,688,1967,male,42.032
estimates,688,1968,male,40.729
estimates,688,1969,male,39.628
estimates,688,1970,male,38.872
estimates,688,1971,male,38.392
estimates,688,1972,male,38.194
estimates,688,1973,male,38.207
estimates,688,1974,male,38.266
estimates,688,1975,male,38.278
estimates,688,1976,male,38.388
estimates,688,1977,male,38.467
estimates,688,1978,male,38.504
estimates,688,1979,male,38.495
estimates,688,1980,male,38.431
estimates,688,1981,male,38.401
estimates,688,1982,male,38.267
estimates,688,1983,male,38.063
estimates,688,1984,male,37.847
estimates,688,1985,male,37.644
estimates,688,1986,male,37.453
estimates,688,1987,male,37.301
estimates,688,1988,male,37.135
estimates,688,1989,male,36.887
estimates,688,1990,male,36.533
estimates,688,1991,male,36.223
estimates,688,1992,male,35.744
estimates,688,1993,male,35.155
estimates,688,1994,male,34.541
estimates,688,1995,male,33.937
estimates,688,1996,male,33.255
estimates,688,1997,male,32.785
estimates,688,1998,male,32.473
estimates,688,1999,male,32.218
estimates,688,2000,male,31.941
estimates,688,2001,male,31.452
estimates,688,2002,male,30.862
estimates,688,2003,male,30.181
estimates,688,2004,male,29.462
estimates,688,2005,male,28.762
estimates,688,2006,male,28.157
estimates,688,2007,male,27.537
estimates,688,2008,male,26.967
estimates,688,2009,male,26.501
estimates,688,2010,male,26.156
estimates,688,2011,male,25.883
estimates,688,2012,male,25.741
estimates,688,2013,male,25.675
estimates,688,2014,male,25.614
estimates,688,2015,male,25.529
medium_variant,688,2015,male,25.529
medium_variant,688,2016,male,25.526
medium_variant,688,2017,male,25.483
medium_variant,688,2018,male,25.417
medium_variant,688,2019,male,25.357
medium_variant,688,2020,male,25.316
medium_variant,688,2021,male,25.317
medium_variant,688,2022,male,25.322
medium_variant,688,2023,male,25.33
medium_variant,688,2024,male,25.329
medium_variant,688,2025,male,25.311
medium_variant,688,2026,male,25.306
medium_variant,688,2027,male,25.289
medium_variant,688,2028,male,25.255
medium_variant,688,2029,male,25.203
medium_variant,688,2030,male,25.136
medium_variant,688,2031,male,25.084
medium_variant,688,2032,male,25.017
medium_variant,688,2033,male,24.937
medium_variant,688,2034,male,24.851
medium_variant,688,2035,male,24.765
medium_variant,688,2036,male,24.714
medium_variant,688,2037,male,24.661
medium_variant,688,2038,male,24.609
medium_variant,688,2039,male,24.559
medium_variant,688,2040,male,24.513
medium_variant,688,2041,male,24.506
medium_variant,688,2042,male,24.504
medium_variant,688,2043,male,24.504
medium_variant,688,2044,male,24.501
medium_variant,688,2045,male,24.494
medium_variant,688,2046,male,24.512
medium_variant,688,2047,male,24.525
medium_variant,688,2048,male,24.54
medium_variant,688,2049,male,24.565
medium_variant,688,2050,male,24.603
medium_variant,688,2051,male,24.687
medium_variant,688,2052,male,24.781
medium_variant,688,2053,male,24.881
