variant,region,year,dependencyratio2064
estimates,954,1950,100.107
estimates,954,1951,102.416
estimates,954,1952,105.026
estimates,954,1953,107.432
estimates,954,1954,109.488
estimates,954,1955,111.393
estimates,954,1956,113.635
estimates,954,1957,115.958
estimates,954,1958,118.169
estimates,954,1959,120.261
estimates,954,1960,122.517
estimates,954,1961,125.074
estimates,954,1962,127.096
estimates,954,1963,128.195
estimates,954,1964,128.387
estimates,954,1965,128.094
estimates,954,1966,130.277
estimates,954,1967,131.776
estimates,954,1968,132.166
estimates,954,1969,131.496
estimates,954,1970,130.268
estimates,954,1971,130.005
estimates,954,1972,129.74
estimates,954,1973,129.113
estimates,954,1974,128.12
estimates,954,1975,127.052
estimates,954,1976,125.481
estimates,954,1977,124.132
estimates,954,1978,122.886
estimates,954,1979,121.713
estimates,954,1980,120.643
estimates,954,1981,118.778
estimates,954,1982,116.942
estimates,954,1983,115.065
estimates,954,1984,113.067
estimates,954,1985,110.938
estimates,954,1986,108.786
estimates,954,1987,106.415
estimates,954,1988,103.92
estimates,954,1989,101.508
estimates,954,1990,99.382
estimates,954,1991,98.478
estimates,954,1992,97.966
estimates,954,1993,97.674
estimates,954,1994,97.302
estimates,954,1995,96.659
estimates,954,1996,95.833
estimates,954,1997,94.707
estimates,954,1998,93.319
estimates,954,1999,91.716
estimates,954,2000,89.972
estimates,954,2001,89.428
estimates,954,2002,88.7
estimates,954,2003,87.982
estimates,954,2004,87.396
estimates,954,2005,86.939
estimates,954,2006,86.112
estimates,954,2007,85.504
estimates,954,2008,85.11
estimates,954,2009,84.861
estimates,954,2010,84.727
estimates,954,2011,84.547
estimates,954,2012,84.289
estimates,954,2013,83.988
estimates,954,2014,83.699
estimates,954,2015,83.432
medium_variant,954,2015,83.432
medium_variant,954,2016,82.813
medium_variant,954,2017,82.217
medium_variant,954,2018,81.678
medium_variant,954,2019,81.213
medium_variant,954,2020,80.847
medium_variant,954,2021,80.475
medium_variant,954,2022,80.173
medium_variant,954,2023,79.969
medium_variant,954,2024,79.867
medium_variant,954,2025,79.861
medium_variant,954,2026,79.797
medium_variant,954,2027,79.801
medium_variant,954,2028,79.879
medium_variant,954,2029,80.037
medium_variant,954,2030,80.268
medium_variant,954,2031,80.477
medium_variant,954,2032,80.749
medium_variant,954,2033,81.049
medium_variant,954,2034,81.347
medium_variant,954,2035,81.618
medium_variant,954,2036,81.771
medium_variant,954,2037,81.895
medium_variant,954,2038,81.98
medium_variant,954,2039,82.001
medium_variant,954,2040,81.941
medium_variant,954,2041,81.712
medium_variant,954,2042,81.403
medium_variant,954,2043,81.057
medium_variant,954,2044,80.722
medium_variant,954,2045,80.427
medium_variant,954,2046,80.111
medium_variant,954,2047,79.827
medium_variant,954,2048,79.576
medium_variant,954,2049,79.348
medium_variant,954,2050,79.146
medium_variant,954,2051,78.892
medium_variant,954,2052,78.673
medium_variant,954,2053,78.497
medium_variant,954,2054,78.366
medium_variant,954,2055,78.272
medium_variant,954,2056,78.148
medium_variant,954,2057,78.07
medium_variant,954,2058,78.058
medium_variant,954,2059,78.148
medium_variant,954,2060,78.356
