variant,region,year,dependencyratio2064
estimates,926,1950,69.031
estimates,926,1951,69.584
estimates,926,1952,69.878
estimates,926,1953,70.225
estimates,926,1954,70.601
estimates,926,1955,70.899
estimates,926,1956,71.099
estimates,926,1957,71.293
estimates,926,1958,71.507
estimates,926,1959,71.858
estimates,926,1960,72.442
estimates,926,1961,73.469
estimates,926,1962,74.63
estimates,926,1963,75.822
estimates,926,1964,76.903
estimates,926,1965,77.773
estimates,926,1966,78.763
estimates,926,1967,79.441
estimates,926,1968,79.879
estimates,926,1969,80.17
estimates,926,1970,80.361
estimates,926,1971,80.725
estimates,926,1972,80.863
estimates,926,1973,80.798
estimates,926,1974,80.555
estimates,926,1975,80.138
estimates,926,1976,79.724
estimates,926,1977,79.296
estimates,926,1978,78.652
estimates,926,1979,77.535
estimates,926,1980,75.869
estimates,926,1981,74.145
estimates,926,1982,71.979
estimates,926,1983,69.66
estimates,926,1984,67.561
estimates,926,1985,65.877
estimates,926,1986,64.847
estimates,926,1987,64.042
estimates,926,1988,63.443
estimates,926,1989,62.975
estimates,926,1990,62.586
estimates,926,1991,62.455
estimates,926,1992,62.4
estimates,926,1993,62.411
estimates,926,1994,62.456
estimates,926,1995,62.512
estimates,926,1996,62.684
estimates,926,1997,62.917
estimates,926,1998,63.175
estimates,926,1999,63.432
estimates,926,2000,63.682
estimates,926,2001,64.273
estimates,926,2002,64.817
estimates,926,2003,65.302
estimates,926,2004,65.691
estimates,926,2005,65.954
estimates,926,2006,66.168
estimates,926,2007,66.269
estimates,926,2008,66.31
estimates,926,2009,66.385
estimates,926,2010,66.573
estimates,926,2011,66.814
estimates,926,2012,67.166
estimates,926,2013,67.631
estimates,926,2014,68.172
estimates,926,2015,68.735
medium_variant,926,2015,68.735
medium_variant,926,2016,69.356
medium_variant,926,2017,70.009
medium_variant,926,2018,70.701
medium_variant,926,2019,71.429
medium_variant,926,2020,72.208
medium_variant,926,2021,73.104
medium_variant,926,2022,74.043
medium_variant,926,2023,75.049
medium_variant,926,2024,76.153
medium_variant,926,2025,77.373
medium_variant,926,2026,78.671
medium_variant,926,2027,80.072
medium_variant,926,2028,81.558
medium_variant,926,2029,83.085
medium_variant,926,2030,84.611
medium_variant,926,2031,86.081
medium_variant,926,2032,87.577
medium_variant,926,2033,89.01
medium_variant,926,2034,90.274
medium_variant,926,2035,91.316
medium_variant,926,2036,92.065
medium_variant,926,2037,92.589
medium_variant,926,2038,92.948
medium_variant,926,2039,93.22
medium_variant,926,2040,93.448
medium_variant,926,2041,93.472
medium_variant,926,2042,93.473
medium_variant,926,2043,93.478
medium_variant,926,2044,93.534
medium_variant,926,2045,93.686
medium_variant,926,2046,93.789
medium_variant,926,2047,94.021
medium_variant,926,2048,94.357
medium_variant,926,2049,94.751
medium_variant,926,2050,95.167
medium_variant,926,2051,95.453
medium_variant,926,2052,95.799
medium_variant,926,2053,96.179
medium_variant,926,2054,96.55
medium_variant,926,2055,96.877
medium_variant,926,2056,97.009
medium_variant,926,2057,97.136
medium_variant,926,2058,97.266
medium_variant,926,2059,97.41
medium_variant,926,2060,97.575
medium_variant,926,2061,97.619
medium_variant,926,2062,97.74
medium_variant,926,2063,97.903
medium_variant,926,2064,98.082
medium_variant,926,2065,98.28
medium_variant,926,2066,98.341
medium_variant,926,2067,98.444
medium_variant,926,2068,98.587
medium_variant,926,2069,98.77
medium_variant,926,2070,98.986
medium_variant,926,2071,98.974
medium_variant,926,2072,99.002
medium_variant,926,2073,99.086
medium_variant,926,2074,99.23
medium_variant,926,2075,99.424
medium_variant,926,2076,99.383
medium_variant,926,2077,99.433
medium_variant,926,2078,99.557
medium_variant,926,2079,99.739
medium_variant,926,2080,99.982
medium_variant,926,2081,100.039
medium_variant,926,2082,100.195
medium_variant,926,2083,100.432
medium_variant,926,2084,100.736
medium_variant,926,2085,101.103
medium_variant,926,2086,101.25
medium_variant,926,2087,101.47
medium_variant,926,2088,101.769
medium_variant,926,2089,102.144
medium_variant,926,2090,102.583
medium_variant,926,2091,102.758
medium_variant,926,2092,103.012
medium_variant,926,2093,103.333
medium_variant,926,2094,103.709
medium_variant,926,2095,104.137
medium_variant,926,2096,104.289
medium_variant,926,2097,104.51
medium_variant,926,2098,104.8
medium_variant,926,2099,105.153
medium_variant,926,2100,105.566
high_variant,926,2015,68.7348193842627
low_variant,926,2015,68.7348193842627
constant_fertility,926,2015,68.7348193842627
instant_replacement,926,2015,68.7348193842627
zero_migration,926,2015,68.7348193842627
constant_mortality,926,2015,68.7348193842627
no_change,926,2015,68.7348193842627
high_variant,926,2020,73.5049801874184
low_variant,926,2020,70.912008051321
constant_fertility,926,2020,72.0326361354802
instant_replacement,926,2020,74.1968410447701
zero_migration,926,2020,72.7050256235645
constant_mortality,926,2020,71.7878589369847
no_change,926,2020,71.6119295280791
high_variant,926,2025,80.7856778294052
low_variant,926,2025,73.9611373856318
constant_fertility,926,2025,76.8623031262112
instant_replacement,926,2025,81.2808486875072
zero_migration,926,2025,78.4920414984453
constant_mortality,926,2025,76.1760080201003
no_change,926,2025,75.6640187106413
high_variant,926,2030,90.7681135155613
low_variant,926,2030,78.4530919402248
constant_fertility,926,2030,83.6477842340167
instant_replacement,926,2030,90.4045571634449
zero_migration,926,2030,86.476616398065
constant_mortality,926,2030,82.2698195859523
no_change,926,2030,81.3039049553286
high_variant,926,2035,100.327950854675
low_variant,926,2035,82.3091718352411
constant_fertility,926,2035,89.8308370434223
instant_replacement,926,2035,98.9419693510849
zero_migration,926,2035,94.0891498306238
constant_mortality,926,2035,87.4946951390928
no_change,926,2035,86.0029343369571
high_variant,926,2040,102.386401160256
low_variant,926,2040,84.3021375776228
constant_fertility,926,2040,91.7962167745009
instant_replacement,926,2040,98.4324176434467
zero_migration,926,2040,97.0765197945475
constant_mortality,926,2040,88.049086747945
no_change,926,2040,86.3776297395258
high_variant,926,2045,101.171298113498
low_variant,926,2045,85.8816119398661
constant_fertility,926,2045,92.1375406222908
instant_replacement,926,2045,96.6086469059738
zero_migration,926,2045,98.1987873494167
constant_mortality,926,2045,86.6856111424855
no_change,926,2045,85.0871966358222
high_variant,926,2050,100.952417824672
low_variant,926,2050,89.3808607921844
constant_fertility,926,2050,93.7947525777002
instant_replacement,926,2050,96.945223984918
zero_migration,926,2050,100.759556026928
constant_mortality,926,2050,86.5496006784782
no_change,926,2050,85.077194991669
high_variant,926,2055,101.849391593472
low_variant,926,2055,92.6960080233771
constant_fertility,926,2055,95.6292485300327
instant_replacement,926,2055,98.2913509173277
zero_migration,926,2055,103.27737515481
constant_mortality,926,2055,86.7848738468511
no_change,926,2055,85.3671391591574
high_variant,926,2060,102.282286421617
low_variant,926,2060,94.7051661371623
constant_fertility,926,2060,96.3851160782584
instant_replacement,926,2060,98.8644822567531
zero_migration,926,2060,103.988722720343
constant_mortality,926,2060,86.341157456983
no_change,926,2060,84.8982895129014
high_variant,926,2065,102.414360291598
low_variant,926,2065,97.079183418043
constant_fertility,926,2065,97.2124771578627
instant_replacement,926,2065,98.8609514687689
zero_migration,926,2065,104.192212853919
constant_mortality,926,2065,86.0610420199927
no_change,926,2065,84.6374823027948
high_variant,926,2070,101.453294532807
low_variant,926,2070,100.588078079182
constant_fertility,926,2070,98.2642650373963
instant_replacement,926,2070,97.7147522409515
zero_migration,926,2070,104.346236021114
constant_mortality,926,2070,85.6890437420423
no_change,926,2070,84.4740918263397
high_variant,926,2075,99.131555221327
low_variant,926,2075,105.321430530294
constant_fertility,926,2075,99.3495765080294
instant_replacement,926,2075,95.5155718587211
zero_migration,926,2075,104.44260843689
constant_mortality,926,2075,84.9684309744907
no_change,926,2075,84.213341217059
high_variant,926,2080,96.5024101006349
low_variant,926,2080,111.597904999431
constant_fertility,926,2080,100.774856337052
instant_replacement,926,2080,93.5469865735354
zero_migration,926,2080,104.93322577417
constant_mortality,926,2080,84.4343929646968
no_change,926,2080,84.3077041109955
high_variant,926,2085,96.6897576717964
low_variant,926,2085,115.172485197335
constant_fertility,926,2085,102.449482511671
instant_replacement,926,2085,96.1787732280948
zero_migration,926,2085,106.122113324448
constant_mortality,926,2085,84.5185900781837
no_change,926,2085,84.7189836580651
high_variant,926,2090,98.5814508382509
low_variant,926,2090,116.764321134745
constant_fertility,926,2090,104.15002836239
instant_replacement,926,2090,99.142885475632
zero_migration,926,2090,107.572596107767
constant_mortality,926,2090,84.937284799461
no_change,926,2090,85.1554494394469
high_variant,926,2095,101.040094143682
low_variant,926,2095,116.995217213478
constant_fertility,926,2095,105.768973351529
instant_replacement,926,2095,101.640360207023
zero_migration,926,2095,108.894858754893
constant_mortality,926,2095,85.3429688757411
no_change,926,2095,85.4405065204023
high_variant,926,2100,102.57578863454
low_variant,926,2100,117.91680441238
constant_fertility,926,2100,107.325610725554
instant_replacement,926,2100,103.081587178722
zero_migration,926,2100,109.963946642039
constant_mortality,926,2100,85.5398757986412
no_change,926,2100,85.5889041752529
