region,variant,freq,year,mortality15to60per1000aliveat15
926,estimates,5yearly,1950,173.928130237873
926,estimates,5yearly,1955,160.293401016735
926,estimates,5yearly,1960,151.952479126292
926,estimates,5yearly,1965,148.599021427277
926,estimates,5yearly,1970,144.434068683346
926,estimates,5yearly,1975,138.637772115399
926,estimates,5yearly,1980,129.90211796302
926,estimates,5yearly,1985,118.83539240812
926,estimates,5yearly,1990,111.974621256917
926,estimates,5yearly,1995,100.81965632521
926,estimates,5yearly,2000,91.4212133324115
926,estimates,5yearly,2005,81.8296644370742
926,estimates,5yearly,2010,74.2547880501838
926,medium_variant,5yearly,2015,68.4224062946043
926,medium_variant,5yearly,2020,62.8640242231292
926,medium_variant,5yearly,2025,57.7429267682514
926,medium_variant,5yearly,2030,53.2785364438638
926,medium_variant,5yearly,2035,49.407243065849
926,medium_variant,5yearly,2040,45.612980536933
926,medium_variant,5yearly,2045,42.388547599116
926,medium_variant,5yearly,2050,39.2654919377798
926,medium_variant,5yearly,2055,36.4780707548147
926,medium_variant,5yearly,2060,33.6844337214622
926,medium_variant,5yearly,2065,31.0001896496994
926,medium_variant,5yearly,2070,28.3270550388712
926,medium_variant,5yearly,2075,25.8582022171613
926,medium_variant,5yearly,2080,23.5792272851278
926,medium_variant,5yearly,2085,21.4864421586863
926,medium_variant,5yearly,2090,19.4904976432319
926,medium_variant,5yearly,2095,17.5421736099937
926,estimates,5yearly,Regi,Western Europe
926,medium_variant,5yearly,Regi,Western Europe
