region,variant,freq,year,mortality15to60per1000aliveat15
923,estimates,5yearly,1950,224.300755600261
923,estimates,5yearly,1955,189.103382559908
923,estimates,5yearly,1960,170.107470244536
923,estimates,5yearly,1965,174.574557756322
923,estimates,5yearly,1970,184.403436226305
923,estimates,5yearly,1975,201.601082657761
923,estimates,5yearly,1980,213.441111152822
923,estimates,5yearly,1985,192.994948590832
923,estimates,5yearly,1990,233.379873154219
923,estimates,5yearly,1995,247.184005606058
923,estimates,5yearly,2000,257.665207371166
923,estimates,5yearly,2005,237.9039648818
923,estimates,5yearly,2010,191.93210535409
923,medium_variant,5yearly,2015,180.862539301892
923,medium_variant,5yearly,2020,168.363557465817
923,medium_variant,5yearly,2025,156.083999278966
923,medium_variant,5yearly,2030,145.510300545134
923,medium_variant,5yearly,2035,135.310317617219
923,medium_variant,5yearly,2040,126.501658422019
923,medium_variant,5yearly,2045,117.024964152464
923,medium_variant,5yearly,2050,107.858040195755
923,medium_variant,5yearly,2055,100.068174664538
923,medium_variant,5yearly,2060,92.5578906458399
923,medium_variant,5yearly,2065,85.0195055076309
923,medium_variant,5yearly,2070,77.7257555905353
923,medium_variant,5yearly,2075,70.5653863683429
923,medium_variant,5yearly,2080,64.2620049229362
923,medium_variant,5yearly,2085,58.6949956087839
923,medium_variant,5yearly,2090,53.73519925771
923,medium_variant,5yearly,2095,49.3540181701406
923,estimates,5yearly,Regi,Eastern Europe
923,medium_variant,5yearly,Regi,Eastern Europe
