region,variant,freq,year,mortality15to60per1000aliveat15
5501,estimates,5yearly,1950,540.453744293244
5501,estimates,5yearly,1955,494.281583850255
5501,estimates,5yearly,1960,444.926590346351
5501,estimates,5yearly,1965,389.258696115594
5501,estimates,5yearly,1970,336.559361647294
5501,estimates,5yearly,1975,298.72784231406
5501,estimates,5yearly,1980,285.567174616805
5501,estimates,5yearly,1985,267.32594138528
5501,estimates,5yearly,1990,240.878664670938
5501,estimates,5yearly,1995,222.641678550393
5501,estimates,5yearly,2000,207.822245985238
5501,estimates,5yearly,2005,192.956773521124
5501,estimates,5yearly,2010,176.373726247352
5501,medium_variant,5yearly,2015,164.405055272222
5501,medium_variant,5yearly,2020,154.30855089173
5501,medium_variant,5yearly,2025,145.460758693256
5501,medium_variant,5yearly,2030,137.633639475047
5501,medium_variant,5yearly,2035,130.439395270193
5501,medium_variant,5yearly,2040,124.276395328081
5501,medium_variant,5yearly,2045,118.524877624268
5501,medium_variant,5yearly,2050,112.659306897584
5501,medium_variant,5yearly,2055,106.471059018584
5501,medium_variant,5yearly,2060,100.282011473324
5501,medium_variant,5yearly,2065,94.4530176017711
5501,medium_variant,5yearly,2070,88.5448525538336
5501,medium_variant,5yearly,2075,82.6982178145704
5501,medium_variant,5yearly,2080,77.0230987145512
5501,medium_variant,5yearly,2085,71.3724691219112
5501,medium_variant,5yearly,2090,66.0270824206621
5501,medium_variant,5yearly,2095,60.5314333296253
5501,estimates,5yearly,Regi,Southern Asia
5501,medium_variant,5yearly,Regi,Southern Asia
