region,variant,freq,year,mortality15to60per1000aliveat15
941,estimates,5yearly,1950,487.258549518863
941,estimates,5yearly,1955,459.419790532602
941,estimates,5yearly,1960,434.372249041153
941,estimates,5yearly,1965,406.733908255268
941,estimates,5yearly,1970,386.35072101808
941,estimates,5yearly,1975,378.833064282422
941,estimates,5yearly,1980,343.550334016891
941,estimates,5yearly,1985,330.482352318731
941,estimates,5yearly,1990,332.679653876952
941,estimates,5yearly,1995,328.075335134548
941,estimates,5yearly,2000,311.231026280195
941,estimates,5yearly,2005,270.050166493846
941,estimates,5yearly,2010,235.75692233805
941,medium_variant,5yearly,2015,213.15788005062
941,medium_variant,5yearly,2020,198.692215840088
941,medium_variant,5yearly,2025,185.416007645873
941,medium_variant,5yearly,2030,173.000124243943
941,medium_variant,5yearly,2035,161.454095907285
941,medium_variant,5yearly,2040,151.957957796498
941,medium_variant,5yearly,2045,143.531917377791
941,medium_variant,5yearly,2050,135.679498946665
941,medium_variant,5yearly,2055,128.449904186369
941,medium_variant,5yearly,2060,121.523943864243
941,medium_variant,5yearly,2065,115.21220566317
941,medium_variant,5yearly,2070,109.20710563191
941,medium_variant,5yearly,2075,103.39299238484
941,medium_variant,5yearly,2080,98.0063089019538
941,medium_variant,5yearly,2085,92.8117511706824
941,medium_variant,5yearly,2090,87.6184992330479
941,medium_variant,5yearly,2095,82.6604243884201
