region,variant,freq,year,mortality15to60per1000aliveat15
915,estimates,5yearly,1950,314.437958064243
915,estimates,5yearly,1955,279.504667173211
915,estimates,5yearly,1960,253.420098425985
915,estimates,5yearly,1965,229.051465063762
915,estimates,5yearly,1970,215.69905391873
915,estimates,5yearly,1975,204.785691419831
915,estimates,5yearly,1980,195.932178641341
915,estimates,5yearly,1985,190.594208446389
915,estimates,5yearly,1990,188.325983059593
915,estimates,5yearly,1995,180.703346679796
915,estimates,5yearly,2000,173.83971745227
915,estimates,5yearly,2005,161.55298078059
915,estimates,5yearly,2010,152.517201230631
915,medium_variant,5yearly,2015,145.472629512715
915,medium_variant,5yearly,2020,138.317097103794
915,medium_variant,5yearly,2025,132.925168892323
915,medium_variant,5yearly,2030,128.133454674959
915,medium_variant,5yearly,2035,123.523492798531
915,medium_variant,5yearly,2040,117.237990136003
915,medium_variant,5yearly,2045,111.433322706217
915,medium_variant,5yearly,2050,106.535168320245
915,medium_variant,5yearly,2055,101.678554872123
915,medium_variant,5yearly,2060,96.2777697404217
915,medium_variant,5yearly,2065,90.8264711878743
915,medium_variant,5yearly,2070,85.914396261712
915,medium_variant,5yearly,2075,81.4283303693285
915,medium_variant,5yearly,2080,76.8795917601363
915,medium_variant,5yearly,2085,72.6192376297891
915,medium_variant,5yearly,2090,68.2912234979171
915,medium_variant,5yearly,2095,64.0337265072055
