region,variant,freq,year,mortality15to60per1000aliveat15
916,estimates,5yearly,1950,361.321245316488
916,estimates,5yearly,1955,316.619598794413
916,estimates,5yearly,1960,285.22545381217
916,estimates,5yearly,1965,267.35683654802
916,estimates,5yearly,1970,249.813647808728
916,estimates,5yearly,1975,235.606899324536
916,estimates,5yearly,1980,217.934450821772
916,estimates,5yearly,1985,192.322648108663
916,estimates,5yearly,1990,169.135226615571
916,estimates,5yearly,1995,148.779432015519
916,estimates,5yearly,2000,138.801575832793
916,estimates,5yearly,2005,132.553800168074
916,estimates,5yearly,2010,124.676441878662
916,medium_variant,5yearly,2015,117.154932967098
916,medium_variant,5yearly,2020,109.117041480004
916,medium_variant,5yearly,2025,101.447704955267
916,medium_variant,5yearly,2030,94.0688346711384
916,medium_variant,5yearly,2035,86.7737305571159
916,medium_variant,5yearly,2040,79.5190220409878
916,medium_variant,5yearly,2045,72.687901858565
916,medium_variant,5yearly,2050,66.220550905722
916,medium_variant,5yearly,2055,60.2331082862149
916,medium_variant,5yearly,2060,54.8977605819841
916,medium_variant,5yearly,2065,50.1119587497308
916,medium_variant,5yearly,2070,45.8582947403018
916,medium_variant,5yearly,2075,42.0188295207381
916,medium_variant,5yearly,2080,38.3689390570443
916,medium_variant,5yearly,2085,35.0511616769631
916,medium_variant,5yearly,2090,31.8674979737682
916,medium_variant,5yearly,2095,28.9936097278408
916,estimates,5yearly,Regi,Central America
916,medium_variant,5yearly,Regi,Central America
