region,variant,freq,year,mortality15to60per1000aliveat15
912,estimates,5yearly,1950,333.644269322099
912,estimates,5yearly,1955,317.40305972324
912,estimates,5yearly,1960,300.236062322314
912,estimates,5yearly,1965,282.288934626991
912,estimates,5yearly,1970,265.807337811579
912,estimates,5yearly,1975,249.440383046111
912,estimates,5yearly,1980,226.040745590952
912,estimates,5yearly,1985,207.835640931694
912,estimates,5yearly,1990,196.06614663566
912,estimates,5yearly,1995,186.797856001936
912,estimates,5yearly,2000,172.872496580646
912,estimates,5yearly,2005,153.893057587445
912,estimates,5yearly,2010,138.415926239469
912,medium_variant,5yearly,2015,130.400571328397
912,medium_variant,5yearly,2020,123.706142433155
912,medium_variant,5yearly,2025,116.985657622807
912,medium_variant,5yearly,2030,110.738152687133
912,medium_variant,5yearly,2035,104.623484639701
912,medium_variant,5yearly,2040,99.0563575766831
912,medium_variant,5yearly,2045,94.1946407695981
912,medium_variant,5yearly,2050,89.5047041409084
912,medium_variant,5yearly,2055,84.5667470979854
912,medium_variant,5yearly,2060,78.7754563494792
912,medium_variant,5yearly,2065,73.0643126802925
912,medium_variant,5yearly,2070,68.5392361707641
912,medium_variant,5yearly,2075,64.4685693863091
912,medium_variant,5yearly,2080,60.2143289567348
912,medium_variant,5yearly,2085,55.6399373507457
912,medium_variant,5yearly,2090,51.1729908674861
912,medium_variant,5yearly,2095,46.4853639682837
912,estimates,5yearly,Regi,Northern Africa
912,medium_variant,5yearly,Regi,Northern Africa
