region,variant,freq,year,mortality15to60per1000aliveat15
911,estimates,5yearly,1950,487.441425866525
911,estimates,5yearly,1955,469.359631013038
911,estimates,5yearly,1960,451.606205704023
911,estimates,5yearly,1965,431.565150519002
911,estimates,5yearly,1970,407.933300514797
911,estimates,5yearly,1975,391.283252196066
911,estimates,5yearly,1980,376.304512474663
911,estimates,5yearly,1985,370.155226582261
911,estimates,5yearly,1990,372.175326825013
911,estimates,5yearly,1995,385.044836606134
911,estimates,5yearly,2000,367.730299568506
911,estimates,5yearly,2005,328.689876497678
911,estimates,5yearly,2010,298.426264890513
911,medium_variant,5yearly,2015,275.128639104696
911,medium_variant,5yearly,2020,252.796161424204
911,medium_variant,5yearly,2025,232.578868664351
911,medium_variant,5yearly,2030,214.348976440077
911,medium_variant,5yearly,2035,198.13502252844
911,medium_variant,5yearly,2040,183.678092092156
911,medium_variant,5yearly,2045,170.78406843464
911,medium_variant,5yearly,2050,159.223230465921
911,medium_variant,5yearly,2055,148.989408808927
911,medium_variant,5yearly,2060,139.699397910602
911,medium_variant,5yearly,2065,131.474371265236
911,medium_variant,5yearly,2070,123.906700729004
911,medium_variant,5yearly,2075,116.760392395612
911,medium_variant,5yearly,2080,110.274540673158
911,medium_variant,5yearly,2085,103.861894770981
911,medium_variant,5yearly,2090,97.8287807623868
911,medium_variant,5yearly,2095,92.1246993409515
