region,variant,freq,year,mortality15to60per1000aliveat15
920,estimates,5yearly,1950,353.260335977583
920,estimates,5yearly,1955,324.414595942485
920,estimates,5yearly,1960,302.830585835513
920,estimates,5yearly,1965,284.390552029794
920,estimates,5yearly,1970,286.279209128832
920,estimates,5yearly,1975,270.217920827689
920,estimates,5yearly,1980,227.670867202863
920,estimates,5yearly,1985,209.861202179653
920,estimates,5yearly,1990,200.277736462959
920,estimates,5yearly,1995,193.473400439378
920,estimates,5yearly,2000,188.623669674025
920,estimates,5yearly,2005,179.711782831853
920,estimates,5yearly,2010,170.605760703883
920,medium_variant,5yearly,2015,161.708076298402
920,medium_variant,5yearly,2020,153.271489389746
920,medium_variant,5yearly,2025,145.359137979317
920,medium_variant,5yearly,2030,137.749964591738
920,medium_variant,5yearly,2035,130.669339819481
920,medium_variant,5yearly,2040,124.275671569279
920,medium_variant,5yearly,2045,118.432897403749
920,medium_variant,5yearly,2050,113.132057657337
920,medium_variant,5yearly,2055,108.108641850575
920,medium_variant,5yearly,2060,102.274539720339
920,medium_variant,5yearly,2065,96.3638485976971
920,medium_variant,5yearly,2070,91.2253897266747
920,medium_variant,5yearly,2075,86.1045386294037
920,medium_variant,5yearly,2080,80.8802219285703
920,medium_variant,5yearly,2085,75.4156209095196
920,medium_variant,5yearly,2090,70.2424970530301
920,medium_variant,5yearly,2095,65.1918766598858
920,estimates,5yearly,Regi,South-Eastern Asia
920,medium_variant,5yearly,Regi,South-Eastern Asia
