variant,country,year,crudedeathrateper1000population
estimates,388,1950,11.036
estimates,388,1951,10.964
estimates,388,1952,10.81
estimates,388,1953,10.637
estimates,388,1954,10.445
estimates,388,1955,10.235
estimates,388,1956,10.009
estimates,388,1957,9.769
estimates,388,1958,9.521
estimates,388,1959,9.273
estimates,388,1960,9.036
estimates,388,1961,8.819
estimates,388,1962,8.632
estimates,388,1963,8.48
estimates,388,1964,8.359
estimates,388,1965,8.263
estimates,388,1966,8.177
estimates,388,1967,8.086
estimates,388,1968,7.977
estimates,388,1969,7.847
estimates,388,1970,7.692
estimates,388,1971,7.513
estimates,388,1972,7.321
estimates,388,1973,7.127
estimates,388,1974,6.939
estimates,388,1975,6.768
estimates,388,1976,6.621
estimates,388,1977,6.505
estimates,388,1978,6.421
estimates,388,1979,6.371
estimates,388,1980,6.355
estimates,388,1981,6.372
estimates,388,1982,6.414
estimates,388,1983,6.472
estimates,388,1984,6.541
estimates,388,1985,6.617
estimates,388,1986,6.695
estimates,388,1987,6.773
estimates,388,1988,6.851
estimates,388,1989,6.923
estimates,388,1990,6.987
estimates,388,1991,7.042
estimates,388,1992,7.086
estimates,388,1993,7.123
estimates,388,1994,7.15
estimates,388,1995,7.171
estimates,388,1996,7.185
estimates,388,1997,7.197
estimates,388,1998,7.206
estimates,388,1999,7.212
estimates,388,2000,7.214
estimates,388,2001,7.208
estimates,388,2002,7.193
estimates,388,2003,7.167
estimates,388,2004,7.133
estimates,388,2005,7.09
estimates,388,2006,7.041
estimates,388,2007,6.989
estimates,388,2008,6.94
estimates,388,2009,6.896
estimates,388,2010,6.862
estimates,388,2011,6.844
estimates,388,2012,6.842
estimates,388,2013,6.856
estimates,388,2014,6.885
estimates,388,2015,6.928
medium_variant,388,2015,6.928
medium_variant,388,2016,6.98
medium_variant,388,2017,7.037
medium_variant,388,2018,7.094
medium_variant,388,2019,7.151
medium_variant,388,2020,7.206
medium_variant,388,2021,7.26
medium_variant,388,2022,7.317
medium_variant,388,2023,7.378
medium_variant,388,2024,7.444
medium_variant,388,2025,7.516
medium_variant,388,2026,7.594
medium_variant,388,2027,7.676
medium_variant,388,2028,7.764
medium_variant,388,2029,7.858
medium_variant,388,2030,7.957
medium_variant,388,2031,8.063
medium_variant,388,2032,8.175
medium_variant,388,2033,8.295
medium_variant,388,2034,8.42
medium_variant,388,2035,8.553
medium_variant,388,2036,8.692
medium_variant,388,2037,8.838
medium_variant,388,2038,8.989
medium_variant,388,2039,9.145
medium_variant,388,2040,9.306
medium_variant,388,2041,9.47
medium_variant,388,2042,9.638
medium_variant,388,2043,9.81
medium_variant,388,2044,9.983
medium_variant,388,2045,10.157
medium_variant,388,2046,10.333
medium_variant,388,2047,10.509
medium_variant,388,2048,10.686
medium_variant,388,2049,10.862
medium_variant,388,2050,11.037
medium_variant,388,2051,11.209
medium_variant,388,2052,11.378
medium_variant,388,2053,11.545
medium_variant,388,2054,11.71
medium_variant,388,2055,11.873
medium_variant,388,2056,12.035
medium_variant,388,2057,12.198
medium_variant,388,2058,12.362
medium_variant,388,2059,12.529
medium_variant,388,2060,12.698
medium_variant,388,2061,12.871
medium_variant,388,2062,13.048
medium_variant,388,2063,13.227
medium_variant,388,2064,13.412
medium_variant,388,2065,13.601
medium_variant,388,2066,13.797
medium_variant,388,2067,13.999
medium_variant,388,2068,14.208
medium_variant,388,2069,14.424
medium_variant,388,2070,14.645
medium_variant,388,2071,14.872
medium_variant,388,2072,15.104
medium_variant,388,2073,15.338
medium_variant,388,2074,15.574
medium_variant,388,2075,15.808
medium_variant,388,2076,16.041
medium_variant,388,2077,16.272
medium_variant,388,2078,16.497
medium_variant,388,2079,16.715
medium_variant,388,2080,16.923
medium_variant,388,2081,17.117
medium_variant,388,2082,17.296
medium_variant,388,2083,17.459
medium_variant,388,2084,17.604
medium_variant,388,2085,17.73
medium_variant,388,2086,17.834
medium_variant,388,2087,17.919
medium_variant,388,2088,17.986
medium_variant,388,2089,18.036
medium_variant,388,2090,18.071
medium_variant,388,2091,18.094
medium_variant,388,2092,18.106
medium_variant,388,2093,18.11
medium_variant,388,2094,18.106
medium_variant,388,2095,18.096
medium_variant,388,2096,18.08
medium_variant,388,2097,18.057
medium_variant,388,2098,18.029
medium_variant,388,2099,17.996
