variant,country,year,crudedeathrateper1000population
estimates,376,1950,6.45
estimates,376,1951,6.395
estimates,376,1952,6.292
estimates,376,1953,6.206
estimates,376,1954,6.135
estimates,376,1955,6.08
estimates,376,1956,6.041
estimates,376,1957,6.017
estimates,376,1958,6.008
estimates,376,1959,6.012
estimates,376,1960,6.03
estimates,376,1961,6.058
estimates,376,1962,6.096
estimates,376,1963,6.14
estimates,376,1964,6.189
estimates,376,1965,6.242
estimates,376,1966,6.299
estimates,376,1967,6.359
estimates,376,1968,6.422
estimates,376,1969,6.484
estimates,376,1970,6.544
estimates,376,1971,6.598
estimates,376,1972,6.647
estimates,376,1973,6.687
estimates,376,1974,6.718
estimates,376,1975,6.738
estimates,376,1976,6.747
estimates,376,1977,6.747
estimates,376,1978,6.738
estimates,376,1979,6.72
estimates,376,1980,6.694
estimates,376,1981,6.657
estimates,376,1982,6.61
estimates,376,1983,6.555
estimates,376,1984,6.493
estimates,376,1985,6.429
estimates,376,1986,6.366
estimates,376,1987,6.306
estimates,376,1988,6.252
estimates,376,1989,6.205
estimates,376,1990,6.168
estimates,376,1991,6.141
estimates,376,1992,6.122
estimates,376,1993,6.108
estimates,376,1994,6.097
estimates,376,1995,6.084
estimates,376,1996,6.066
estimates,376,1997,6.041
estimates,376,1998,6.006
estimates,376,1999,5.962
estimates,376,2000,5.909
estimates,376,2001,5.849
estimates,376,2002,5.787
estimates,376,2003,5.725
estimates,376,2004,5.667
estimates,376,2005,5.615
estimates,376,2006,5.57
estimates,376,2007,5.532
estimates,376,2008,5.501
estimates,376,2009,5.475
estimates,376,2010,5.455
estimates,376,2011,5.439
estimates,376,2012,5.424
estimates,376,2013,5.409
estimates,376,2014,5.394
estimates,376,2015,5.378
medium_variant,376,2015,5.378
medium_variant,376,2016,5.362
medium_variant,376,2017,5.346
medium_variant,376,2018,5.332
medium_variant,376,2019,5.32
medium_variant,376,2020,5.311
medium_variant,376,2021,5.304
medium_variant,376,2022,5.299
medium_variant,376,2023,5.297
medium_variant,376,2024,5.298
medium_variant,376,2025,5.304
medium_variant,376,2026,5.315
medium_variant,376,2027,5.332
medium_variant,376,2028,5.355
medium_variant,376,2029,5.384
medium_variant,376,2030,5.419
medium_variant,376,2031,5.46
medium_variant,376,2032,5.506
medium_variant,376,2033,5.555
medium_variant,376,2034,5.607
medium_variant,376,2035,5.66
medium_variant,376,2036,5.712
medium_variant,376,2037,5.764
medium_variant,376,2038,5.814
medium_variant,376,2039,5.86
medium_variant,376,2040,5.903
medium_variant,376,2041,5.941
medium_variant,376,2042,5.974
medium_variant,376,2043,6.003
medium_variant,376,2044,6.028
medium_variant,376,2045,6.049
medium_variant,376,2046,6.066
medium_variant,376,2047,6.079
medium_variant,376,2048,6.091
medium_variant,376,2049,6.101
medium_variant,376,2050,6.111
medium_variant,376,2051,6.122
medium_variant,376,2052,6.135
medium_variant,376,2053,6.15
medium_variant,376,2054,6.168
medium_variant,376,2055,6.191
medium_variant,376,2056,6.218
medium_variant,376,2057,6.249
medium_variant,376,2058,6.285
medium_variant,376,2059,6.323
medium_variant,376,2060,6.364
medium_variant,376,2061,6.406
medium_variant,376,2062,6.45
medium_variant,376,2063,6.494
medium_variant,376,2064,6.536
medium_variant,376,2065,6.578
medium_variant,376,2066,6.618
medium_variant,376,2067,6.657
medium_variant,376,2068,6.695
medium_variant,376,2069,6.731
medium_variant,376,2070,6.764
medium_variant,376,2071,6.794
medium_variant,376,2072,6.822
medium_variant,376,2073,6.845
medium_variant,376,2074,6.867
medium_variant,376,2075,6.885
medium_variant,376,2076,6.901
medium_variant,376,2077,6.916
medium_variant,376,2078,6.931
medium_variant,376,2079,6.946
medium_variant,376,2080,6.963
medium_variant,376,2081,6.982
medium_variant,376,2082,7.004
medium_variant,376,2083,7.03
medium_variant,376,2084,7.058
medium_variant,376,2085,7.091
medium_variant,376,2086,7.127
medium_variant,376,2087,7.167
medium_variant,376,2088,7.209
medium_variant,376,2089,7.256
medium_variant,376,2090,7.305
medium_variant,376,2091,7.359
medium_variant,376,2092,7.417
medium_variant,376,2093,7.479
medium_variant,376,2094,7.546
medium_variant,376,2095,7.618
medium_variant,376,2096,7.695
medium_variant,376,2097,7.776
medium_variant,376,2098,7.863
medium_variant,376,2099,7.954
