variant,country,year,crudedeathrateper1000population
estimates,600,1950,8.798
estimates,600,1951,8.807
estimates,600,1952,8.815
estimates,600,1953,8.803
estimates,600,1954,8.771
estimates,600,1955,8.718
estimates,600,1956,8.647
estimates,600,1957,8.558
estimates,600,1958,8.455
estimates,600,1959,8.343
estimates,600,1960,8.226
estimates,600,1961,8.112
estimates,600,1962,8.006
estimates,600,1963,7.912
estimates,600,1964,7.83
estimates,600,1965,7.757
estimates,600,1966,7.684
estimates,600,1967,7.604
estimates,600,1968,7.513
estimates,600,1969,7.413
estimates,600,1970,7.307
estimates,600,1971,7.204
estimates,600,1972,7.112
estimates,600,1973,7.036
estimates,600,1974,6.978
estimates,600,1975,6.939
estimates,600,1976,6.916
estimates,600,1977,6.901
estimates,600,1978,6.89
estimates,600,1979,6.878
estimates,600,1980,6.864
estimates,600,1981,6.846
estimates,600,1982,6.824
estimates,600,1983,6.799
estimates,600,1984,6.769
estimates,600,1985,6.732
estimates,600,1986,6.686
estimates,600,1987,6.632
estimates,600,1988,6.569
estimates,600,1989,6.501
estimates,600,1990,6.429
estimates,600,1991,6.357
estimates,600,1992,6.287
estimates,600,1993,6.221
estimates,600,1994,6.161
estimates,600,1995,6.102
estimates,600,1996,6.043
estimates,600,1997,5.98
estimates,600,1998,5.912
estimates,600,1999,5.842
estimates,600,2000,5.771
estimates,600,2001,5.708
estimates,600,2002,5.655
estimates,600,2003,5.616
estimates,600,2004,5.591
estimates,600,2005,5.579
estimates,600,2006,5.576
estimates,600,2007,5.577
estimates,600,2008,5.579
estimates,600,2009,5.58
estimates,600,2010,5.581
estimates,600,2011,5.586
estimates,600,2012,5.598
estimates,600,2013,5.618
estimates,600,2014,5.647
estimates,600,2015,5.685
medium_variant,600,2015,5.685
medium_variant,600,2016,5.729
medium_variant,600,2017,5.776
medium_variant,600,2018,5.825
medium_variant,600,2019,5.874
medium_variant,600,2020,5.922
medium_variant,600,2021,5.971
medium_variant,600,2022,6.019
medium_variant,600,2023,6.07
medium_variant,600,2024,6.122
medium_variant,600,2025,6.176
medium_variant,600,2026,6.232
medium_variant,600,2027,6.29
medium_variant,600,2028,6.352
medium_variant,600,2029,6.415
medium_variant,600,2030,6.481
medium_variant,600,2031,6.55
medium_variant,600,2032,6.62
medium_variant,600,2033,6.693
medium_variant,600,2034,6.766
medium_variant,600,2035,6.841
medium_variant,600,2036,6.918
medium_variant,600,2037,6.995
medium_variant,600,2038,7.074
medium_variant,600,2039,7.154
medium_variant,600,2040,7.234
medium_variant,600,2041,7.315
medium_variant,600,2042,7.395
medium_variant,600,2043,7.476
medium_variant,600,2044,7.556
medium_variant,600,2045,7.637
medium_variant,600,2046,7.718
medium_variant,600,2047,7.8
medium_variant,600,2048,7.883
medium_variant,600,2049,7.967
medium_variant,600,2050,8.053
medium_variant,600,2051,8.141
medium_variant,600,2052,8.231
medium_variant,600,2053,8.322
medium_variant,600,2054,8.416
medium_variant,600,2055,8.514
medium_variant,600,2056,8.616
medium_variant,600,2057,8.723
medium_variant,600,2058,8.834
medium_variant,600,2059,8.951
medium_variant,600,2060,9.074
medium_variant,600,2061,9.203
medium_variant,600,2062,9.337
medium_variant,600,2063,9.476
medium_variant,600,2064,9.618
medium_variant,600,2065,9.763
medium_variant,600,2066,9.909
medium_variant,600,2067,10.056
medium_variant,600,2068,10.201
medium_variant,600,2069,10.344
medium_variant,600,2070,10.484
medium_variant,600,2071,10.62
medium_variant,600,2072,10.752
medium_variant,600,2073,10.88
medium_variant,600,2074,11.003
medium_variant,600,2075,11.119
medium_variant,600,2076,11.228
medium_variant,600,2077,11.33
medium_variant,600,2078,11.425
medium_variant,600,2079,11.512
medium_variant,600,2080,11.59
medium_variant,600,2081,11.661
medium_variant,600,2082,11.723
medium_variant,600,2083,11.778
medium_variant,600,2084,11.827
medium_variant,600,2085,11.87
medium_variant,600,2086,11.909
medium_variant,600,2087,11.944
medium_variant,600,2088,11.977
medium_variant,600,2089,12.007
medium_variant,600,2090,12.037
medium_variant,600,2091,12.067
medium_variant,600,2092,12.096
medium_variant,600,2093,12.125
medium_variant,600,2094,12.154
medium_variant,600,2095,12.182
medium_variant,600,2096,12.211
medium_variant,600,2097,12.24
medium_variant,600,2098,12.268
medium_variant,600,2099,12.297
