variant,country,year,crudedeathrateper1000population
estimates,826,1950,11.897
estimates,826,1951,11.848
estimates,826,1952,11.76
estimates,826,1953,11.692
estimates,826,1954,11.644
estimates,826,1955,11.616
estimates,826,1956,11.606
estimates,826,1957,11.614
estimates,826,1958,11.636
estimates,826,1959,11.669
estimates,826,1960,11.706
estimates,826,1961,11.743
estimates,826,1962,11.772
estimates,826,1963,11.791
estimates,826,1964,11.798
estimates,826,1965,11.795
estimates,826,1966,11.786
estimates,826,1967,11.778
estimates,826,1968,11.775
estimates,826,1969,11.779
estimates,826,1970,11.792
estimates,826,1971,11.812
estimates,826,1972,11.837
estimates,826,1973,11.864
estimates,826,1974,11.888
estimates,826,1975,11.908
estimates,826,1976,11.918
estimates,826,1977,11.919
estimates,826,1978,11.908
estimates,826,1979,11.886
estimates,826,1980,11.855
estimates,826,1981,11.818
estimates,826,1982,11.779
estimates,826,1983,11.74
estimates,826,1984,11.702
estimates,826,1985,11.663
estimates,826,1986,11.621
estimates,826,1987,11.574
estimates,826,1988,11.519
estimates,826,1989,11.457
estimates,826,1990,11.39
estimates,826,1991,11.322
estimates,826,1992,11.254
estimates,826,1993,11.188
estimates,826,1994,11.122
estimates,826,1995,11.055
estimates,826,1996,10.981
estimates,826,1997,10.897
estimates,826,1998,10.8
estimates,826,1999,10.689
estimates,826,2000,10.562
estimates,826,2001,10.418
estimates,826,2002,10.262
estimates,826,2003,10.097
estimates,826,2004,9.929
estimates,826,2005,9.764
estimates,826,2006,9.607
estimates,826,2007,9.461
estimates,826,2008,9.332
estimates,826,2009,9.223
estimates,826,2010,9.135
estimates,826,2011,9.07
estimates,826,2012,9.025
estimates,826,2013,8.997
estimates,826,2014,8.982
estimates,826,2015,8.978
medium_variant,826,2015,8.978
medium_variant,826,2016,8.983
medium_variant,826,2017,8.993
medium_variant,826,2018,9.005
medium_variant,826,2019,9.019
medium_variant,826,2020,9.033
medium_variant,826,2021,9.046
medium_variant,826,2022,9.06
medium_variant,826,2023,9.078
medium_variant,826,2024,9.098
medium_variant,826,2025,9.121
medium_variant,826,2026,9.148
medium_variant,826,2027,9.179
medium_variant,826,2028,9.214
medium_variant,826,2029,9.254
medium_variant,826,2030,9.298
medium_variant,826,2031,9.348
medium_variant,826,2032,9.402
medium_variant,826,2033,9.461
medium_variant,826,2034,9.523
medium_variant,826,2035,9.588
medium_variant,826,2036,9.655
medium_variant,826,2037,9.722
medium_variant,826,2038,9.788
medium_variant,826,2039,9.854
medium_variant,826,2040,9.917
medium_variant,826,2041,9.977
medium_variant,826,2042,10.035
medium_variant,826,2043,10.09
medium_variant,826,2044,10.143
medium_variant,826,2045,10.194
medium_variant,826,2046,10.242
medium_variant,826,2047,10.289
medium_variant,826,2048,10.335
medium_variant,826,2049,10.379
medium_variant,826,2050,10.421
medium_variant,826,2051,10.464
medium_variant,826,2052,10.505
medium_variant,826,2053,10.544
medium_variant,826,2054,10.581
medium_variant,826,2055,10.613
medium_variant,826,2056,10.639
medium_variant,826,2057,10.656
medium_variant,826,2058,10.665
medium_variant,826,2059,10.665
medium_variant,826,2060,10.655
medium_variant,826,2061,10.637
medium_variant,826,2062,10.612
medium_variant,826,2063,10.583
medium_variant,826,2064,10.55
medium_variant,826,2065,10.518
medium_variant,826,2066,10.486
medium_variant,826,2067,10.458
medium_variant,826,2068,10.433
medium_variant,826,2069,10.413
medium_variant,826,2070,10.399
medium_variant,826,2071,10.391
medium_variant,826,2072,10.389
medium_variant,826,2073,10.39
medium_variant,826,2074,10.395
medium_variant,826,2075,10.401
medium_variant,826,2076,10.409
medium_variant,826,2077,10.416
medium_variant,826,2078,10.422
medium_variant,826,2079,10.426
medium_variant,826,2080,10.425
medium_variant,826,2081,10.418
medium_variant,826,2082,10.406
medium_variant,826,2083,10.388
medium_variant,826,2084,10.365
medium_variant,826,2085,10.336
medium_variant,826,2086,10.302
medium_variant,826,2087,10.265
medium_variant,826,2088,10.225
medium_variant,826,2089,10.185
medium_variant,826,2090,10.146
medium_variant,826,2091,10.109
medium_variant,826,2092,10.077
medium_variant,826,2093,10.049
medium_variant,826,2094,10.027
medium_variant,826,2095,10.01
medium_variant,826,2096,10
medium_variant,826,2097,9.995
medium_variant,826,2098,9.997
medium_variant,826,2099,10.005
