variant,country,year,crudedeathrateper1000population
estimates,108,1950,25.83
estimates,108,1951,25.686
estimates,108,1952,25.399
estimates,108,1953,25.115
estimates,108,1954,24.833
estimates,108,1955,24.554
estimates,108,1956,24.276
estimates,108,1957,23.999
estimates,108,1958,23.723
estimates,108,1959,23.445
estimates,108,1960,23.163
estimates,108,1961,22.877
estimates,108,1962,22.586
estimates,108,1963,22.292
estimates,108,1964,22
estimates,108,1965,21.722
estimates,108,1966,21.47
estimates,108,1967,21.251
estimates,108,1968,21.066
estimates,108,1969,20.91
estimates,108,1970,20.772
estimates,108,1971,20.633
estimates,108,1972,20.479
estimates,108,1973,20.298
estimates,108,1974,20.088
estimates,108,1975,19.852
estimates,108,1976,19.601
estimates,108,1977,19.349
estimates,108,1978,19.11
estimates,108,1979,18.888
estimates,108,1980,18.681
estimates,108,1981,18.482
estimates,108,1982,18.285
estimates,108,1983,18.09
estimates,108,1984,17.905
estimates,108,1985,17.76
estimates,108,1986,17.692
estimates,108,1987,17.713
estimates,108,1988,17.813
estimates,108,1989,17.966
estimates,108,1990,18.108
estimates,108,1991,18.161
estimates,108,1992,18.067
estimates,108,1993,17.8
estimates,108,1994,17.362
estimates,108,1995,16.792
estimates,108,1996,16.152
estimates,108,1997,15.525
estimates,108,1998,14.975
estimates,108,1999,14.53
estimates,108,2000,14.202
estimates,108,2001,13.976
estimates,108,2002,13.81
estimates,108,2003,13.665
estimates,108,2004,13.522
estimates,108,2005,13.369
estimates,108,2006,13.195
estimates,108,2007,13.002
estimates,108,2008,12.793
estimates,108,2009,12.564
estimates,108,2010,12.319
estimates,108,2011,12.061
estimates,108,2012,11.799
estimates,108,2013,11.538
estimates,108,2014,11.282
estimates,108,2015,11.032
medium_variant,108,2015,11.032
medium_variant,108,2016,10.788
medium_variant,108,2017,10.547
medium_variant,108,2018,10.308
medium_variant,108,2019,10.072
medium_variant,108,2020,9.84
medium_variant,108,2021,9.613
medium_variant,108,2022,9.394
medium_variant,108,2023,9.183
medium_variant,108,2024,8.982
medium_variant,108,2025,8.791
medium_variant,108,2026,8.612
medium_variant,108,2027,8.442
medium_variant,108,2028,8.282
medium_variant,108,2029,8.131
medium_variant,108,2030,7.99
medium_variant,108,2031,7.857
medium_variant,108,2032,7.733
medium_variant,108,2033,7.616
medium_variant,108,2034,7.506
medium_variant,108,2035,7.401
medium_variant,108,2036,7.3
medium_variant,108,2037,7.204
medium_variant,108,2038,7.11
medium_variant,108,2039,7.019
medium_variant,108,2040,6.93
medium_variant,108,2041,6.843
medium_variant,108,2042,6.76
medium_variant,108,2043,6.679
medium_variant,108,2044,6.603
medium_variant,108,2045,6.53
medium_variant,108,2046,6.462
medium_variant,108,2047,6.398
medium_variant,108,2048,6.339
medium_variant,108,2049,6.285
medium_variant,108,2050,6.237
medium_variant,108,2051,6.195
medium_variant,108,2052,6.159
medium_variant,108,2053,6.129
medium_variant,108,2054,6.106
medium_variant,108,2055,6.088
medium_variant,108,2056,6.077
medium_variant,108,2057,6.071
medium_variant,108,2058,6.07
medium_variant,108,2059,6.074
medium_variant,108,2060,6.081
medium_variant,108,2061,6.092
medium_variant,108,2062,6.106
medium_variant,108,2063,6.123
medium_variant,108,2064,6.141
medium_variant,108,2065,6.16
medium_variant,108,2066,6.18
medium_variant,108,2067,6.201
medium_variant,108,2068,6.223
medium_variant,108,2069,6.245
medium_variant,108,2070,6.267
medium_variant,108,2071,6.289
medium_variant,108,2072,6.311
medium_variant,108,2073,6.332
medium_variant,108,2074,6.355
medium_variant,108,2075,6.377
medium_variant,108,2076,6.4
medium_variant,108,2077,6.423
medium_variant,108,2078,6.448
medium_variant,108,2079,6.473
medium_variant,108,2080,6.501
medium_variant,108,2081,6.531
medium_variant,108,2082,6.563
medium_variant,108,2083,6.598
medium_variant,108,2084,6.635
medium_variant,108,2085,6.676
medium_variant,108,2086,6.719
medium_variant,108,2087,6.765
medium_variant,108,2088,6.814
medium_variant,108,2089,6.864
medium_variant,108,2090,6.916
medium_variant,108,2091,6.969
medium_variant,108,2092,7.023
medium_variant,108,2093,7.078
medium_variant,108,2094,7.134
medium_variant,108,2095,7.19
medium_variant,108,2096,7.246
medium_variant,108,2097,7.303
medium_variant,108,2098,7.36
medium_variant,108,2099,7.418
