variant,country,year,crudedeathrateper1000population
estimates,760,1950,20.748
estimates,760,1951,20.519
estimates,760,1952,20.057
estimates,760,1953,19.588
estimates,760,1954,19.111
estimates,760,1955,18.627
estimates,760,1956,18.135
estimates,760,1957,17.636
estimates,760,1958,17.13
estimates,760,1959,16.618
estimates,760,1960,16.102
estimates,760,1961,15.583
estimates,760,1962,15.063
estimates,760,1963,14.543
estimates,760,1964,14.025
estimates,760,1965,13.509
estimates,760,1966,12.994
estimates,760,1967,12.481
estimates,760,1968,11.97
estimates,760,1969,11.464
estimates,760,1970,10.967
estimates,760,1971,10.484
estimates,760,1972,10.017
estimates,760,1973,9.568
estimates,760,1974,9.138
estimates,760,1975,8.73
estimates,760,1976,8.34
estimates,760,1977,7.966
estimates,760,1978,7.606
estimates,760,1979,7.26
estimates,760,1980,6.927
estimates,760,1981,6.608
estimates,760,1982,6.304
estimates,760,1983,6.015
estimates,760,1984,5.743
estimates,760,1985,5.489
estimates,760,1986,5.253
estimates,760,1987,5.038
estimates,760,1988,4.842
estimates,760,1989,4.665
estimates,760,1990,4.509
estimates,760,1991,4.372
estimates,760,1992,4.255
estimates,760,1993,4.153
estimates,760,1994,4.066
estimates,760,1995,3.991
estimates,760,1996,3.925
estimates,760,1997,3.867
estimates,760,1998,3.815
estimates,760,1999,3.767
estimates,760,2000,3.716
estimates,760,2001,3.651
estimates,760,2002,3.576
estimates,760,2003,3.497
estimates,760,2004,3.427
estimates,760,2005,3.396
estimates,760,2006,3.438
estimates,760,2007,3.572
estimates,760,2008,3.798
estimates,760,2009,4.103
estimates,760,2010,4.457
estimates,760,2011,4.818
estimates,760,2012,5.142
estimates,760,2013,5.391
estimates,760,2014,5.545
estimates,760,2015,5.589
medium_variant,760,2015,5.589
medium_variant,760,2016,5.522
medium_variant,760,2017,5.371
medium_variant,760,2018,5.165
medium_variant,760,2019,4.923
medium_variant,760,2020,4.668
medium_variant,760,2021,4.422
medium_variant,760,2022,4.199
medium_variant,760,2023,4.012
medium_variant,760,2024,3.872
medium_variant,760,2025,3.783
medium_variant,760,2026,3.742
medium_variant,760,2027,3.735
medium_variant,760,2028,3.75
medium_variant,760,2029,3.781
medium_variant,760,2030,3.824
medium_variant,760,2031,3.875
medium_variant,760,2032,3.933
medium_variant,760,2033,3.996
medium_variant,760,2034,4.063
medium_variant,760,2035,4.131
medium_variant,760,2036,4.2
medium_variant,760,2037,4.271
medium_variant,760,2038,4.343
medium_variant,760,2039,4.418
medium_variant,760,2040,4.496
medium_variant,760,2041,4.576
medium_variant,760,2042,4.659
medium_variant,760,2043,4.745
medium_variant,760,2044,4.835
medium_variant,760,2045,4.928
medium_variant,760,2046,5.023
medium_variant,760,2047,5.121
medium_variant,760,2048,5.221
medium_variant,760,2049,5.322
medium_variant,760,2050,5.425
medium_variant,760,2051,5.529
medium_variant,760,2052,5.635
medium_variant,760,2053,5.744
medium_variant,760,2054,5.854
medium_variant,760,2055,5.966
medium_variant,760,2056,6.081
medium_variant,760,2057,6.198
medium_variant,760,2058,6.318
medium_variant,760,2059,6.439
medium_variant,760,2060,6.563
medium_variant,760,2061,6.688
medium_variant,760,2062,6.815
medium_variant,760,2063,6.943
medium_variant,760,2064,7.072
medium_variant,760,2065,7.201
medium_variant,760,2066,7.33
medium_variant,760,2067,7.459
medium_variant,760,2068,7.588
medium_variant,760,2069,7.716
medium_variant,760,2070,7.843
medium_variant,760,2071,7.97
medium_variant,760,2072,8.096
medium_variant,760,2073,8.221
medium_variant,760,2074,8.348
medium_variant,760,2075,8.474
medium_variant,760,2076,8.602
medium_variant,760,2077,8.731
medium_variant,760,2078,8.861
medium_variant,760,2079,8.994
medium_variant,760,2080,9.129
medium_variant,760,2081,9.267
medium_variant,760,2082,9.408
medium_variant,760,2083,9.552
medium_variant,760,2084,9.697
medium_variant,760,2085,9.845
medium_variant,760,2086,9.995
medium_variant,760,2087,10.147
medium_variant,760,2088,10.299
medium_variant,760,2089,10.45
medium_variant,760,2090,10.597
medium_variant,760,2091,10.738
medium_variant,760,2092,10.871
medium_variant,760,2093,10.996
medium_variant,760,2094,11.11
medium_variant,760,2095,11.213
medium_variant,760,2096,11.304
medium_variant,760,2097,11.384
medium_variant,760,2098,11.453
medium_variant,760,2099,11.51
