variant,country,year,crudedeathrateper1000population
estimates,258,1950,17.602
estimates,258,1951,17.029
estimates,258,1952,15.94
estimates,258,1953,14.96
estimates,258,1954,14.092
estimates,258,1955,13.333
estimates,258,1956,12.682
estimates,258,1957,12.134
estimates,258,1958,11.681
estimates,258,1959,11.309
estimates,258,1960,11.001
estimates,258,1961,10.739
estimates,258,1962,10.502
estimates,258,1963,10.272
estimates,258,1964,10.038
estimates,258,1965,9.792
estimates,258,1966,9.54
estimates,258,1967,9.292
estimates,258,1968,9.059
estimates,258,1969,8.84
estimates,258,1970,8.637
estimates,258,1971,8.453
estimates,258,1972,8.284
estimates,258,1973,8.125
estimates,258,1974,7.972
estimates,258,1975,7.813
estimates,258,1976,7.638
estimates,258,1977,7.442
estimates,258,1978,7.225
estimates,258,1979,6.989
estimates,258,1980,6.745
estimates,258,1981,6.504
estimates,258,1982,6.281
estimates,258,1983,6.086
estimates,258,1984,5.924
estimates,258,1985,5.797
estimates,258,1986,5.704
estimates,258,1987,5.635
estimates,258,1988,5.58
estimates,258,1989,5.533
estimates,258,1990,5.486
estimates,258,1991,5.43
estimates,258,1992,5.363
estimates,258,1993,5.285
estimates,258,1994,5.197
estimates,258,1995,5.104
estimates,258,1996,5.014
estimates,258,1997,4.936
estimates,258,1998,4.876
estimates,258,1999,4.835
estimates,258,2000,4.811
estimates,258,2001,4.798
estimates,258,2002,4.79
estimates,258,2003,4.78
estimates,258,2004,4.771
estimates,258,2005,4.765
estimates,258,2006,4.768
estimates,258,2007,4.788
estimates,258,2008,4.827
estimates,258,2009,4.884
estimates,258,2010,4.957
estimates,258,2011,5.039
estimates,258,2012,5.125
estimates,258,2013,5.209
estimates,258,2014,5.289
estimates,258,2015,5.365
medium_variant,258,2015,5.365
medium_variant,258,2016,5.44
medium_variant,258,2017,5.519
medium_variant,258,2018,5.603
medium_variant,258,2019,5.694
medium_variant,258,2020,5.792
medium_variant,258,2021,5.895
medium_variant,258,2022,6.003
medium_variant,258,2023,6.112
medium_variant,258,2024,6.223
medium_variant,258,2025,6.334
medium_variant,258,2026,6.446
medium_variant,258,2027,6.559
medium_variant,258,2028,6.672
medium_variant,258,2029,6.787
medium_variant,258,2030,6.903
medium_variant,258,2031,7.021
medium_variant,258,2032,7.141
medium_variant,258,2033,7.263
medium_variant,258,2034,7.388
medium_variant,258,2035,7.515
medium_variant,258,2036,7.645
medium_variant,258,2037,7.777
medium_variant,258,2038,7.911
medium_variant,258,2039,8.047
medium_variant,258,2040,8.184
medium_variant,258,2041,8.322
medium_variant,258,2042,8.46
medium_variant,258,2043,8.597
medium_variant,258,2044,8.732
medium_variant,258,2045,8.866
medium_variant,258,2046,8.999
medium_variant,258,2047,9.129
medium_variant,258,2048,9.257
medium_variant,258,2049,9.382
medium_variant,258,2050,9.504
medium_variant,258,2051,9.622
medium_variant,258,2052,9.735
medium_variant,258,2053,9.843
medium_variant,258,2054,9.946
medium_variant,258,2055,10.045
medium_variant,258,2056,10.137
medium_variant,258,2057,10.225
medium_variant,258,2058,10.309
medium_variant,258,2059,10.389
medium_variant,258,2060,10.467
medium_variant,258,2061,10.541
medium_variant,258,2062,10.614
medium_variant,258,2063,10.685
medium_variant,258,2064,10.756
medium_variant,258,2065,10.826
medium_variant,258,2066,10.895
medium_variant,258,2067,10.964
medium_variant,258,2068,11.032
medium_variant,258,2069,11.1
medium_variant,258,2070,11.169
medium_variant,258,2071,11.238
medium_variant,258,2072,11.308
medium_variant,258,2073,11.378
medium_variant,258,2074,11.45
medium_variant,258,2075,11.522
medium_variant,258,2076,11.595
medium_variant,258,2077,11.669
medium_variant,258,2078,11.742
medium_variant,258,2079,11.815
medium_variant,258,2080,11.886
medium_variant,258,2081,11.955
medium_variant,258,2082,12.021
medium_variant,258,2083,12.084
medium_variant,258,2084,12.142
medium_variant,258,2085,12.197
medium_variant,258,2086,12.247
medium_variant,258,2087,12.292
medium_variant,258,2088,12.334
medium_variant,258,2089,12.373
medium_variant,258,2090,12.407
medium_variant,258,2091,12.438
medium_variant,258,2092,12.466
medium_variant,258,2093,12.49
medium_variant,258,2094,12.511
medium_variant,258,2095,12.528
medium_variant,258,2096,12.542
medium_variant,258,2097,12.552
medium_variant,258,2098,12.559
medium_variant,258,2099,12.563
