variant,country,year,crudedeathrateper1000population
estimates,807,1950,17.826
estimates,807,1951,17.304
estimates,807,1952,16.295
estimates,807,1953,15.353
estimates,807,1954,14.477
estimates,807,1955,13.669
estimates,807,1956,12.927
estimates,807,1957,12.25
estimates,807,1958,11.636
estimates,807,1959,11.081
estimates,807,1960,10.58
estimates,807,1961,10.129
estimates,807,1962,9.72
estimates,807,1963,9.348
estimates,807,1964,9.005
estimates,807,1965,8.687
estimates,807,1966,8.392
estimates,807,1967,8.12
estimates,807,1968,7.873
estimates,807,1969,7.65
estimates,807,1970,7.453
estimates,807,1971,7.284
estimates,807,1972,7.146
estimates,807,1973,7.039
estimates,807,1974,6.965
estimates,807,1975,6.926
estimates,807,1976,6.925
estimates,807,1977,6.959
estimates,807,1978,7.021
estimates,807,1979,7.104
estimates,807,1980,7.191
estimates,807,1981,7.265
estimates,807,1982,7.319
estimates,807,1983,7.346
estimates,807,1984,7.349
estimates,807,1985,7.337
estimates,807,1986,7.327
estimates,807,1987,7.336
estimates,807,1988,7.375
estimates,807,1989,7.447
estimates,807,1990,7.547
estimates,807,1991,7.665
estimates,807,1992,7.786
estimates,807,1993,7.898
estimates,807,1994,7.995
estimates,807,1995,8.073
estimates,807,1996,8.132
estimates,807,1997,8.176
estimates,807,1998,8.215
estimates,807,1999,8.254
estimates,807,2000,8.302
estimates,807,2001,8.373
estimates,807,2002,8.47
estimates,807,2003,8.594
estimates,807,2004,8.743
estimates,807,2005,8.905
estimates,807,2006,9.068
estimates,807,2007,9.219
estimates,807,2008,9.347
estimates,807,2009,9.447
estimates,807,2010,9.522
estimates,807,2011,9.574
estimates,807,2012,9.615
estimates,807,2013,9.655
estimates,807,2014,9.697
estimates,807,2015,9.745
medium_variant,807,2015,9.745
medium_variant,807,2016,9.798
medium_variant,807,2017,9.856
medium_variant,807,2018,9.918
medium_variant,807,2019,9.983
medium_variant,807,2020,10.053
medium_variant,807,2021,10.129
medium_variant,807,2022,10.209
medium_variant,807,2023,10.294
medium_variant,807,2024,10.386
medium_variant,807,2025,10.483
medium_variant,807,2026,10.587
medium_variant,807,2027,10.698
medium_variant,807,2028,10.816
medium_variant,807,2029,10.94
medium_variant,807,2030,11.071
medium_variant,807,2031,11.208
medium_variant,807,2032,11.352
medium_variant,807,2033,11.5
medium_variant,807,2034,11.651
medium_variant,807,2035,11.803
medium_variant,807,2036,11.955
medium_variant,807,2037,12.104
medium_variant,807,2038,12.25
medium_variant,807,2039,12.389
medium_variant,807,2040,12.522
medium_variant,807,2041,12.648
medium_variant,807,2042,12.766
medium_variant,807,2043,12.877
medium_variant,807,2044,12.981
medium_variant,807,2045,13.079
medium_variant,807,2046,13.17
medium_variant,807,2047,13.254
medium_variant,807,2048,13.334
medium_variant,807,2049,13.41
medium_variant,807,2050,13.483
medium_variant,807,2051,13.554
medium_variant,807,2052,13.624
medium_variant,807,2053,13.693
medium_variant,807,2054,13.763
medium_variant,807,2055,13.834
medium_variant,807,2056,13.905
medium_variant,807,2057,13.978
medium_variant,807,2058,14.051
medium_variant,807,2059,14.125
medium_variant,807,2060,14.201
medium_variant,807,2061,14.278
medium_variant,807,2062,14.358
medium_variant,807,2063,14.439
medium_variant,807,2064,14.52
medium_variant,807,2065,14.6
medium_variant,807,2066,14.679
medium_variant,807,2067,14.755
medium_variant,807,2068,14.826
medium_variant,807,2069,14.891
medium_variant,807,2070,14.948
medium_variant,807,2071,14.995
medium_variant,807,2072,15.031
medium_variant,807,2073,15.057
medium_variant,807,2074,15.071
medium_variant,807,2075,15.071
medium_variant,807,2076,15.058
medium_variant,807,2077,15.031
medium_variant,807,2078,14.992
medium_variant,807,2079,14.941
medium_variant,807,2080,14.877
medium_variant,807,2081,14.801
medium_variant,807,2082,14.714
medium_variant,807,2083,14.618
medium_variant,807,2084,14.514
medium_variant,807,2085,14.406
medium_variant,807,2086,14.294
medium_variant,807,2087,14.181
medium_variant,807,2088,14.068
medium_variant,807,2089,13.958
medium_variant,807,2090,13.853
medium_variant,807,2091,13.755
medium_variant,807,2092,13.663
medium_variant,807,2093,13.579
medium_variant,807,2094,13.503
medium_variant,807,2095,13.434
medium_variant,807,2096,13.373
medium_variant,807,2097,13.321
medium_variant,807,2098,13.276
medium_variant,807,2099,13.239
