variant,country,year,crudedeathrateper1000population
estimates,702,1950,10.034
estimates,702,1951,9.768
estimates,702,1952,9.25
estimates,702,1953,8.758
estimates,702,1954,8.29
estimates,702,1955,7.849
estimates,702,1956,7.434
estimates,702,1957,7.048
estimates,702,1958,6.694
estimates,702,1959,6.377
estimates,702,1960,6.104
estimates,702,1961,5.881
estimates,702,1962,5.71
estimates,702,1963,5.592
estimates,702,1964,5.521
estimates,702,1965,5.486
estimates,702,1966,5.475
estimates,702,1967,5.473
estimates,702,1968,5.469
estimates,702,1969,5.456
estimates,702,1970,5.429
estimates,702,1971,5.393
estimates,702,1972,5.354
estimates,702,1973,5.317
estimates,702,1974,5.281
estimates,702,1975,5.246
estimates,702,1976,5.206
estimates,702,1977,5.159
estimates,702,1978,5.105
estimates,702,1979,5.043
estimates,702,1980,4.978
estimates,702,1981,4.916
estimates,702,1982,4.859
estimates,702,1983,4.81
estimates,702,1984,4.769
estimates,702,1985,4.73
estimates,702,1986,4.685
estimates,702,1987,4.628
estimates,702,1988,4.558
estimates,702,1989,4.479
estimates,702,1990,4.401
estimates,702,1991,4.337
estimates,702,1992,4.299
estimates,702,1993,4.292
estimates,702,1994,4.315
estimates,702,1995,4.363
estimates,702,1996,4.423
estimates,702,1997,4.482
estimates,702,1998,4.529
estimates,702,1999,4.559
estimates,702,2000,4.569
estimates,702,2001,4.562
estimates,702,2002,4.545
estimates,702,2003,4.526
estimates,702,2004,4.508
estimates,702,2005,4.494
estimates,702,2006,4.486
estimates,702,2007,4.483
estimates,702,2008,4.488
estimates,702,2009,4.502
estimates,702,2010,4.527
estimates,702,2011,4.566
estimates,702,2012,4.618
estimates,702,2013,4.684
estimates,702,2014,4.763
estimates,702,2015,4.855
medium_variant,702,2015,4.855
medium_variant,702,2016,4.96
medium_variant,702,2017,5.075
medium_variant,702,2018,5.2
medium_variant,702,2019,5.333
medium_variant,702,2020,5.474
medium_variant,702,2021,5.623
medium_variant,702,2022,5.78
medium_variant,702,2023,5.945
medium_variant,702,2024,6.119
medium_variant,702,2025,6.3
medium_variant,702,2026,6.488
medium_variant,702,2027,6.684
medium_variant,702,2028,6.887
medium_variant,702,2029,7.096
medium_variant,702,2030,7.311
medium_variant,702,2031,7.533
medium_variant,702,2032,7.761
medium_variant,702,2033,7.995
medium_variant,702,2034,8.234
medium_variant,702,2035,8.479
medium_variant,702,2036,8.73
medium_variant,702,2037,8.985
medium_variant,702,2038,9.245
medium_variant,702,2039,9.507
medium_variant,702,2040,9.772
medium_variant,702,2041,10.037
medium_variant,702,2042,10.303
medium_variant,702,2043,10.566
medium_variant,702,2044,10.825
medium_variant,702,2045,11.078
medium_variant,702,2046,11.323
medium_variant,702,2047,11.559
medium_variant,702,2048,11.785
medium_variant,702,2049,11.999
medium_variant,702,2050,12.201
medium_variant,702,2051,12.39
medium_variant,702,2052,12.566
medium_variant,702,2053,12.73
medium_variant,702,2054,12.881
medium_variant,702,2055,13.021
medium_variant,702,2056,13.148
medium_variant,702,2057,13.264
medium_variant,702,2058,13.37
medium_variant,702,2059,13.465
medium_variant,702,2060,13.55
medium_variant,702,2061,13.627
medium_variant,702,2062,13.694
medium_variant,702,2063,13.753
medium_variant,702,2064,13.805
medium_variant,702,2065,13.85
medium_variant,702,2066,13.891
medium_variant,702,2067,13.927
medium_variant,702,2068,13.96
medium_variant,702,2069,13.989
medium_variant,702,2070,14.014
medium_variant,702,2071,14.034
medium_variant,702,2072,14.048
medium_variant,702,2073,14.057
medium_variant,702,2074,14.06
medium_variant,702,2075,14.06
medium_variant,702,2076,14.057
medium_variant,702,2077,14.053
medium_variant,702,2078,14.049
medium_variant,702,2079,14.046
medium_variant,702,2080,14.043
medium_variant,702,2081,14.042
medium_variant,702,2082,14.041
medium_variant,702,2083,14.04
medium_variant,702,2084,14.04
medium_variant,702,2085,14.041
medium_variant,702,2086,14.046
medium_variant,702,2087,14.055
medium_variant,702,2088,14.068
medium_variant,702,2089,14.083
medium_variant,702,2090,14.098
medium_variant,702,2091,14.11
medium_variant,702,2092,14.118
medium_variant,702,2093,14.118
medium_variant,702,2094,14.11
medium_variant,702,2095,14.092
medium_variant,702,2096,14.063
medium_variant,702,2097,14.023
medium_variant,702,2098,13.973
medium_variant,702,2099,13.912
