variant,country,year,crudedeathrateper1000population
estimates,28,1950,11.163
estimates,28,1951,11.023
estimates,28,1952,10.751
estimates,28,1953,10.497
estimates,28,1954,10.26
estimates,28,1955,10.039
estimates,28,1956,9.835
estimates,28,1957,9.646
estimates,28,1958,9.469
estimates,28,1959,9.3
estimates,28,1960,9.136
estimates,28,1961,8.97
estimates,28,1962,8.799
estimates,28,1963,8.618
estimates,28,1964,8.426
estimates,28,1965,8.224
estimates,28,1966,8.014
estimates,28,1967,7.801
estimates,28,1968,7.591
estimates,28,1969,7.388
estimates,28,1970,7.194
estimates,28,1971,7.01
estimates,28,1972,6.837
estimates,28,1973,6.676
estimates,28,1974,6.532
estimates,28,1975,6.41
estimates,28,1976,6.316
estimates,28,1977,6.252
estimates,28,1978,6.217
estimates,28,1979,6.21
estimates,28,1980,6.227
estimates,28,1981,6.262
estimates,28,1982,6.309
estimates,28,1983,6.361
estimates,28,1984,6.414
estimates,28,1985,6.467
estimates,28,1986,6.521
estimates,28,1987,6.579
estimates,28,1988,6.64
estimates,28,1989,6.701
estimates,28,1990,6.757
estimates,28,1991,6.804
estimates,28,1992,6.837
estimates,28,1993,6.854
estimates,28,1994,6.851
estimates,28,1995,6.826
estimates,28,1996,6.779
estimates,28,1997,6.711
estimates,28,1998,6.629
estimates,28,1999,6.537
estimates,28,2000,6.443
estimates,28,2001,6.353
estimates,28,2002,6.273
estimates,28,2003,6.206
estimates,28,2004,6.154
estimates,28,2005,6.114
estimates,28,2006,6.082
estimates,28,2007,6.052
estimates,28,2008,6.019
estimates,28,2009,5.982
estimates,28,2010,5.941
estimates,28,2011,5.9
estimates,28,2012,5.862
estimates,28,2013,5.831
estimates,28,2014,5.808
estimates,28,2015,5.794
medium_variant,28,2015,5.794
medium_variant,28,2016,5.788
medium_variant,28,2017,5.791
medium_variant,28,2018,5.8
medium_variant,28,2019,5.817
medium_variant,28,2020,5.839
medium_variant,28,2021,5.869
medium_variant,28,2022,5.906
medium_variant,28,2023,5.95
medium_variant,28,2024,6.001
medium_variant,28,2025,6.059
medium_variant,28,2026,6.125
medium_variant,28,2027,6.197
medium_variant,28,2028,6.277
medium_variant,28,2029,6.365
medium_variant,28,2030,6.461
medium_variant,28,2031,6.566
medium_variant,28,2032,6.681
medium_variant,28,2033,6.806
medium_variant,28,2034,6.941
medium_variant,28,2035,7.084
medium_variant,28,2036,7.238
medium_variant,28,2037,7.399
medium_variant,28,2038,7.567
medium_variant,28,2039,7.741
medium_variant,28,2040,7.919
medium_variant,28,2041,8.101
medium_variant,28,2042,8.286
medium_variant,28,2043,8.471
medium_variant,28,2044,8.656
medium_variant,28,2045,8.838
medium_variant,28,2046,9.015
medium_variant,28,2047,9.187
medium_variant,28,2048,9.352
medium_variant,28,2049,9.507
medium_variant,28,2050,9.65
medium_variant,28,2051,9.781
medium_variant,28,2052,9.898
medium_variant,28,2053,10.001
medium_variant,28,2054,10.089
medium_variant,28,2055,10.162
medium_variant,28,2056,10.218
medium_variant,28,2057,10.26
medium_variant,28,2058,10.287
medium_variant,28,2059,10.302
medium_variant,28,2060,10.306
medium_variant,28,2061,10.3
medium_variant,28,2062,10.286
medium_variant,28,2063,10.266
medium_variant,28,2064,10.244
medium_variant,28,2065,10.223
medium_variant,28,2066,10.205
medium_variant,28,2067,10.193
medium_variant,28,2068,10.188
medium_variant,28,2069,10.192
medium_variant,28,2070,10.209
medium_variant,28,2071,10.238
medium_variant,28,2072,10.28
medium_variant,28,2073,10.332
medium_variant,28,2074,10.395
medium_variant,28,2075,10.467
medium_variant,28,2076,10.547
medium_variant,28,2077,10.634
medium_variant,28,2078,10.724
medium_variant,28,2079,10.816
medium_variant,28,2080,10.906
medium_variant,28,2081,10.995
medium_variant,28,2082,11.079
medium_variant,28,2083,11.159
medium_variant,28,2084,11.234
medium_variant,28,2085,11.301
medium_variant,28,2086,11.362
medium_variant,28,2087,11.417
medium_variant,28,2088,11.466
medium_variant,28,2089,11.509
medium_variant,28,2090,11.546
medium_variant,28,2091,11.578
medium_variant,28,2092,11.605
medium_variant,28,2093,11.626
medium_variant,28,2094,11.642
medium_variant,28,2095,11.653
medium_variant,28,2096,11.658
medium_variant,28,2097,11.658
medium_variant,28,2098,11.653
medium_variant,28,2099,11.643
