variant,country,year,crudedeathrateper1000population
estimates,446,1950,10.043
estimates,446,1951,10.123
estimates,446,1952,10.247
estimates,446,1953,10.295
estimates,446,1954,10.267
estimates,446,1955,10.163
estimates,446,1956,9.986
estimates,446,1957,9.738
estimates,446,1958,9.426
estimates,446,1959,9.059
estimates,446,1960,8.651
estimates,446,1961,8.216
estimates,446,1962,7.773
estimates,446,1963,7.341
estimates,446,1964,6.937
estimates,446,1965,6.576
estimates,446,1966,6.269
estimates,446,1967,6.013
estimates,446,1968,5.805
estimates,446,1969,5.645
estimates,446,1970,5.531
estimates,446,1971,5.457
estimates,446,1972,5.414
estimates,446,1973,5.393
estimates,446,1974,5.388
estimates,446,1975,5.396
estimates,446,1976,5.419
estimates,446,1977,5.457
estimates,446,1978,5.507
estimates,446,1979,5.559
estimates,446,1980,5.6
estimates,446,1981,5.618
estimates,446,1982,5.605
estimates,446,1983,5.556
estimates,446,1984,5.469
estimates,446,1985,5.348
estimates,446,1986,5.197
estimates,446,1987,5.029
estimates,446,1988,4.856
estimates,446,1989,4.687
estimates,446,1990,4.53
estimates,446,1991,4.391
estimates,446,1992,4.271
estimates,446,1993,4.169
estimates,446,1994,4.086
estimates,446,1995,4.022
estimates,446,1996,3.973
estimates,446,1997,3.936
estimates,446,1998,3.905
estimates,446,1999,3.877
estimates,446,2000,3.852
estimates,446,2001,3.83
estimates,446,2002,3.811
estimates,446,2003,3.795
estimates,446,2004,3.781
estimates,446,2005,3.768
estimates,446,2006,3.752
estimates,446,2007,3.734
estimates,446,2008,3.714
estimates,446,2009,3.694
estimates,446,2010,3.676
estimates,446,2011,3.666
estimates,446,2012,3.667
estimates,446,2013,3.682
estimates,446,2014,3.711
estimates,446,2015,3.753
medium_variant,446,2015,3.753
medium_variant,446,2016,3.806
medium_variant,446,2017,3.866
medium_variant,446,2018,3.93
medium_variant,446,2019,3.998
medium_variant,446,2020,4.069
medium_variant,446,2021,4.143
medium_variant,446,2022,4.223
medium_variant,446,2023,4.309
medium_variant,446,2024,4.402
medium_variant,446,2025,4.505
medium_variant,446,2026,4.617
medium_variant,446,2027,4.739
medium_variant,446,2028,4.872
medium_variant,446,2029,5.015
medium_variant,446,2030,5.169
medium_variant,446,2031,5.337
medium_variant,446,2032,5.516
medium_variant,446,2033,5.707
medium_variant,446,2034,5.908
medium_variant,446,2035,6.119
medium_variant,446,2036,6.339
medium_variant,446,2037,6.565
medium_variant,446,2038,6.797
medium_variant,446,2039,7.031
medium_variant,446,2040,7.265
medium_variant,446,2041,7.497
medium_variant,446,2042,7.727
medium_variant,446,2043,7.951
medium_variant,446,2044,8.168
medium_variant,446,2045,8.375
medium_variant,446,2046,8.571
medium_variant,446,2047,8.753
medium_variant,446,2048,8.923
medium_variant,446,2049,9.079
medium_variant,446,2050,9.22
medium_variant,446,2051,9.345
medium_variant,446,2052,9.456
medium_variant,446,2053,9.554
medium_variant,446,2054,9.64
medium_variant,446,2055,9.715
medium_variant,446,2056,9.779
medium_variant,446,2057,9.834
medium_variant,446,2058,9.882
medium_variant,446,2059,9.925
medium_variant,446,2060,9.963
medium_variant,446,2061,9.997
medium_variant,446,2062,10.027
medium_variant,446,2063,10.056
medium_variant,446,2064,10.085
medium_variant,446,2065,10.116
medium_variant,446,2066,10.151
medium_variant,446,2067,10.191
medium_variant,446,2068,10.237
medium_variant,446,2069,10.288
medium_variant,446,2070,10.344
medium_variant,446,2071,10.404
medium_variant,446,2072,10.464
medium_variant,446,2073,10.524
medium_variant,446,2074,10.581
medium_variant,446,2075,10.637
medium_variant,446,2076,10.693
medium_variant,446,2077,10.749
medium_variant,446,2078,10.804
medium_variant,446,2079,10.853
medium_variant,446,2080,10.893
medium_variant,446,2081,10.916
medium_variant,446,2082,10.92
medium_variant,446,2083,10.899
medium_variant,446,2084,10.852
medium_variant,446,2085,10.775
medium_variant,446,2086,10.666
medium_variant,446,2087,10.529
medium_variant,446,2088,10.369
medium_variant,446,2089,10.191
medium_variant,446,2090,10.001
medium_variant,446,2091,9.807
medium_variant,446,2092,9.614
medium_variant,446,2093,9.426
medium_variant,446,2094,9.246
medium_variant,446,2095,9.079
medium_variant,446,2096,8.924
medium_variant,446,2097,8.782
medium_variant,446,2098,8.654
medium_variant,446,2099,8.539
