variant,country,year,crudedeathrateper1000population
estimates,834,1950,23.08
estimates,834,1951,22.898
estimates,834,1952,22.546
estimates,834,1953,22.216
estimates,834,1954,21.909
estimates,834,1955,21.625
estimates,834,1956,21.364
estimates,834,1957,21.123
estimates,834,1958,20.902
estimates,834,1959,20.696
estimates,834,1960,20.502
estimates,834,1961,20.313
estimates,834,1962,20.125
estimates,834,1963,19.931
estimates,834,1964,19.726
estimates,834,1965,19.507
estimates,834,1966,19.27
estimates,834,1967,19.018
estimates,834,1968,18.753
estimates,834,1969,18.475
estimates,834,1970,18.184
estimates,834,1971,17.877
estimates,834,1972,17.559
estimates,834,1973,17.236
estimates,834,1974,16.913
estimates,834,1975,16.603
estimates,834,1976,16.314
estimates,834,1977,16.053
estimates,834,1978,15.826
estimates,834,1979,15.633
estimates,834,1980,15.473
estimates,834,1981,15.34
estimates,834,1982,15.224
estimates,834,1983,15.121
estimates,834,1984,15.029
estimates,834,1985,14.954
estimates,834,1986,14.906
estimates,834,1987,14.889
estimates,834,1988,14.903
estimates,834,1989,14.94
estimates,834,1990,14.993
estimates,834,1991,15.051
estimates,834,1992,15.099
estimates,834,1993,15.12
estimates,834,1994,15.098
estimates,834,1995,15.014
estimates,834,1996,14.853
estimates,834,1997,14.613
estimates,834,1998,14.297
estimates,834,1999,13.911
estimates,834,2000,13.46
estimates,834,2001,12.955
estimates,834,2002,12.417
estimates,834,2003,11.865
estimates,834,2004,11.316
estimates,834,2005,10.787
estimates,834,2006,10.29
estimates,834,2007,9.825
estimates,834,2008,9.394
estimates,834,2009,8.998
estimates,834,2010,8.633
estimates,834,2011,8.29
estimates,834,2012,7.959
estimates,834,2013,7.635
estimates,834,2014,7.318
estimates,834,2015,7.015
medium_variant,834,2015,7.015
medium_variant,834,2016,6.737
medium_variant,834,2017,6.494
medium_variant,834,2018,6.29
medium_variant,834,2019,6.126
medium_variant,834,2020,5.997
medium_variant,834,2021,5.897
medium_variant,834,2022,5.814
medium_variant,834,2023,5.739
medium_variant,834,2024,5.665
medium_variant,834,2025,5.59
medium_variant,834,2026,5.513
medium_variant,834,2027,5.436
medium_variant,834,2028,5.362
medium_variant,834,2029,5.291
medium_variant,834,2030,5.222
medium_variant,834,2031,5.157
medium_variant,834,2032,5.094
medium_variant,834,2033,5.035
medium_variant,834,2034,4.98
medium_variant,834,2035,4.928
medium_variant,834,2036,4.881
medium_variant,834,2037,4.838
medium_variant,834,2038,4.798
medium_variant,834,2039,4.763
medium_variant,834,2040,4.732
medium_variant,834,2041,4.704
medium_variant,834,2042,4.679
medium_variant,834,2043,4.657
medium_variant,834,2044,4.637
medium_variant,834,2045,4.62
medium_variant,834,2046,4.604
medium_variant,834,2047,4.589
medium_variant,834,2048,4.576
medium_variant,834,2049,4.565
medium_variant,834,2050,4.555
medium_variant,834,2051,4.547
medium_variant,834,2052,4.541
medium_variant,834,2053,4.537
medium_variant,834,2054,4.536
medium_variant,834,2055,4.537
medium_variant,834,2056,4.54
medium_variant,834,2057,4.545
medium_variant,834,2058,4.552
medium_variant,834,2059,4.561
medium_variant,834,2060,4.571
medium_variant,834,2061,4.583
medium_variant,834,2062,4.598
medium_variant,834,2063,4.614
medium_variant,834,2064,4.632
medium_variant,834,2065,4.653
medium_variant,834,2066,4.675
medium_variant,834,2067,4.7
medium_variant,834,2068,4.727
medium_variant,834,2069,4.756
medium_variant,834,2070,4.788
medium_variant,834,2071,4.821
medium_variant,834,2072,4.857
medium_variant,834,2073,4.895
medium_variant,834,2074,4.934
medium_variant,834,2075,4.976
medium_variant,834,2076,5.019
medium_variant,834,2077,5.063
medium_variant,834,2078,5.109
medium_variant,834,2079,5.157
medium_variant,834,2080,5.205
medium_variant,834,2081,5.255
medium_variant,834,2082,5.306
medium_variant,834,2083,5.359
medium_variant,834,2084,5.412
medium_variant,834,2085,5.467
medium_variant,834,2086,5.523
medium_variant,834,2087,5.58
medium_variant,834,2088,5.638
medium_variant,834,2089,5.697
medium_variant,834,2090,5.756
medium_variant,834,2091,5.816
medium_variant,834,2092,5.876
medium_variant,834,2093,5.936
medium_variant,834,2094,5.997
medium_variant,834,2095,6.058
medium_variant,834,2096,6.119
medium_variant,834,2097,6.181
medium_variant,834,2098,6.243
medium_variant,834,2099,6.305
