variant,country,year,crudedeathrateper1000population
estimates,175,1950,30.962
estimates,175,1951,29.87
estimates,175,1952,27.76
estimates,175,1953,25.797
estimates,175,1954,23.981
estimates,175,1955,22.313
estimates,175,1956,20.79
estimates,175,1957,19.411
estimates,175,1958,18.169
estimates,175,1959,17.058
estimates,175,1960,16.067
estimates,175,1961,15.183
estimates,175,1962,14.389
estimates,175,1963,13.67
estimates,175,1964,13.008
estimates,175,1965,12.393
estimates,175,1966,11.818
estimates,175,1967,11.283
estimates,175,1968,10.784
estimates,175,1969,10.315
estimates,175,1970,9.869
estimates,175,1971,9.443
estimates,175,1972,9.038
estimates,175,1973,8.652
estimates,175,1974,8.282
estimates,175,1975,7.926
estimates,175,1976,7.58
estimates,175,1977,7.247
estimates,175,1978,6.927
estimates,175,1979,6.617
estimates,175,1980,6.32
estimates,175,1981,6.035
estimates,175,1982,5.763
estimates,175,1983,5.505
estimates,175,1984,5.261
estimates,175,1985,5.03
estimates,175,1986,4.811
estimates,175,1987,4.604
estimates,175,1988,4.408
estimates,175,1989,4.224
estimates,175,1990,4.052
estimates,175,1991,3.896
estimates,175,1992,3.755
estimates,175,1993,3.631
estimates,175,1994,3.521
estimates,175,1995,3.425
estimates,175,1996,3.339
estimates,175,1997,3.261
estimates,175,1998,3.189
estimates,175,1999,3.119
estimates,175,2000,3.053
estimates,175,2001,2.988
estimates,175,2002,2.926
estimates,175,2003,2.868
estimates,175,2004,2.814
estimates,175,2005,2.762
estimates,175,2006,2.714
estimates,175,2007,2.668
estimates,175,2008,2.625
estimates,175,2009,2.585
estimates,175,2010,2.55
estimates,175,2011,2.519
estimates,175,2012,2.494
estimates,175,2013,2.476
estimates,175,2014,2.463
estimates,175,2015,2.455
medium_variant,175,2015,2.455
medium_variant,175,2016,2.451
medium_variant,175,2017,2.45
medium_variant,175,2018,2.45
medium_variant,175,2019,2.452
medium_variant,175,2020,2.454
medium_variant,175,2021,2.457
medium_variant,175,2022,2.462
medium_variant,175,2023,2.467
medium_variant,175,2024,2.475
medium_variant,175,2025,2.484
medium_variant,175,2026,2.495
medium_variant,175,2027,2.508
medium_variant,175,2028,2.524
medium_variant,175,2029,2.541
medium_variant,175,2030,2.56
medium_variant,175,2031,2.582
medium_variant,175,2032,2.606
medium_variant,175,2033,2.632
medium_variant,175,2034,2.659
medium_variant,175,2035,2.689
medium_variant,175,2036,2.72
medium_variant,175,2037,2.754
medium_variant,175,2038,2.789
medium_variant,175,2039,2.825
medium_variant,175,2040,2.863
medium_variant,175,2041,2.904
medium_variant,175,2042,2.946
medium_variant,175,2043,2.99
medium_variant,175,2044,3.036
medium_variant,175,2045,3.085
medium_variant,175,2046,3.135
medium_variant,175,2047,3.188
medium_variant,175,2048,3.242
medium_variant,175,2049,3.298
medium_variant,175,2050,3.356
medium_variant,175,2051,3.415
medium_variant,175,2052,3.477
medium_variant,175,2053,3.539
medium_variant,175,2054,3.604
medium_variant,175,2055,3.669
medium_variant,175,2056,3.737
medium_variant,175,2057,3.805
medium_variant,175,2058,3.875
medium_variant,175,2059,3.945
medium_variant,175,2060,4.017
medium_variant,175,2061,4.088
medium_variant,175,2062,4.161
medium_variant,175,2063,4.233
medium_variant,175,2064,4.305
medium_variant,175,2065,4.376
medium_variant,175,2066,4.447
medium_variant,175,2067,4.516
medium_variant,175,2068,4.584
medium_variant,175,2069,4.652
medium_variant,175,2070,4.718
medium_variant,175,2071,4.784
medium_variant,175,2072,4.85
medium_variant,175,2073,4.916
medium_variant,175,2074,4.984
medium_variant,175,2075,5.052
medium_variant,175,2076,5.122
medium_variant,175,2077,5.194
medium_variant,175,2078,5.268
medium_variant,175,2079,5.345
medium_variant,175,2080,5.425
medium_variant,175,2081,5.51
medium_variant,175,2082,5.599
medium_variant,175,2083,5.692
medium_variant,175,2084,5.79
medium_variant,175,2085,5.892
medium_variant,175,2086,5.999
medium_variant,175,2087,6.11
medium_variant,175,2088,6.223
medium_variant,175,2089,6.34
medium_variant,175,2090,6.459
medium_variant,175,2091,6.58
medium_variant,175,2092,6.703
medium_variant,175,2093,6.828
medium_variant,175,2094,6.954
medium_variant,175,2095,7.083
medium_variant,175,2096,7.213
medium_variant,175,2097,7.344
medium_variant,175,2098,7.477
medium_variant,175,2099,7.612
