variant,country,year,crudedeathrateper1000population
estimates,266,1950,28.713
estimates,266,1951,28.437
estimates,266,1952,27.916
estimates,266,1953,27.457
estimates,266,1954,27.06
estimates,266,1955,26.725
estimates,266,1956,26.445
estimates,266,1957,26.215
estimates,266,1958,26.021
estimates,266,1959,25.839
estimates,266,1960,25.643
estimates,266,1961,25.405
estimates,266,1962,25.096
estimates,266,1963,24.7
estimates,266,1964,24.212
estimates,266,1965,23.64
estimates,266,1966,23.004
estimates,266,1967,22.34
estimates,266,1968,21.676
estimates,266,1969,21.028
estimates,266,1970,20.405
estimates,266,1971,19.809
estimates,266,1972,19.232
estimates,266,1973,18.665
estimates,266,1974,18.108
estimates,266,1975,17.56
estimates,266,1976,17.019
estimates,266,1977,16.483
estimates,266,1978,15.953
estimates,266,1979,15.428
estimates,266,1980,14.906
estimates,266,1981,14.383
estimates,266,1982,13.861
estimates,266,1983,13.348
estimates,266,1984,12.853
estimates,266,1985,12.394
estimates,266,1986,11.988
estimates,266,1987,11.647
estimates,266,1988,11.377
estimates,266,1989,11.178
estimates,266,1990,11.049
estimates,266,1991,10.979
estimates,266,1992,10.951
estimates,266,1993,10.949
estimates,266,1994,10.961
estimates,266,1995,10.986
estimates,266,1996,11.023
estimates,266,1997,11.074
estimates,266,1998,11.133
estimates,266,1999,11.19
estimates,266,2000,11.226
estimates,266,2001,11.223
estimates,266,2002,11.171
estimates,266,2003,11.064
estimates,266,2004,10.899
estimates,266,2005,10.678
estimates,266,2006,10.409
estimates,266,2007,10.108
estimates,266,2008,9.792
estimates,266,2009,9.473
estimates,266,2010,9.159
estimates,266,2011,8.858
estimates,266,2012,8.57
estimates,266,2013,8.298
estimates,266,2014,8.046
estimates,266,2015,7.818
medium_variant,266,2015,7.818
medium_variant,266,2016,7.616
medium_variant,266,2017,7.438
medium_variant,266,2018,7.28
medium_variant,266,2019,7.14
medium_variant,266,2020,7.015
medium_variant,266,2021,6.901
medium_variant,266,2022,6.794
medium_variant,266,2023,6.691
medium_variant,266,2024,6.591
medium_variant,266,2025,6.494
medium_variant,266,2026,6.401
medium_variant,266,2027,6.314
medium_variant,266,2028,6.236
medium_variant,266,2029,6.167
medium_variant,266,2030,6.109
medium_variant,266,2031,6.06
medium_variant,266,2032,6.022
medium_variant,266,2033,5.993
medium_variant,266,2034,5.972
medium_variant,266,2035,5.96
medium_variant,266,2036,5.956
medium_variant,266,2037,5.961
medium_variant,266,2038,5.972
medium_variant,266,2039,5.99
medium_variant,266,2040,6.014
medium_variant,266,2041,6.045
medium_variant,266,2042,6.081
medium_variant,266,2043,6.121
medium_variant,266,2044,6.166
medium_variant,266,2045,6.214
medium_variant,266,2046,6.264
medium_variant,266,2047,6.315
medium_variant,266,2048,6.367
medium_variant,266,2049,6.42
medium_variant,266,2050,6.473
medium_variant,266,2051,6.526
medium_variant,266,2052,6.58
medium_variant,266,2053,6.635
medium_variant,266,2054,6.69
medium_variant,266,2055,6.747
medium_variant,266,2056,6.804
medium_variant,266,2057,6.862
medium_variant,266,2058,6.92
medium_variant,266,2059,6.979
medium_variant,266,2060,7.037
medium_variant,266,2061,7.096
medium_variant,266,2062,7.154
medium_variant,266,2063,7.211
medium_variant,266,2064,7.268
medium_variant,266,2065,7.324
medium_variant,266,2066,7.38
medium_variant,266,2067,7.435
medium_variant,266,2068,7.49
medium_variant,266,2069,7.545
medium_variant,266,2070,7.599
medium_variant,266,2071,7.652
medium_variant,266,2072,7.705
medium_variant,266,2073,7.757
medium_variant,266,2074,7.808
medium_variant,266,2075,7.859
medium_variant,266,2076,7.91
medium_variant,266,2077,7.961
medium_variant,266,2078,8.012
medium_variant,266,2079,8.064
medium_variant,266,2080,8.117
medium_variant,266,2081,8.172
medium_variant,266,2082,8.229
medium_variant,266,2083,8.287
medium_variant,266,2084,8.349
medium_variant,266,2085,8.413
medium_variant,266,2086,8.481
medium_variant,266,2087,8.552
medium_variant,266,2088,8.627
medium_variant,266,2089,8.704
medium_variant,266,2090,8.785
medium_variant,266,2091,8.869
medium_variant,266,2092,8.954
medium_variant,266,2093,9.042
medium_variant,266,2094,9.131
medium_variant,266,2095,9.221
medium_variant,266,2096,9.312
medium_variant,266,2097,9.405
medium_variant,266,2098,9.499
medium_variant,266,2099,9.594
