variant,country,year,crudedeathrateper1000population
estimates,100,1950,10.804
estimates,100,1951,10.645
estimates,100,1952,10.335
estimates,100,1953,10.04
estimates,100,1954,9.761
estimates,100,1955,9.497
estimates,100,1956,9.251
estimates,100,1957,9.023
estimates,100,1958,8.817
estimates,100,1959,8.639
estimates,100,1960,8.496
estimates,100,1961,8.394
estimates,100,1962,8.339
estimates,100,1963,8.333
estimates,100,1964,8.376
estimates,100,1965,8.464
estimates,100,1966,8.589
estimates,100,1967,8.743
estimates,100,1968,8.913
estimates,100,1969,9.092
estimates,100,1970,9.273
estimates,100,1971,9.453
estimates,100,1972,9.631
estimates,100,1973,9.807
estimates,100,1974,9.98
estimates,100,1975,10.147
estimates,100,1976,10.308
estimates,100,1977,10.466
estimates,100,1978,10.621
estimates,100,1979,10.773
estimates,100,1980,10.923
estimates,100,1981,11.069
estimates,100,1982,11.21
estimates,100,1983,11.349
estimates,100,1984,11.488
estimates,100,1985,11.628
estimates,100,1986,11.773
estimates,100,1987,11.926
estimates,100,1988,12.089
estimates,100,1989,12.264
estimates,100,1990,12.458
estimates,100,1991,12.68
estimates,100,1992,12.928
estimates,100,1993,13.196
estimates,100,1994,13.472
estimates,100,1995,13.74
estimates,100,1996,13.975
estimates,100,1997,14.164
estimates,100,1998,14.299
estimates,100,1999,14.381
estimates,100,2000,14.42
estimates,100,2001,14.435
estimates,100,2002,14.448
estimates,100,2003,14.476
estimates,100,2004,14.526
estimates,100,2005,14.595
estimates,100,2006,14.675
estimates,100,2007,14.752
estimates,100,2008,14.815
estimates,100,2009,14.864
estimates,100,2010,14.901
estimates,100,2011,14.931
estimates,100,2012,14.964
estimates,100,2013,15.004
estimates,100,2014,15.054
estimates,100,2015,15.111
medium_variant,100,2015,15.111
medium_variant,100,2016,15.173
medium_variant,100,2017,15.234
medium_variant,100,2018,15.292
medium_variant,100,2019,15.344
medium_variant,100,2020,15.393
medium_variant,100,2021,15.441
medium_variant,100,2022,15.49
medium_variant,100,2023,15.543
medium_variant,100,2024,15.602
medium_variant,100,2025,15.669
medium_variant,100,2026,15.745
medium_variant,100,2027,15.828
medium_variant,100,2028,15.916
medium_variant,100,2029,16.009
medium_variant,100,2030,16.105
medium_variant,100,2031,16.202
medium_variant,100,2032,16.299
medium_variant,100,2033,16.393
medium_variant,100,2034,16.482
medium_variant,100,2035,16.562
medium_variant,100,2036,16.632
medium_variant,100,2037,16.689
medium_variant,100,2038,16.736
medium_variant,100,2039,16.77
medium_variant,100,2040,16.792
medium_variant,100,2041,16.803
medium_variant,100,2042,16.806
medium_variant,100,2043,16.802
medium_variant,100,2044,16.795
medium_variant,100,2045,16.786
medium_variant,100,2046,16.778
medium_variant,100,2047,16.771
medium_variant,100,2048,16.767
medium_variant,100,2049,16.767
medium_variant,100,2050,16.773
medium_variant,100,2051,16.786
medium_variant,100,2052,16.805
medium_variant,100,2053,16.83
medium_variant,100,2054,16.859
medium_variant,100,2055,16.892
medium_variant,100,2056,16.929
medium_variant,100,2057,16.97
medium_variant,100,2058,17.012
medium_variant,100,2059,17.051
medium_variant,100,2060,17.086
medium_variant,100,2061,17.114
medium_variant,100,2062,17.134
medium_variant,100,2063,17.143
medium_variant,100,2064,17.138
medium_variant,100,2065,17.117
medium_variant,100,2066,17.08
medium_variant,100,2067,17.025
medium_variant,100,2068,16.953
medium_variant,100,2069,16.865
medium_variant,100,2070,16.761
medium_variant,100,2071,16.64
medium_variant,100,2072,16.504
medium_variant,100,2073,16.355
medium_variant,100,2074,16.195
medium_variant,100,2075,16.024
medium_variant,100,2076,15.843
medium_variant,100,2077,15.652
medium_variant,100,2078,15.454
medium_variant,100,2079,15.253
medium_variant,100,2080,15.049
medium_variant,100,2081,14.847
medium_variant,100,2082,14.647
medium_variant,100,2083,14.453
medium_variant,100,2084,14.27
medium_variant,100,2085,14.102
medium_variant,100,2086,13.953
medium_variant,100,2087,13.823
medium_variant,100,2088,13.715
medium_variant,100,2089,13.628
medium_variant,100,2090,13.564
medium_variant,100,2091,13.52
medium_variant,100,2092,13.496
medium_variant,100,2093,13.49
medium_variant,100,2094,13.5
medium_variant,100,2095,13.525
medium_variant,100,2096,13.565
medium_variant,100,2097,13.62
medium_variant,100,2098,13.69
medium_variant,100,2099,13.774
