variant,country,year,crudedeathrateper1000population
estimates,254,1950,16.292
estimates,254,1951,16.154
estimates,254,1952,15.879
estimates,254,1953,15.603
estimates,254,1954,15.328
estimates,254,1955,15.052
estimates,254,1956,14.772
estimates,254,1957,14.484
estimates,254,1958,14.182
estimates,254,1959,13.854
estimates,254,1960,13.484
estimates,254,1961,13.063
estimates,254,1962,12.582
estimates,254,1963,12.042
estimates,254,1964,11.46
estimates,254,1965,10.861
estimates,254,1966,10.281
estimates,254,1967,9.751
estimates,254,1968,9.293
estimates,254,1969,8.919
estimates,254,1970,8.631
estimates,254,1971,8.418
estimates,254,1972,8.253
estimates,254,1973,8.112
estimates,254,1974,7.978
estimates,254,1975,7.838
estimates,254,1976,7.679
estimates,254,1977,7.501
estimates,254,1978,7.304
estimates,254,1979,7.089
estimates,254,1980,6.856
estimates,254,1981,6.611
estimates,254,1982,6.366
estimates,254,1983,6.128
estimates,254,1984,5.902
estimates,254,1985,5.691
estimates,254,1986,5.496
estimates,254,1987,5.315
estimates,254,1988,5.146
estimates,254,1989,4.987
estimates,254,1990,4.841
estimates,254,1991,4.706
estimates,254,1992,4.583
estimates,254,1993,4.469
estimates,254,1994,4.363
estimates,254,1995,4.261
estimates,254,1996,4.161
estimates,254,1997,4.06
estimates,254,1998,3.958
estimates,254,1999,3.854
estimates,254,2000,3.75
estimates,254,2001,3.648
estimates,254,2002,3.549
estimates,254,2003,3.459
estimates,254,2004,3.377
estimates,254,2005,3.306
estimates,254,2006,3.247
estimates,254,2007,3.2
estimates,254,2008,3.163
estimates,254,2009,3.136
estimates,254,2010,3.116
estimates,254,2011,3.101
estimates,254,2012,3.089
estimates,254,2013,3.079
estimates,254,2014,3.069
estimates,254,2015,3.06
medium_variant,254,2015,3.06
medium_variant,254,2016,3.052
medium_variant,254,2017,3.048
medium_variant,254,2018,3.048
medium_variant,254,2019,3.053
medium_variant,254,2020,3.064
medium_variant,254,2021,3.08
medium_variant,254,2022,3.1
medium_variant,254,2023,3.125
medium_variant,254,2024,3.153
medium_variant,254,2025,3.186
medium_variant,254,2026,3.223
medium_variant,254,2027,3.264
medium_variant,254,2028,3.309
medium_variant,254,2029,3.358
medium_variant,254,2030,3.41
medium_variant,254,2031,3.466
medium_variant,254,2032,3.525
medium_variant,254,2033,3.587
medium_variant,254,2034,3.652
medium_variant,254,2035,3.718
medium_variant,254,2036,3.787
medium_variant,254,2037,3.857
medium_variant,254,2038,3.928
medium_variant,254,2039,4
medium_variant,254,2040,4.073
medium_variant,254,2041,4.145
medium_variant,254,2042,4.217
medium_variant,254,2043,4.288
medium_variant,254,2044,4.358
medium_variant,254,2045,4.427
medium_variant,254,2046,4.495
medium_variant,254,2047,4.561
medium_variant,254,2048,4.625
medium_variant,254,2049,4.688
medium_variant,254,2050,4.749
medium_variant,254,2051,4.809
medium_variant,254,2052,4.866
medium_variant,254,2053,4.922
medium_variant,254,2054,4.976
medium_variant,254,2055,5.028
medium_variant,254,2056,5.078
medium_variant,254,2057,5.126
medium_variant,254,2058,5.171
medium_variant,254,2059,5.215
medium_variant,254,2060,5.256
medium_variant,254,2061,5.294
medium_variant,254,2062,5.33
medium_variant,254,2063,5.364
medium_variant,254,2064,5.396
medium_variant,254,2065,5.425
medium_variant,254,2066,5.452
medium_variant,254,2067,5.477
medium_variant,254,2068,5.502
medium_variant,254,2069,5.525
medium_variant,254,2070,5.548
medium_variant,254,2071,5.571
medium_variant,254,2072,5.595
medium_variant,254,2073,5.619
medium_variant,254,2074,5.645
medium_variant,254,2075,5.674
medium_variant,254,2076,5.706
medium_variant,254,2077,5.741
medium_variant,254,2078,5.78
medium_variant,254,2079,5.823
medium_variant,254,2080,5.871
medium_variant,254,2081,5.923
medium_variant,254,2082,5.98
medium_variant,254,2083,6.041
medium_variant,254,2084,6.106
medium_variant,254,2085,6.175
medium_variant,254,2086,6.247
medium_variant,254,2087,6.322
medium_variant,254,2088,6.4
medium_variant,254,2089,6.479
medium_variant,254,2090,6.558
medium_variant,254,2091,6.638
medium_variant,254,2092,6.716
medium_variant,254,2093,6.793
medium_variant,254,2094,6.868
medium_variant,254,2095,6.942
medium_variant,254,2096,7.013
medium_variant,254,2097,7.082
medium_variant,254,2098,7.149
medium_variant,254,2099,7.214
