variant,country,year,crudedeathrateper1000population
estimates,226,1950,31.418
estimates,226,1951,31.263
estimates,226,1952,30.946
estimates,226,1953,30.617
estimates,226,1954,30.278
estimates,226,1955,29.926
estimates,226,1956,29.561
estimates,226,1957,29.184
estimates,226,1958,28.794
estimates,226,1959,28.39
estimates,226,1960,27.971
estimates,226,1961,27.539
estimates,226,1962,27.101
estimates,226,1963,26.668
estimates,226,1964,26.258
estimates,226,1965,25.91
estimates,226,1966,25.669
estimates,226,1967,25.55
estimates,226,1968,25.547
estimates,226,1969,25.634
estimates,226,1970,25.77
estimates,226,1971,25.896
estimates,226,1972,25.951
estimates,226,1973,25.882
estimates,226,1974,25.659
estimates,226,1975,25.242
estimates,226,1976,24.607
estimates,226,1977,23.791
estimates,226,1978,22.847
estimates,226,1979,21.828
estimates,226,1980,20.821
estimates,226,1981,19.92
estimates,226,1982,19.188
estimates,226,1983,18.658
estimates,226,1984,18.334
estimates,226,1985,18.185
estimates,226,1986,18.147
estimates,226,1987,18.128
estimates,226,1988,18.056
estimates,226,1989,17.898
estimates,226,1990,17.642
estimates,226,1991,17.295
estimates,226,1992,16.902
estimates,226,1993,16.497
estimates,226,1994,16.094
estimates,226,1995,15.703
estimates,226,1996,15.329
estimates,226,1997,14.97
estimates,226,1998,14.625
estimates,226,1999,14.297
estimates,226,2000,13.988
estimates,226,2001,13.697
estimates,226,2002,13.422
estimates,226,2003,13.159
estimates,226,2004,12.904
estimates,226,2005,12.654
estimates,226,2006,12.401
estimates,226,2007,12.144
estimates,226,2008,11.883
estimates,226,2009,11.62
estimates,226,2010,11.361
estimates,226,2011,11.115
estimates,226,2012,10.89
estimates,226,2013,10.689
estimates,226,2014,10.509
estimates,226,2015,10.344
medium_variant,226,2015,10.344
medium_variant,226,2016,10.186
medium_variant,226,2017,10.025
medium_variant,226,2018,9.85
medium_variant,226,2019,9.659
medium_variant,226,2020,9.448
medium_variant,226,2021,9.217
medium_variant,226,2022,8.973
medium_variant,226,2023,8.722
medium_variant,226,2024,8.467
medium_variant,226,2025,8.214
medium_variant,226,2026,7.965
medium_variant,226,2027,7.725
medium_variant,226,2028,7.495
medium_variant,226,2029,7.279
medium_variant,226,2030,7.078
medium_variant,226,2031,6.893
medium_variant,226,2032,6.721
medium_variant,226,2033,6.561
medium_variant,226,2034,6.413
medium_variant,226,2035,6.276
medium_variant,226,2036,6.151
medium_variant,226,2037,6.036
medium_variant,226,2038,5.931
medium_variant,226,2039,5.834
medium_variant,226,2040,5.746
medium_variant,226,2041,5.664
medium_variant,226,2042,5.59
medium_variant,226,2043,5.522
medium_variant,226,2044,5.46
medium_variant,226,2045,5.404
medium_variant,226,2046,5.355
medium_variant,226,2047,5.313
medium_variant,226,2048,5.279
medium_variant,226,2049,5.252
medium_variant,226,2050,5.234
medium_variant,226,2051,5.225
medium_variant,226,2052,5.225
medium_variant,226,2053,5.233
medium_variant,226,2054,5.25
medium_variant,226,2055,5.275
medium_variant,226,2056,5.308
medium_variant,226,2057,5.347
medium_variant,226,2058,5.393
medium_variant,226,2059,5.444
medium_variant,226,2060,5.5
medium_variant,226,2061,5.561
medium_variant,226,2062,5.626
medium_variant,226,2063,5.695
medium_variant,226,2064,5.768
medium_variant,226,2065,5.843
medium_variant,226,2066,5.921
medium_variant,226,2067,6.002
medium_variant,226,2068,6.084
medium_variant,226,2069,6.167
medium_variant,226,2070,6.252
medium_variant,226,2071,6.337
medium_variant,226,2072,6.423
medium_variant,226,2073,6.51
medium_variant,226,2074,6.597
medium_variant,226,2075,6.683
medium_variant,226,2076,6.769
medium_variant,226,2077,6.853
medium_variant,226,2078,6.935
medium_variant,226,2079,7.015
medium_variant,226,2080,7.093
medium_variant,226,2081,7.167
medium_variant,226,2082,7.239
medium_variant,226,2083,7.308
medium_variant,226,2084,7.375
medium_variant,226,2085,7.439
medium_variant,226,2086,7.501
medium_variant,226,2087,7.561
medium_variant,226,2088,7.62
medium_variant,226,2089,7.678
medium_variant,226,2090,7.736
medium_variant,226,2091,7.793
medium_variant,226,2092,7.85
medium_variant,226,2093,7.908
medium_variant,226,2094,7.966
medium_variant,226,2095,8.024
medium_variant,226,2096,8.083
medium_variant,226,2097,8.143
medium_variant,226,2098,8.203
medium_variant,226,2099,8.263
