variant,country,year,crudedeathrateper1000population
estimates,8,1950,17.121
estimates,8,1951,16.873
estimates,8,1952,16.36
estimates,8,1953,15.815
estimates,8,1954,15.236
estimates,8,1955,14.626
estimates,8,1956,13.988
estimates,8,1957,13.326
estimates,8,1958,12.65
estimates,8,1959,11.978
estimates,8,1960,11.328
estimates,8,1961,10.72
estimates,8,1962,10.176
estimates,8,1963,9.708
estimates,8,1964,9.321
estimates,8,1965,9.01
estimates,8,1966,8.762
estimates,8,1967,8.555
estimates,8,1968,8.366
estimates,8,1969,8.184
estimates,8,1970,7.996
estimates,8,1971,7.797
estimates,8,1972,7.59
estimates,8,1973,7.381
estimates,8,1974,7.172
estimates,8,1975,6.969
estimates,8,1976,6.782
estimates,8,1977,6.619
estimates,8,1978,6.483
estimates,8,1979,6.376
estimates,8,1980,6.289
estimates,8,1981,6.213
estimates,8,1982,6.138
estimates,8,1983,6.06
estimates,8,1984,5.98
estimates,8,1985,5.907
estimates,8,1986,5.856
estimates,8,1987,5.838
estimates,8,1988,5.857
estimates,8,1989,5.911
estimates,8,1990,5.989
estimates,8,1991,6.078
estimates,8,1992,6.16
estimates,8,1993,6.223
estimates,8,1994,6.258
estimates,8,1995,6.258
estimates,8,1996,6.222
estimates,8,1997,6.157
estimates,8,1998,6.077
estimates,8,1999,5.993
estimates,8,2000,5.925
estimates,8,2001,5.892
estimates,8,2002,5.907
estimates,8,2003,5.973
estimates,8,2004,6.086
estimates,8,2005,6.231
estimates,8,2006,6.386
estimates,8,2007,6.527
estimates,8,2008,6.64
estimates,8,2009,6.72
estimates,8,2010,6.776
estimates,8,2011,6.822
estimates,8,2012,6.879
estimates,8,2013,6.963
estimates,8,2014,7.076
estimates,8,2015,7.217
medium_variant,8,2015,7.217
medium_variant,8,2016,7.379
medium_variant,8,2017,7.549
medium_variant,8,2018,7.716
medium_variant,8,2019,7.875
medium_variant,8,2020,8.024
medium_variant,8,2021,8.164
medium_variant,8,2022,8.299
medium_variant,8,2023,8.432
medium_variant,8,2024,8.565
medium_variant,8,2025,8.698
medium_variant,8,2026,8.831
medium_variant,8,2027,8.964
medium_variant,8,2028,9.098
medium_variant,8,2029,9.233
medium_variant,8,2030,9.372
medium_variant,8,2031,9.513
medium_variant,8,2032,9.66
medium_variant,8,2033,9.811
medium_variant,8,2034,9.968
medium_variant,8,2035,10.131
medium_variant,8,2036,10.301
medium_variant,8,2037,10.477
medium_variant,8,2038,10.658
medium_variant,8,2039,10.844
medium_variant,8,2040,11.032
medium_variant,8,2041,11.223
medium_variant,8,2042,11.414
medium_variant,8,2043,11.604
medium_variant,8,2044,11.79
medium_variant,8,2045,11.969
medium_variant,8,2046,12.141
medium_variant,8,2047,12.302
medium_variant,8,2048,12.454
medium_variant,8,2049,12.594
medium_variant,8,2050,12.722
medium_variant,8,2051,12.838
medium_variant,8,2052,12.943
medium_variant,8,2053,13.039
medium_variant,8,2054,13.128
medium_variant,8,2055,13.21
medium_variant,8,2056,13.286
medium_variant,8,2057,13.357
medium_variant,8,2058,13.426
medium_variant,8,2059,13.495
medium_variant,8,2060,13.565
medium_variant,8,2061,13.639
medium_variant,8,2062,13.719
medium_variant,8,2063,13.804
medium_variant,8,2064,13.897
medium_variant,8,2065,13.999
medium_variant,8,2066,14.112
medium_variant,8,2067,14.234
medium_variant,8,2068,14.366
medium_variant,8,2069,14.505
medium_variant,8,2070,14.651
medium_variant,8,2071,14.802
medium_variant,8,2072,14.957
medium_variant,8,2073,15.112
medium_variant,8,2074,15.266
medium_variant,8,2075,15.418
medium_variant,8,2076,15.566
medium_variant,8,2077,15.712
medium_variant,8,2078,15.852
medium_variant,8,2079,15.986
medium_variant,8,2080,16.111
medium_variant,8,2081,16.226
medium_variant,8,2082,16.33
medium_variant,8,2083,16.42
medium_variant,8,2084,16.496
medium_variant,8,2085,16.555
medium_variant,8,2086,16.596
medium_variant,8,2087,16.619
medium_variant,8,2088,16.623
medium_variant,8,2089,16.608
medium_variant,8,2090,16.574
medium_variant,8,2091,16.52
medium_variant,8,2092,16.447
medium_variant,8,2093,16.355
medium_variant,8,2094,16.245
medium_variant,8,2095,16.115
medium_variant,8,2096,15.968
medium_variant,8,2097,15.802
medium_variant,8,2098,15.618
medium_variant,8,2099,15.415
