variant,country,year,crudedeathrateper1000population
estimates,174,1950,25.535
estimates,174,1951,25.513
estimates,174,1952,25.449
estimates,174,1953,25.34
estimates,174,1954,25.187
estimates,174,1955,24.989
estimates,174,1956,24.749
estimates,174,1957,24.467
estimates,174,1958,24.147
estimates,174,1959,23.794
estimates,174,1960,23.413
estimates,174,1961,23.013
estimates,174,1962,22.6
estimates,174,1963,22.184
estimates,174,1964,21.768
estimates,174,1965,21.356
estimates,174,1966,20.945
estimates,174,1967,20.532
estimates,174,1968,20.116
estimates,174,1969,19.701
estimates,174,1970,19.293
estimates,174,1971,18.902
estimates,174,1972,18.53
estimates,174,1973,18.179
estimates,174,1974,17.844
estimates,174,1975,17.518
estimates,174,1976,17.19
estimates,174,1977,16.849
estimates,174,1978,16.486
estimates,174,1979,16.1
estimates,174,1980,15.691
estimates,174,1981,15.262
estimates,174,1982,14.824
estimates,174,1983,14.384
estimates,174,1984,13.948
estimates,174,1985,13.519
estimates,174,1986,13.097
estimates,174,1987,12.682
estimates,174,1988,12.275
estimates,174,1989,11.882
estimates,174,1990,11.508
estimates,174,1991,11.158
estimates,174,1992,10.835
estimates,174,1993,10.542
estimates,174,1994,10.282
estimates,174,1995,10.061
estimates,174,1996,9.883
estimates,174,1997,9.745
estimates,174,1998,9.641
estimates,174,1999,9.563
estimates,174,2000,9.501
estimates,174,2001,9.445
estimates,174,2002,9.384
estimates,174,2003,9.31
estimates,174,2004,9.217
estimates,174,2005,9.099
estimates,174,2006,8.954
estimates,174,2007,8.79
estimates,174,2008,8.614
estimates,174,2009,8.429
estimates,174,2010,8.244
estimates,174,2011,8.065
estimates,174,2012,7.897
estimates,174,2013,7.743
estimates,174,2014,7.608
estimates,174,2015,7.49
medium_variant,174,2015,7.49
medium_variant,174,2016,7.389
medium_variant,174,2017,7.298
medium_variant,174,2018,7.215
medium_variant,174,2019,7.137
medium_variant,174,2020,7.064
medium_variant,174,2021,6.997
medium_variant,174,2022,6.935
medium_variant,174,2023,6.88
medium_variant,174,2024,6.832
medium_variant,174,2025,6.79
medium_variant,174,2026,6.755
medium_variant,174,2027,6.727
medium_variant,174,2028,6.704
medium_variant,174,2029,6.687
medium_variant,174,2030,6.675
medium_variant,174,2031,6.667
medium_variant,174,2032,6.664
medium_variant,174,2033,6.666
medium_variant,174,2034,6.67
medium_variant,174,2035,6.678
medium_variant,174,2036,6.688
medium_variant,174,2037,6.701
medium_variant,174,2038,6.716
medium_variant,174,2039,6.733
medium_variant,174,2040,6.752
medium_variant,174,2041,6.773
medium_variant,174,2042,6.795
medium_variant,174,2043,6.819
medium_variant,174,2044,6.845
medium_variant,174,2045,6.874
medium_variant,174,2046,6.904
medium_variant,174,2047,6.937
medium_variant,174,2048,6.972
medium_variant,174,2049,7.01
medium_variant,174,2050,7.051
medium_variant,174,2051,7.094
medium_variant,174,2052,7.139
medium_variant,174,2053,7.187
medium_variant,174,2054,7.238
medium_variant,174,2055,7.29
medium_variant,174,2056,7.344
medium_variant,174,2057,7.4
medium_variant,174,2058,7.457
medium_variant,174,2059,7.515
medium_variant,174,2060,7.574
medium_variant,174,2061,7.634
medium_variant,174,2062,7.694
medium_variant,174,2063,7.756
medium_variant,174,2064,7.817
medium_variant,174,2065,7.88
medium_variant,174,2066,7.943
medium_variant,174,2067,8.006
medium_variant,174,2068,8.071
medium_variant,174,2069,8.136
medium_variant,174,2070,8.201
medium_variant,174,2071,8.266
medium_variant,174,2072,8.331
medium_variant,174,2073,8.396
medium_variant,174,2074,8.46
medium_variant,174,2075,8.523
medium_variant,174,2076,8.586
medium_variant,174,2077,8.648
medium_variant,174,2078,8.71
medium_variant,174,2079,8.773
medium_variant,174,2080,8.836
medium_variant,174,2081,8.901
medium_variant,174,2082,8.967
medium_variant,174,2083,9.035
medium_variant,174,2084,9.104
medium_variant,174,2085,9.174
medium_variant,174,2086,9.245
medium_variant,174,2087,9.317
medium_variant,174,2088,9.389
medium_variant,174,2089,9.46
medium_variant,174,2090,9.531
medium_variant,174,2091,9.601
medium_variant,174,2092,9.67
medium_variant,174,2093,9.738
medium_variant,174,2094,9.806
medium_variant,174,2095,9.872
medium_variant,174,2096,9.938
medium_variant,174,2097,10.003
medium_variant,174,2098,10.068
medium_variant,174,2099,10.131
