variant,country,year,crudedeathrateper1000population
estimates,340,1950,25.966
estimates,340,1951,25.662
estimates,340,1952,25.049
estimates,340,1953,24.428
estimates,340,1954,23.798
estimates,340,1955,23.159
estimates,340,1956,22.514
estimates,340,1957,21.863
estimates,340,1958,21.211
estimates,340,1959,20.563
estimates,340,1960,19.928
estimates,340,1961,19.312
estimates,340,1962,18.724
estimates,340,1963,18.168
estimates,340,1964,17.645
estimates,340,1965,17.155
estimates,340,1966,16.692
estimates,340,1967,16.248
estimates,340,1968,15.812
estimates,340,1969,15.38
estimates,340,1970,14.945
estimates,340,1971,14.502
estimates,340,1972,14.052
estimates,340,1973,13.594
estimates,340,1974,13.128
estimates,340,1975,12.656
estimates,340,1976,12.179
estimates,340,1977,11.701
estimates,340,1978,11.227
estimates,340,1979,10.76
estimates,340,1980,10.3
estimates,340,1981,9.846
estimates,340,1982,9.398
estimates,340,1983,8.96
estimates,340,1984,8.536
estimates,340,1985,8.136
estimates,340,1986,7.769
estimates,340,1987,7.44
estimates,340,1988,7.151
estimates,340,1989,6.901
estimates,340,1990,6.686
estimates,340,1991,6.496
estimates,340,1992,6.323
estimates,340,1993,6.157
estimates,340,1994,5.996
estimates,340,1995,5.841
estimates,340,1996,5.694
estimates,340,1997,5.561
estimates,340,1998,5.448
estimates,340,1999,5.352
estimates,340,2000,5.273
estimates,340,2001,5.208
estimates,340,2002,5.152
estimates,340,2003,5.103
estimates,340,2004,5.057
estimates,340,2005,5.015
estimates,340,2006,4.975
estimates,340,2007,4.939
estimates,340,2008,4.908
estimates,340,2009,4.882
estimates,340,2010,4.86
estimates,340,2011,4.843
estimates,340,2012,4.829
estimates,340,2013,4.818
estimates,340,2014,4.811
estimates,340,2015,4.806
medium_variant,340,2015,4.806
medium_variant,340,2016,4.804
medium_variant,340,2017,4.805
medium_variant,340,2018,4.809
medium_variant,340,2019,4.816
medium_variant,340,2020,4.825
medium_variant,340,2021,4.837
medium_variant,340,2022,4.851
medium_variant,340,2023,4.869
medium_variant,340,2024,4.89
medium_variant,340,2025,4.914
medium_variant,340,2026,4.941
medium_variant,340,2027,4.971
medium_variant,340,2028,5.005
medium_variant,340,2029,5.044
medium_variant,340,2030,5.086
medium_variant,340,2031,5.132
medium_variant,340,2032,5.183
medium_variant,340,2033,5.238
medium_variant,340,2034,5.297
medium_variant,340,2035,5.361
medium_variant,340,2036,5.428
medium_variant,340,2037,5.499
medium_variant,340,2038,5.574
medium_variant,340,2039,5.652
medium_variant,340,2040,5.734
medium_variant,340,2041,5.818
medium_variant,340,2042,5.906
medium_variant,340,2043,5.997
medium_variant,340,2044,6.091
medium_variant,340,2045,6.188
medium_variant,340,2046,6.288
medium_variant,340,2047,6.392
medium_variant,340,2048,6.499
medium_variant,340,2049,6.609
medium_variant,340,2050,6.722
medium_variant,340,2051,6.838
medium_variant,340,2052,6.956
medium_variant,340,2053,7.077
medium_variant,340,2054,7.2
medium_variant,340,2055,7.326
medium_variant,340,2056,7.454
medium_variant,340,2057,7.584
medium_variant,340,2058,7.716
medium_variant,340,2059,7.85
medium_variant,340,2060,7.987
medium_variant,340,2061,8.125
medium_variant,340,2062,8.265
medium_variant,340,2063,8.406
medium_variant,340,2064,8.549
medium_variant,340,2065,8.694
medium_variant,340,2066,8.84
medium_variant,340,2067,8.987
medium_variant,340,2068,9.135
medium_variant,340,2069,9.284
medium_variant,340,2070,9.434
medium_variant,340,2071,9.584
medium_variant,340,2072,9.733
medium_variant,340,2073,9.881
medium_variant,340,2074,10.028
medium_variant,340,2075,10.173
medium_variant,340,2076,10.316
medium_variant,340,2077,10.458
medium_variant,340,2078,10.597
medium_variant,340,2079,10.734
medium_variant,340,2080,10.868
medium_variant,340,2081,10.999
medium_variant,340,2082,11.128
medium_variant,340,2083,11.252
medium_variant,340,2084,11.372
medium_variant,340,2085,11.488
medium_variant,340,2086,11.6
medium_variant,340,2087,11.706
medium_variant,340,2088,11.807
medium_variant,340,2089,11.903
medium_variant,340,2090,11.993
medium_variant,340,2091,12.076
medium_variant,340,2092,12.153
medium_variant,340,2093,12.224
medium_variant,340,2094,12.287
medium_variant,340,2095,12.344
medium_variant,340,2096,12.394
medium_variant,340,2097,12.437
medium_variant,340,2098,12.473
medium_variant,340,2099,12.503
