variant,country,year,crudedeathrateper1000population
estimates,132,1950,22.001
estimates,132,1951,21.936
estimates,132,1952,21.8
estimates,132,1953,21.654
estimates,132,1954,21.497
estimates,132,1955,21.327
estimates,132,1956,21.143
estimates,132,1957,20.939
estimates,132,1958,20.71
estimates,132,1959,20.44
estimates,132,1960,20.116
estimates,132,1961,19.724
estimates,132,1962,19.254
estimates,132,1963,18.705
estimates,132,1964,18.088
estimates,132,1965,17.427
estimates,132,1966,16.757
estimates,132,1967,16.105
estimates,132,1968,15.495
estimates,132,1969,14.934
estimates,132,1970,14.41
estimates,132,1971,13.9
estimates,132,1972,13.376
estimates,132,1973,12.826
estimates,132,1974,12.258
estimates,132,1975,11.693
estimates,132,1976,11.165
estimates,132,1977,10.704
estimates,132,1978,10.329
estimates,132,1979,10.043
estimates,132,1980,9.841
estimates,132,1981,9.705
estimates,132,1982,9.604
estimates,132,1983,9.511
estimates,132,1984,9.411
estimates,132,1985,9.292
estimates,132,1986,9.15
estimates,132,1987,8.991
estimates,132,1988,8.819
estimates,132,1989,8.633
estimates,132,1990,8.432
estimates,132,1991,8.217
estimates,132,1992,7.991
estimates,132,1993,7.758
estimates,132,1994,7.518
estimates,132,1995,7.271
estimates,132,1996,7.012
estimates,132,1997,6.743
estimates,132,1998,6.469
estimates,132,1999,6.201
estimates,132,2000,5.955
estimates,132,2001,5.749
estimates,132,2002,5.594
estimates,132,2003,5.494
estimates,132,2004,5.451
estimates,132,2005,5.457
estimates,132,2006,5.502
estimates,132,2007,5.567
estimates,132,2008,5.635
estimates,132,2009,5.693
estimates,132,2010,5.733
estimates,132,2011,5.747
estimates,132,2012,5.739
estimates,132,2013,5.713
estimates,132,2014,5.668
estimates,132,2015,5.606
medium_variant,132,2015,5.606
medium_variant,132,2016,5.531
medium_variant,132,2017,5.448
medium_variant,132,2018,5.364
medium_variant,132,2019,5.284
medium_variant,132,2020,5.209
medium_variant,132,2021,5.142
medium_variant,132,2022,5.084
medium_variant,132,2023,5.034
medium_variant,132,2024,4.995
medium_variant,132,2025,4.967
medium_variant,132,2026,4.953
medium_variant,132,2027,4.951
medium_variant,132,2028,4.962
medium_variant,132,2029,4.985
medium_variant,132,2030,5.022
medium_variant,132,2031,5.072
medium_variant,132,2032,5.135
medium_variant,132,2033,5.21
medium_variant,132,2034,5.295
medium_variant,132,2035,5.389
medium_variant,132,2036,5.493
medium_variant,132,2037,5.603
medium_variant,132,2038,5.72
medium_variant,132,2039,5.84
medium_variant,132,2040,5.963
medium_variant,132,2041,6.087
medium_variant,132,2042,6.212
medium_variant,132,2043,6.336
medium_variant,132,2044,6.46
medium_variant,132,2045,6.582
medium_variant,132,2046,6.702
medium_variant,132,2047,6.821
medium_variant,132,2048,6.939
medium_variant,132,2049,7.056
medium_variant,132,2050,7.173
medium_variant,132,2051,7.29
medium_variant,132,2052,7.407
medium_variant,132,2053,7.526
medium_variant,132,2054,7.646
medium_variant,132,2055,7.77
medium_variant,132,2056,7.898
medium_variant,132,2057,8.029
medium_variant,132,2058,8.165
medium_variant,132,2059,8.305
medium_variant,132,2060,8.451
medium_variant,132,2061,8.603
medium_variant,132,2062,8.759
medium_variant,132,2063,8.921
medium_variant,132,2064,9.086
medium_variant,132,2065,9.256
medium_variant,132,2066,9.429
medium_variant,132,2067,9.606
medium_variant,132,2068,9.784
medium_variant,132,2069,9.963
medium_variant,132,2070,10.14
medium_variant,132,2071,10.315
medium_variant,132,2072,10.486
medium_variant,132,2073,10.651
medium_variant,132,2074,10.81
medium_variant,132,2075,10.961
medium_variant,132,2076,11.104
medium_variant,132,2077,11.238
medium_variant,132,2078,11.365
medium_variant,132,2079,11.483
medium_variant,132,2080,11.593
medium_variant,132,2081,11.693
medium_variant,132,2082,11.785
medium_variant,132,2083,11.869
medium_variant,132,2084,11.946
medium_variant,132,2085,12.015
medium_variant,132,2086,12.079
medium_variant,132,2087,12.137
medium_variant,132,2088,12.191
medium_variant,132,2089,12.242
medium_variant,132,2090,12.29
medium_variant,132,2091,12.337
medium_variant,132,2092,12.382
medium_variant,132,2093,12.425
medium_variant,132,2094,12.468
medium_variant,132,2095,12.509
medium_variant,132,2096,12.55
medium_variant,132,2097,12.589
medium_variant,132,2098,12.628
medium_variant,132,2099,12.666
