variant,country,year,crudedeathrateper1000population
estimates,31,1950,14.492
estimates,31,1951,14.402
estimates,31,1952,14.224
estimates,31,1953,14.05
estimates,31,1954,13.88
estimates,31,1955,13.715
estimates,31,1956,13.551
estimates,31,1957,13.387
estimates,31,1958,13.218
estimates,31,1959,13.035
estimates,31,1960,12.83
estimates,31,1961,12.595
estimates,31,1962,12.321
estimates,31,1963,12.007
estimates,31,1964,11.657
estimates,31,1965,11.28
estimates,31,1966,10.889
estimates,31,1967,10.501
estimates,31,1968,10.132
estimates,31,1969,9.792
estimates,31,1970,9.491
estimates,31,1971,9.232
estimates,31,1972,9.013
estimates,31,1973,8.827
estimates,31,1974,8.676
estimates,31,1975,8.557
estimates,31,1976,8.472
estimates,31,1977,8.414
estimates,31,1978,8.379
estimates,31,1979,8.362
estimates,31,1980,8.358
estimates,31,1981,8.363
estimates,31,1982,8.374
estimates,31,1983,8.389
estimates,31,1984,8.407
estimates,31,1985,8.431
estimates,31,1986,8.47
estimates,31,1987,8.526
estimates,31,1988,8.595
estimates,31,1989,8.668
estimates,31,1990,8.727
estimates,31,1991,8.748
estimates,31,1992,8.717
estimates,31,1993,8.63
estimates,31,1994,8.488
estimates,31,1995,8.305
estimates,31,1996,8.102
estimates,31,1997,7.903
estimates,31,1998,7.726
estimates,31,1999,7.58
estimates,31,2000,7.463
estimates,31,2001,7.364
estimates,31,2002,7.269
estimates,31,2003,7.167
estimates,31,2004,7.058
estimates,31,2005,6.945
estimates,31,2006,6.838
estimates,31,2007,6.744
estimates,31,2008,6.673
estimates,31,2009,6.626
estimates,31,2010,6.606
estimates,31,2011,6.61
estimates,31,2012,6.633
estimates,31,2013,6.669
estimates,31,2014,6.715
estimates,31,2015,6.769
medium_variant,31,2015,6.769
medium_variant,31,2016,6.828
medium_variant,31,2017,6.892
medium_variant,31,2018,6.961
medium_variant,31,2019,7.034
medium_variant,31,2020,7.111
medium_variant,31,2021,7.194
medium_variant,31,2022,7.284
medium_variant,31,2023,7.383
medium_variant,31,2024,7.492
medium_variant,31,2025,7.612
medium_variant,31,2026,7.743
medium_variant,31,2027,7.886
medium_variant,31,2028,8.039
medium_variant,31,2029,8.203
medium_variant,31,2030,8.376
medium_variant,31,2031,8.558
medium_variant,31,2032,8.749
medium_variant,31,2033,8.946
medium_variant,31,2034,9.147
medium_variant,31,2035,9.351
medium_variant,31,2036,9.556
medium_variant,31,2037,9.761
medium_variant,31,2038,9.964
medium_variant,31,2039,10.164
medium_variant,31,2040,10.357
medium_variant,31,2041,10.544
medium_variant,31,2042,10.723
medium_variant,31,2043,10.893
medium_variant,31,2044,11.056
medium_variant,31,2045,11.208
medium_variant,31,2046,11.351
medium_variant,31,2047,11.484
medium_variant,31,2048,11.609
medium_variant,31,2049,11.727
medium_variant,31,2050,11.836
medium_variant,31,2051,11.938
medium_variant,31,2052,12.033
medium_variant,31,2053,12.122
medium_variant,31,2054,12.208
medium_variant,31,2055,12.291
medium_variant,31,2056,12.373
medium_variant,31,2057,12.456
medium_variant,31,2058,12.541
medium_variant,31,2059,12.628
medium_variant,31,2060,12.718
medium_variant,31,2061,12.813
medium_variant,31,2062,12.91
medium_variant,31,2063,13.008
medium_variant,31,2064,13.107
medium_variant,31,2065,13.203
medium_variant,31,2066,13.297
medium_variant,31,2067,13.385
medium_variant,31,2068,13.468
medium_variant,31,2069,13.542
medium_variant,31,2070,13.607
medium_variant,31,2071,13.661
medium_variant,31,2072,13.706
medium_variant,31,2073,13.74
medium_variant,31,2074,13.764
medium_variant,31,2075,13.776
medium_variant,31,2076,13.775
medium_variant,31,2077,13.761
medium_variant,31,2078,13.736
medium_variant,31,2079,13.701
medium_variant,31,2080,13.655
medium_variant,31,2081,13.6
medium_variant,31,2082,13.537
medium_variant,31,2083,13.468
medium_variant,31,2084,13.398
medium_variant,31,2085,13.328
medium_variant,31,2086,13.26
medium_variant,31,2087,13.196
medium_variant,31,2088,13.139
medium_variant,31,2089,13.091
medium_variant,31,2090,13.053
medium_variant,31,2091,13.027
medium_variant,31,2092,13.013
medium_variant,31,2093,13.01
medium_variant,31,2094,13.02
medium_variant,31,2095,13.041
medium_variant,31,2096,13.074
medium_variant,31,2097,13.12
medium_variant,31,2098,13.177
medium_variant,31,2099,13.245
