variant,country,year,crudedeathrateper1000population
estimates,414,1950,14.975
estimates,414,1951,14.597
estimates,414,1952,13.855
estimates,414,1953,13.14
estimates,414,1954,12.453
estimates,414,1955,11.793
estimates,414,1956,11.161
estimates,414,1957,10.559
estimates,414,1958,9.987
estimates,414,1959,9.451
estimates,414,1960,8.953
estimates,414,1961,8.498
estimates,414,1962,8.087
estimates,414,1963,7.721
estimates,414,1964,7.397
estimates,414,1965,7.11
estimates,414,1966,6.855
estimates,414,1967,6.624
estimates,414,1968,6.409
estimates,414,1969,6.202
estimates,414,1970,5.997
estimates,414,1971,5.79
estimates,414,1972,5.582
estimates,414,1973,5.373
estimates,414,1974,5.163
estimates,414,1975,4.953
estimates,414,1976,4.746
estimates,414,1977,4.544
estimates,414,1978,4.35
estimates,414,1979,4.165
estimates,414,1980,3.987
estimates,414,1981,3.813
estimates,414,1982,3.641
estimates,414,1983,3.471
estimates,414,1984,3.305
estimates,414,1985,3.144
estimates,414,1986,2.994
estimates,414,1987,2.857
estimates,414,1988,2.738
estimates,414,1989,2.639
estimates,414,1990,2.561
estimates,414,1991,2.506
estimates,414,1992,2.472
estimates,414,1993,2.456
estimates,414,1994,2.453
estimates,414,1995,2.461
estimates,414,1996,2.475
estimates,414,1997,2.491
estimates,414,1998,2.507
estimates,414,1999,2.519
estimates,414,2000,2.527
estimates,414,2001,2.531
estimates,414,2002,2.533
estimates,414,2003,2.535
estimates,414,2004,2.538
estimates,414,2005,2.54
estimates,414,2006,2.541
estimates,414,2007,2.541
estimates,414,2008,2.54
estimates,414,2009,2.541
estimates,414,2010,2.545
estimates,414,2011,2.554
estimates,414,2012,2.571
estimates,414,2013,2.597
estimates,414,2014,2.633
estimates,414,2015,2.681
medium_variant,414,2015,2.681
medium_variant,414,2016,2.739
medium_variant,414,2017,2.808
medium_variant,414,2018,2.886
medium_variant,414,2019,2.972
medium_variant,414,2020,3.068
medium_variant,414,2021,3.173
medium_variant,414,2022,3.287
medium_variant,414,2023,3.41
medium_variant,414,2024,3.543
medium_variant,414,2025,3.684
medium_variant,414,2026,3.836
medium_variant,414,2027,3.997
medium_variant,414,2028,4.168
medium_variant,414,2029,4.348
medium_variant,414,2030,4.537
medium_variant,414,2031,4.735
medium_variant,414,2032,4.941
medium_variant,414,2033,5.155
medium_variant,414,2034,5.373
medium_variant,414,2035,5.597
medium_variant,414,2036,5.824
medium_variant,414,2037,6.054
medium_variant,414,2038,6.286
medium_variant,414,2039,6.518
medium_variant,414,2040,6.748
medium_variant,414,2041,6.978
medium_variant,414,2042,7.206
medium_variant,414,2043,7.431
medium_variant,414,2044,7.652
medium_variant,414,2045,7.868
medium_variant,414,2046,8.077
medium_variant,414,2047,8.278
medium_variant,414,2048,8.47
medium_variant,414,2049,8.652
medium_variant,414,2050,8.822
medium_variant,414,2051,8.978
medium_variant,414,2052,9.122
medium_variant,414,2053,9.252
medium_variant,414,2054,9.367
medium_variant,414,2055,9.467
medium_variant,414,2056,9.552
medium_variant,414,2057,9.622
medium_variant,414,2058,9.678
medium_variant,414,2059,9.72
medium_variant,414,2060,9.75
medium_variant,414,2061,9.767
medium_variant,414,2062,9.772
medium_variant,414,2063,9.767
medium_variant,414,2064,9.755
medium_variant,414,2065,9.737
medium_variant,414,2066,9.715
medium_variant,414,2067,9.69
medium_variant,414,2068,9.665
medium_variant,414,2069,9.641
medium_variant,414,2070,9.621
medium_variant,414,2071,9.604
medium_variant,414,2072,9.592
medium_variant,414,2073,9.584
medium_variant,414,2074,9.582
medium_variant,414,2075,9.586
medium_variant,414,2076,9.596
medium_variant,414,2077,9.614
medium_variant,414,2078,9.637
medium_variant,414,2079,9.666
medium_variant,414,2080,9.7
medium_variant,414,2081,9.738
medium_variant,414,2082,9.779
medium_variant,414,2083,9.821
medium_variant,414,2084,9.864
medium_variant,414,2085,9.907
medium_variant,414,2086,9.95
medium_variant,414,2087,9.992
medium_variant,414,2088,10.035
medium_variant,414,2089,10.078
medium_variant,414,2090,10.12
medium_variant,414,2091,10.161
medium_variant,414,2092,10.203
medium_variant,414,2093,10.244
medium_variant,414,2094,10.284
medium_variant,414,2095,10.325
medium_variant,414,2096,10.365
medium_variant,414,2097,10.405
medium_variant,414,2098,10.445
medium_variant,414,2099,10.485
