variant,country,year,crudedeathrateper1000population
estimates,76,1950,16.083
estimates,76,1951,15.941
estimates,76,1952,15.658
estimates,76,1953,15.372
estimates,76,1954,15.086
estimates,76,1955,14.798
estimates,76,1956,14.508
estimates,76,1957,14.216
estimates,76,1958,13.921
estimates,76,1959,13.622
estimates,76,1960,13.315
estimates,76,1961,13.002
estimates,76,1962,12.68
estimates,76,1963,12.351
estimates,76,1964,12.017
estimates,76,1965,11.681
estimates,76,1966,11.345
estimates,76,1967,11.015
estimates,76,1968,10.696
estimates,76,1969,10.393
estimates,76,1970,10.116
estimates,76,1971,9.872
estimates,76,1972,9.661
estimates,76,1973,9.484
estimates,76,1974,9.337
estimates,76,1975,9.215
estimates,76,1976,9.11
estimates,76,1977,9.014
estimates,76,1978,8.917
estimates,76,1979,8.814
estimates,76,1980,8.699
estimates,76,1981,8.57
estimates,76,1982,8.43
estimates,76,1983,8.282
estimates,76,1984,8.127
estimates,76,1985,7.97
estimates,76,1986,7.812
estimates,76,1987,7.659
estimates,76,1988,7.511
estimates,76,1989,7.369
estimates,76,1990,7.232
estimates,76,1991,7.097
estimates,76,1992,6.961
estimates,76,1993,6.822
estimates,76,1994,6.681
estimates,76,1995,6.542
estimates,76,1996,6.407
estimates,76,1997,6.282
estimates,76,1998,6.17
estimates,76,1999,6.073
estimates,76,2000,5.994
estimates,76,2001,5.933
estimates,76,2002,5.889
estimates,76,2003,5.86
estimates,76,2004,5.843
estimates,76,2005,5.836
estimates,76,2006,5.836
estimates,76,2007,5.841
estimates,76,2008,5.848
estimates,76,2009,5.859
estimates,76,2010,5.873
estimates,76,2011,5.895
estimates,76,2012,5.927
estimates,76,2013,5.971
estimates,76,2014,6.027
estimates,76,2015,6.092
medium_variant,76,2015,6.092
medium_variant,76,2016,6.165
medium_variant,76,2017,6.243
medium_variant,76,2018,6.323
medium_variant,76,2019,6.403
medium_variant,76,2020,6.482
medium_variant,76,2021,6.562
medium_variant,76,2022,6.643
medium_variant,76,2023,6.727
medium_variant,76,2024,6.814
medium_variant,76,2025,6.903
medium_variant,76,2026,6.995
medium_variant,76,2027,7.09
medium_variant,76,2028,7.188
medium_variant,76,2029,7.288
medium_variant,76,2030,7.392
medium_variant,76,2031,7.499
medium_variant,76,2032,7.608
medium_variant,76,2033,7.721
medium_variant,76,2034,7.837
medium_variant,76,2035,7.956
medium_variant,76,2036,8.077
medium_variant,76,2037,8.201
medium_variant,76,2038,8.327
medium_variant,76,2039,8.455
medium_variant,76,2040,8.585
medium_variant,76,2041,8.716
medium_variant,76,2042,8.848
medium_variant,76,2043,8.981
medium_variant,76,2044,9.114
medium_variant,76,2045,9.247
medium_variant,76,2046,9.38
medium_variant,76,2047,9.512
medium_variant,76,2048,9.645
medium_variant,76,2049,9.777
medium_variant,76,2050,9.911
medium_variant,76,2051,10.045
medium_variant,76,2052,10.181
medium_variant,76,2053,10.318
medium_variant,76,2054,10.458
medium_variant,76,2055,10.6
medium_variant,76,2056,10.743
medium_variant,76,2057,10.888
medium_variant,76,2058,11.034
medium_variant,76,2059,11.18
medium_variant,76,2060,11.327
medium_variant,76,2061,11.474
medium_variant,76,2062,11.62
medium_variant,76,2063,11.767
medium_variant,76,2064,11.912
medium_variant,76,2065,12.056
medium_variant,76,2066,12.199
medium_variant,76,2067,12.341
medium_variant,76,2068,12.481
medium_variant,76,2069,12.619
medium_variant,76,2070,12.753
medium_variant,76,2071,12.883
medium_variant,76,2072,13.008
medium_variant,76,2073,13.127
medium_variant,76,2074,13.24
medium_variant,76,2075,13.347
medium_variant,76,2076,13.446
medium_variant,76,2077,13.539
medium_variant,76,2078,13.624
medium_variant,76,2079,13.703
medium_variant,76,2080,13.774
medium_variant,76,2081,13.836
medium_variant,76,2082,13.89
medium_variant,76,2083,13.936
medium_variant,76,2084,13.973
medium_variant,76,2085,14.002
medium_variant,76,2086,14.024
medium_variant,76,2087,14.038
medium_variant,76,2088,14.047
medium_variant,76,2089,14.05
medium_variant,76,2090,14.049
medium_variant,76,2091,14.044
medium_variant,76,2092,14.035
medium_variant,76,2093,14.023
medium_variant,76,2094,14.007
medium_variant,76,2095,13.989
medium_variant,76,2096,13.967
medium_variant,76,2097,13.942
medium_variant,76,2098,13.914
medium_variant,76,2099,13.884
