variant,country,year,crudedeathrateper1000population
estimates,780,1950,12.35
estimates,780,1951,12.153
estimates,780,1952,11.763
estimates,780,1953,11.38
estimates,780,1954,11.004
estimates,780,1955,10.636
estimates,780,1956,10.276
estimates,780,1957,9.924
estimates,780,1958,9.583
estimates,780,1959,9.253
estimates,780,1960,8.939
estimates,780,1961,8.642
estimates,780,1962,8.369
estimates,780,1963,8.122
estimates,780,1964,7.906
estimates,780,1965,7.727
estimates,780,1966,7.591
estimates,780,1967,7.497
estimates,780,1968,7.442
estimates,780,1969,7.419
estimates,780,1970,7.422
estimates,780,1971,7.438
estimates,780,1972,7.46
estimates,780,1973,7.478
estimates,780,1974,7.49
estimates,780,1975,7.494
estimates,780,1976,7.496
estimates,780,1977,7.503
estimates,780,1978,7.519
estimates,780,1979,7.543
estimates,780,1980,7.572
estimates,780,1981,7.6
estimates,780,1982,7.623
estimates,780,1983,7.637
estimates,780,1984,7.641
estimates,780,1985,7.635
estimates,780,1986,7.62
estimates,780,1987,7.601
estimates,780,1988,7.583
estimates,780,1989,7.568
estimates,780,1990,7.56
estimates,780,1991,7.561
estimates,780,1992,7.572
estimates,780,1993,7.594
estimates,780,1994,7.628
estimates,780,1995,7.674
estimates,780,1996,7.733
estimates,780,1997,7.805
estimates,780,1998,7.886
estimates,780,1999,7.976
estimates,780,2000,8.073
estimates,780,2001,8.177
estimates,780,2002,8.286
estimates,780,2003,8.398
estimates,780,2004,8.51
estimates,780,2005,8.618
estimates,780,2006,8.719
estimates,780,2007,8.812
estimates,780,2008,8.897
estimates,780,2009,8.975
estimates,780,2010,9.049
estimates,780,2011,9.123
estimates,780,2012,9.2
estimates,780,2013,9.286
estimates,780,2014,9.383
estimates,780,2015,9.491
medium_variant,780,2015,9.491
medium_variant,780,2016,9.612
medium_variant,780,2017,9.743
medium_variant,780,2018,9.882
medium_variant,780,2019,10.028
medium_variant,780,2020,10.179
medium_variant,780,2021,10.334
medium_variant,780,2022,10.491
medium_variant,780,2023,10.65
medium_variant,780,2024,10.809
medium_variant,780,2025,10.969
medium_variant,780,2026,11.129
medium_variant,780,2027,11.29
medium_variant,780,2028,11.454
medium_variant,780,2029,11.618
medium_variant,780,2030,11.784
medium_variant,780,2031,11.951
medium_variant,780,2032,12.117
medium_variant,780,2033,12.281
medium_variant,780,2034,12.444
medium_variant,780,2035,12.602
medium_variant,780,2036,12.756
medium_variant,780,2037,12.903
medium_variant,780,2038,13.045
medium_variant,780,2039,13.181
medium_variant,780,2040,13.311
medium_variant,780,2041,13.435
medium_variant,780,2042,13.554
medium_variant,780,2043,13.67
medium_variant,780,2044,13.783
medium_variant,780,2045,13.892
medium_variant,780,2046,14
medium_variant,780,2047,14.104
medium_variant,780,2048,14.206
medium_variant,780,2049,14.306
medium_variant,780,2050,14.404
medium_variant,780,2051,14.502
medium_variant,780,2052,14.599
medium_variant,780,2053,14.696
medium_variant,780,2054,14.792
medium_variant,780,2055,14.888
medium_variant,780,2056,14.984
medium_variant,780,2057,15.078
medium_variant,780,2058,15.17
medium_variant,780,2059,15.259
medium_variant,780,2060,15.343
medium_variant,780,2061,15.423
medium_variant,780,2062,15.496
medium_variant,780,2063,15.562
medium_variant,780,2064,15.619
medium_variant,780,2065,15.668
medium_variant,780,2066,15.708
medium_variant,780,2067,15.739
medium_variant,780,2068,15.76
medium_variant,780,2069,15.772
medium_variant,780,2070,15.772
medium_variant,780,2071,15.76
medium_variant,780,2072,15.734
medium_variant,780,2073,15.696
medium_variant,780,2074,15.646
medium_variant,780,2075,15.585
medium_variant,780,2076,15.515
medium_variant,780,2077,15.437
medium_variant,780,2078,15.355
medium_variant,780,2079,15.271
medium_variant,780,2080,15.187
medium_variant,780,2081,15.105
medium_variant,780,2082,15.025
medium_variant,780,2083,14.95
medium_variant,780,2084,14.88
medium_variant,780,2085,14.818
medium_variant,780,2086,14.765
medium_variant,780,2087,14.721
medium_variant,780,2088,14.685
medium_variant,780,2089,14.658
medium_variant,780,2090,14.637
medium_variant,780,2091,14.622
medium_variant,780,2092,14.612
medium_variant,780,2093,14.605
medium_variant,780,2094,14.6
medium_variant,780,2095,14.597
medium_variant,780,2096,14.594
medium_variant,780,2097,14.593
medium_variant,780,2098,14.592
medium_variant,780,2099,14.592
