variant,country,year,crudedeathrateper1000population
estimates,524,1950,28.533
estimates,524,1951,28.616
estimates,524,1952,28.753
estimates,524,1953,28.827
estimates,524,1954,28.841
estimates,524,1955,28.793
estimates,524,1956,28.684
estimates,524,1957,28.513
estimates,524,1958,28.283
estimates,524,1959,27.993
estimates,524,1960,27.645
estimates,524,1961,27.243
estimates,524,1962,26.793
estimates,524,1963,26.303
estimates,524,1964,25.785
estimates,524,1965,25.249
estimates,524,1966,24.708
estimates,524,1967,24.167
estimates,524,1968,23.636
estimates,524,1969,23.12
estimates,524,1970,22.626
estimates,524,1971,22.155
estimates,524,1972,21.703
estimates,524,1973,21.263
estimates,524,1974,20.832
estimates,524,1975,20.403
estimates,524,1976,19.971
estimates,524,1977,19.531
estimates,524,1978,19.079
estimates,524,1979,18.612
estimates,524,1980,18.131
estimates,524,1981,17.636
estimates,524,1982,17.132
estimates,524,1983,16.623
estimates,524,1984,16.11
estimates,524,1985,15.593
estimates,524,1986,15.069
estimates,524,1987,14.538
estimates,524,1988,14.001
estimates,524,1989,13.462
estimates,524,1990,12.925
estimates,524,1991,12.394
estimates,524,1992,11.874
estimates,524,1993,11.37
estimates,524,1994,10.886
estimates,524,1995,10.426
estimates,524,1996,9.992
estimates,524,1997,9.582
estimates,524,1998,9.197
estimates,524,1999,8.838
estimates,524,2000,8.507
estimates,524,2001,8.208
estimates,524,2002,7.938
estimates,524,2003,7.698
estimates,524,2004,7.486
estimates,524,2005,7.3
estimates,524,2006,7.139
estimates,524,2007,6.998
estimates,524,2008,6.875
estimates,524,2009,6.767
estimates,524,2010,6.67
estimates,524,2011,6.584
estimates,524,2012,6.508
estimates,524,2013,6.441
estimates,524,2014,6.382
estimates,524,2015,6.329
medium_variant,524,2015,6.329
medium_variant,524,2016,6.283
medium_variant,524,2017,6.243
medium_variant,524,2018,6.208
medium_variant,524,2019,6.18
medium_variant,524,2020,6.157
medium_variant,524,2021,6.139
medium_variant,524,2022,6.127
medium_variant,524,2023,6.12
medium_variant,524,2024,6.119
medium_variant,524,2025,6.122
medium_variant,524,2026,6.13
medium_variant,524,2027,6.143
medium_variant,524,2028,6.159
medium_variant,524,2029,6.18
medium_variant,524,2030,6.203
medium_variant,524,2031,6.231
medium_variant,524,2032,6.261
medium_variant,524,2033,6.295
medium_variant,524,2034,6.333
medium_variant,524,2035,6.374
medium_variant,524,2036,6.418
medium_variant,524,2037,6.466
medium_variant,524,2038,6.518
medium_variant,524,2039,6.575
medium_variant,524,2040,6.636
medium_variant,524,2041,6.702
medium_variant,524,2042,6.772
medium_variant,524,2043,6.848
medium_variant,524,2044,6.929
medium_variant,524,2045,7.016
medium_variant,524,2046,7.108
medium_variant,524,2047,7.205
medium_variant,524,2048,7.307
medium_variant,524,2049,7.415
medium_variant,524,2050,7.528
medium_variant,524,2051,7.647
medium_variant,524,2052,7.772
medium_variant,524,2053,7.904
medium_variant,524,2054,8.041
medium_variant,524,2055,8.185
medium_variant,524,2056,8.334
medium_variant,524,2057,8.49
medium_variant,524,2058,8.651
medium_variant,524,2059,8.817
medium_variant,524,2060,8.988
medium_variant,524,2061,9.164
medium_variant,524,2062,9.344
medium_variant,524,2063,9.528
medium_variant,524,2064,9.716
medium_variant,524,2065,9.909
medium_variant,524,2066,10.107
medium_variant,524,2067,10.31
medium_variant,524,2068,10.519
medium_variant,524,2069,10.732
medium_variant,524,2070,10.95
medium_variant,524,2071,11.172
medium_variant,524,2072,11.396
medium_variant,524,2073,11.622
medium_variant,524,2074,11.848
medium_variant,524,2075,12.074
medium_variant,524,2076,12.3
medium_variant,524,2077,12.525
medium_variant,524,2078,12.749
medium_variant,524,2079,12.969
medium_variant,524,2080,13.186
medium_variant,524,2081,13.397
medium_variant,524,2082,13.603
medium_variant,524,2083,13.8
medium_variant,524,2084,13.989
medium_variant,524,2085,14.167
medium_variant,524,2086,14.333
medium_variant,524,2087,14.488
medium_variant,524,2088,14.63
medium_variant,524,2089,14.758
medium_variant,524,2090,14.873
medium_variant,524,2091,14.974
medium_variant,524,2092,15.062
medium_variant,524,2093,15.135
medium_variant,524,2094,15.195
medium_variant,524,2095,15.242
medium_variant,524,2096,15.276
medium_variant,524,2097,15.296
medium_variant,524,2098,15.302
medium_variant,524,2099,15.296
