variant,country,year,crudedeathrateper1000population
estimates,776,1950,9.142
estimates,776,1951,9.201
estimates,776,1952,9.305
estimates,776,1953,9.378
estimates,776,1954,9.422
estimates,776,1955,9.436
estimates,776,1956,9.419
estimates,776,1957,9.371
estimates,776,1958,9.292
estimates,776,1959,9.18
estimates,776,1960,9.034
estimates,776,1961,8.853
estimates,776,1962,8.64
estimates,776,1963,8.399
estimates,776,1964,8.136
estimates,776,1965,7.861
estimates,776,1966,7.58
estimates,776,1967,7.302
estimates,776,1968,7.037
estimates,776,1969,6.793
estimates,776,1970,6.581
estimates,776,1971,6.41
estimates,776,1972,6.279
estimates,776,1973,6.184
estimates,776,1974,6.122
estimates,776,1975,6.089
estimates,776,1976,6.076
estimates,776,1977,6.074
estimates,776,1978,6.073
estimates,776,1979,6.068
estimates,776,1980,6.053
estimates,776,1981,6.027
estimates,776,1982,5.993
estimates,776,1983,5.956
estimates,776,1984,5.919
estimates,776,1985,5.887
estimates,776,1986,5.868
estimates,776,1987,5.866
estimates,776,1988,5.883
estimates,776,1989,5.918
estimates,776,1990,5.966
estimates,776,1991,6.023
estimates,776,1992,6.08
estimates,776,1993,6.13
estimates,776,1994,6.171
estimates,776,1995,6.201
estimates,776,1996,6.22
estimates,776,1997,6.232
estimates,776,1998,6.24
estimates,776,1999,6.245
estimates,776,2000,6.248
estimates,776,2001,6.248
estimates,776,2002,6.246
estimates,776,2003,6.242
estimates,776,2004,6.236
estimates,776,2005,6.227
estimates,776,2006,6.216
estimates,776,2007,6.202
estimates,776,2008,6.186
estimates,776,2009,6.168
estimates,776,2010,6.147
estimates,776,2011,6.124
estimates,776,2012,6.098
estimates,776,2013,6.072
estimates,776,2014,6.044
estimates,776,2015,6.016
medium_variant,776,2015,6.016
medium_variant,776,2016,5.989
medium_variant,776,2017,5.963
medium_variant,776,2018,5.938
medium_variant,776,2019,5.916
medium_variant,776,2020,5.895
medium_variant,776,2021,5.877
medium_variant,776,2022,5.86
medium_variant,776,2023,5.845
medium_variant,776,2024,5.833
medium_variant,776,2025,5.823
medium_variant,776,2026,5.816
medium_variant,776,2027,5.814
medium_variant,776,2028,5.815
medium_variant,776,2029,5.82
medium_variant,776,2030,5.828
medium_variant,776,2031,5.84
medium_variant,776,2032,5.854
medium_variant,776,2033,5.87
medium_variant,776,2034,5.887
medium_variant,776,2035,5.907
medium_variant,776,2036,5.928
medium_variant,776,2037,5.951
medium_variant,776,2038,5.978
medium_variant,776,2039,6.006
medium_variant,776,2040,6.037
medium_variant,776,2041,6.069
medium_variant,776,2042,6.103
medium_variant,776,2043,6.138
medium_variant,776,2044,6.173
medium_variant,776,2045,6.209
medium_variant,776,2046,6.245
medium_variant,776,2047,6.283
medium_variant,776,2048,6.32
medium_variant,776,2049,6.358
medium_variant,776,2050,6.397
medium_variant,776,2051,6.434
medium_variant,776,2052,6.471
medium_variant,776,2053,6.507
medium_variant,776,2054,6.543
medium_variant,776,2055,6.577
medium_variant,776,2056,6.612
medium_variant,776,2057,6.646
medium_variant,776,2058,6.68
medium_variant,776,2059,6.715
medium_variant,776,2060,6.751
medium_variant,776,2061,6.786
medium_variant,776,2062,6.821
medium_variant,776,2063,6.856
medium_variant,776,2064,6.891
medium_variant,776,2065,6.927
medium_variant,776,2066,6.963
medium_variant,776,2067,7.001
medium_variant,776,2068,7.04
medium_variant,776,2069,7.082
medium_variant,776,2070,7.127
medium_variant,776,2071,7.176
medium_variant,776,2072,7.229
medium_variant,776,2073,7.287
medium_variant,776,2074,7.349
medium_variant,776,2075,7.416
medium_variant,776,2076,7.488
medium_variant,776,2077,7.565
medium_variant,776,2078,7.645
medium_variant,776,2079,7.729
medium_variant,776,2080,7.817
medium_variant,776,2081,7.908
medium_variant,776,2082,8.001
medium_variant,776,2083,8.097
medium_variant,776,2084,8.193
medium_variant,776,2085,8.29
medium_variant,776,2086,8.386
medium_variant,776,2087,8.481
medium_variant,776,2088,8.573
medium_variant,776,2089,8.662
medium_variant,776,2090,8.747
medium_variant,776,2091,8.828
medium_variant,776,2092,8.903
medium_variant,776,2093,8.974
medium_variant,776,2094,9.039
medium_variant,776,2095,9.099
medium_variant,776,2096,9.153
medium_variant,776,2097,9.203
medium_variant,776,2098,9.247
medium_variant,776,2099,9.286
