variant,country,year,crudedeathrateper1000population
estimates,784,1950,23.533
estimates,784,1951,23.138
estimates,784,1952,22.336
estimates,784,1953,21.511
estimates,784,1954,20.662
estimates,784,1955,19.791
estimates,784,1956,18.897
estimates,784,1957,17.982
estimates,784,1958,17.05
estimates,784,1959,16.103
estimates,784,1960,15.15
estimates,784,1961,14.196
estimates,784,1962,13.252
estimates,784,1963,12.33
estimates,784,1964,11.44
estimates,784,1965,10.594
estimates,784,1966,9.8
estimates,784,1967,9.061
estimates,784,1968,8.377
estimates,784,1969,7.751
estimates,784,1970,7.183
estimates,784,1971,6.672
estimates,784,1972,6.21
estimates,784,1973,5.793
estimates,784,1974,5.414
estimates,784,1975,5.073
estimates,784,1976,4.767
estimates,784,1977,4.497
estimates,784,1978,4.258
estimates,784,1979,4.047
estimates,784,1980,3.86
estimates,784,1981,3.696
estimates,784,1982,3.55
estimates,784,1983,3.421
estimates,784,1984,3.304
estimates,784,1985,3.194
estimates,784,1986,3.089
estimates,784,1987,2.989
estimates,784,1988,2.891
estimates,784,1989,2.796
estimates,784,1990,2.7
estimates,784,1991,2.605
estimates,784,1992,2.512
estimates,784,1993,2.421
estimates,784,1994,2.334
estimates,784,1995,2.251
estimates,784,1996,2.173
estimates,784,1997,2.1
estimates,784,1998,2.032
estimates,784,1999,1.969
estimates,784,2000,1.91
estimates,784,2001,1.852
estimates,784,2002,1.794
estimates,784,2003,1.738
estimates,784,2004,1.682
estimates,784,2005,1.629
estimates,784,2006,1.581
estimates,784,2007,1.54
estimates,784,2008,1.508
estimates,784,2009,1.485
estimates,784,2010,1.474
estimates,784,2011,1.473
estimates,784,2012,1.482
estimates,784,2013,1.499
estimates,784,2014,1.524
estimates,784,2015,1.555
medium_variant,784,2015,1.555
medium_variant,784,2016,1.592
medium_variant,784,2017,1.635
medium_variant,784,2018,1.683
medium_variant,784,2019,1.736
medium_variant,784,2020,1.792
medium_variant,784,2021,1.853
medium_variant,784,2022,1.919
medium_variant,784,2023,1.989
medium_variant,784,2024,2.064
medium_variant,784,2025,2.144
medium_variant,784,2026,2.229
medium_variant,784,2027,2.319
medium_variant,784,2028,2.415
medium_variant,784,2029,2.516
medium_variant,784,2030,2.622
medium_variant,784,2031,2.733
medium_variant,784,2032,2.85
medium_variant,784,2033,2.971
medium_variant,784,2034,3.097
medium_variant,784,2035,3.228
medium_variant,784,2036,3.363
medium_variant,784,2037,3.503
medium_variant,784,2038,3.648
medium_variant,784,2039,3.796
medium_variant,784,2040,3.949
medium_variant,784,2041,4.106
medium_variant,784,2042,4.267
medium_variant,784,2043,4.431
medium_variant,784,2044,4.599
medium_variant,784,2045,4.769
medium_variant,784,2046,4.94
medium_variant,784,2047,5.113
medium_variant,784,2048,5.287
medium_variant,784,2049,5.459
medium_variant,784,2050,5.631
medium_variant,784,2051,5.8
medium_variant,784,2052,5.967
medium_variant,784,2053,6.132
medium_variant,784,2054,6.293
medium_variant,784,2055,6.449
medium_variant,784,2056,6.6
medium_variant,784,2057,6.746
medium_variant,784,2058,6.887
medium_variant,784,2059,7.021
medium_variant,784,2060,7.15
medium_variant,784,2061,7.272
medium_variant,784,2062,7.389
medium_variant,784,2063,7.5
medium_variant,784,2064,7.605
medium_variant,784,2065,7.706
medium_variant,784,2066,7.803
medium_variant,784,2067,7.897
medium_variant,784,2068,7.987
medium_variant,784,2069,8.076
medium_variant,784,2070,8.164
medium_variant,784,2071,8.25
medium_variant,784,2072,8.336
medium_variant,784,2073,8.422
medium_variant,784,2074,8.509
medium_variant,784,2075,8.597
medium_variant,784,2076,8.688
medium_variant,784,2077,8.782
medium_variant,784,2078,8.878
medium_variant,784,2079,8.977
medium_variant,784,2080,9.079
medium_variant,784,2081,9.182
medium_variant,784,2082,9.287
medium_variant,784,2083,9.392
medium_variant,784,2084,9.497
medium_variant,784,2085,9.599
medium_variant,784,2086,9.698
medium_variant,784,2087,9.795
medium_variant,784,2088,9.888
medium_variant,784,2089,9.977
medium_variant,784,2090,10.06
medium_variant,784,2091,10.138
medium_variant,784,2092,10.211
medium_variant,784,2093,10.278
medium_variant,784,2094,10.34
medium_variant,784,2095,10.397
medium_variant,784,2096,10.448
medium_variant,784,2097,10.493
medium_variant,784,2098,10.533
medium_variant,784,2099,10.568
