variant,country,year,crudedeathrateper1000population
estimates,634,1950,14.595
estimates,634,1951,14.307
estimates,634,1952,13.735
estimates,634,1953,13.169
estimates,634,1954,12.61
estimates,634,1955,12.058
estimates,634,1956,11.512
estimates,634,1957,10.973
estimates,634,1958,10.441
estimates,634,1959,9.916
estimates,634,1960,9.398
estimates,634,1961,8.889
estimates,634,1962,8.39
estimates,634,1963,7.903
estimates,634,1964,7.432
estimates,634,1965,6.982
estimates,634,1966,6.554
estimates,634,1967,6.153
estimates,634,1968,5.781
estimates,634,1969,5.437
estimates,634,1970,5.127
estimates,634,1971,4.85
estimates,634,1972,4.604
estimates,634,1973,4.386
estimates,634,1974,4.19
estimates,634,1975,4.012
estimates,634,1976,3.845
estimates,634,1977,3.683
estimates,634,1978,3.524
estimates,634,1979,3.366
estimates,634,1980,3.207
estimates,634,1981,3.051
estimates,634,1982,2.901
estimates,634,1983,2.761
estimates,634,1984,2.634
estimates,634,1985,2.521
estimates,634,1986,2.423
estimates,634,1987,2.339
estimates,634,1988,2.269
estimates,634,1989,2.211
estimates,634,1990,2.166
estimates,634,1991,2.133
estimates,634,1992,2.111
estimates,634,1993,2.099
estimates,634,1994,2.092
estimates,634,1995,2.087
estimates,634,1996,2.082
estimates,634,1997,2.075
estimates,634,1998,2.063
estimates,634,1999,2.045
estimates,634,2000,2.018
estimates,634,2001,1.981
estimates,634,2002,1.936
estimates,634,2003,1.885
estimates,634,2004,1.83
estimates,634,2005,1.772
estimates,634,2006,1.715
estimates,634,2007,1.66
estimates,634,2008,1.61
estimates,634,2009,1.568
estimates,634,2010,1.534
estimates,634,2011,1.51
estimates,634,2012,1.496
estimates,634,2013,1.491
estimates,634,2014,1.495
estimates,634,2015,1.509
medium_variant,634,2015,1.509
medium_variant,634,2016,1.531
medium_variant,634,2017,1.56
medium_variant,634,2018,1.597
medium_variant,634,2019,1.641
medium_variant,634,2020,1.691
medium_variant,634,2021,1.746
medium_variant,634,2022,1.807
medium_variant,634,2023,1.874
medium_variant,634,2024,1.947
medium_variant,634,2025,2.024
medium_variant,634,2026,2.107
medium_variant,634,2027,2.196
medium_variant,634,2028,2.289
medium_variant,634,2029,2.388
medium_variant,634,2030,2.491
medium_variant,634,2031,2.599
medium_variant,634,2032,2.711
medium_variant,634,2033,2.827
medium_variant,634,2034,2.946
medium_variant,634,2035,3.068
medium_variant,634,2036,3.193
medium_variant,634,2037,3.321
medium_variant,634,2038,3.451
medium_variant,634,2039,3.584
medium_variant,634,2040,3.719
medium_variant,634,2041,3.855
medium_variant,634,2042,3.994
medium_variant,634,2043,4.135
medium_variant,634,2044,4.279
medium_variant,634,2045,4.424
medium_variant,634,2046,4.571
medium_variant,634,2047,4.721
medium_variant,634,2048,4.872
medium_variant,634,2049,5.024
medium_variant,634,2050,5.177
medium_variant,634,2051,5.33
medium_variant,634,2052,5.482
medium_variant,634,2053,5.632
medium_variant,634,2054,5.781
medium_variant,634,2055,5.927
medium_variant,634,2056,6.071
medium_variant,634,2057,6.212
medium_variant,634,2058,6.351
medium_variant,634,2059,6.487
medium_variant,634,2060,6.621
medium_variant,634,2061,6.753
medium_variant,634,2062,6.882
medium_variant,634,2063,7.01
medium_variant,634,2064,7.137
medium_variant,634,2065,7.264
medium_variant,634,2066,7.392
medium_variant,634,2067,7.522
medium_variant,634,2068,7.654
medium_variant,634,2069,7.791
medium_variant,634,2070,7.931
medium_variant,634,2071,8.078
medium_variant,634,2072,8.23
medium_variant,634,2073,8.387
medium_variant,634,2074,8.549
medium_variant,634,2075,8.716
medium_variant,634,2076,8.887
medium_variant,634,2077,9.061
medium_variant,634,2078,9.235
medium_variant,634,2079,9.408
medium_variant,634,2080,9.579
medium_variant,634,2081,9.744
medium_variant,634,2082,9.903
medium_variant,634,2083,10.055
medium_variant,634,2084,10.197
medium_variant,634,2085,10.326
medium_variant,634,2086,10.443
medium_variant,634,2087,10.546
medium_variant,634,2088,10.635
medium_variant,634,2089,10.711
medium_variant,634,2090,10.774
medium_variant,634,2091,10.825
medium_variant,634,2092,10.865
medium_variant,634,2093,10.894
medium_variant,634,2094,10.914
medium_variant,634,2095,10.924
medium_variant,634,2096,10.926
medium_variant,634,2097,10.919
medium_variant,634,2098,10.904
medium_variant,634,2099,10.88
