region,variant,year,medianageofpopulation
902,estimates,1950,21.4519809938222
902,estimates,1955,20.6969008599046
902,estimates,1960,20.0358578350386
902,estimates,1965,19.1785982265633
902,estimates,1970,18.8613880521745
902,estimates,1975,19.2947867423246
902,estimates,1980,19.9459535354455
902,estimates,1985,20.8412034682231
902,estimates,1990,21.7456963169431
902,estimates,1995,22.8884707860702
902,estimates,2000,24.0956125139656
902,estimates,2005,25.1869494498499
902,estimates,2010,26.4567199818121
902,constant_fertility,2015,27.7719541585995
902,constant_mortality,2015,27.7719541585995
902,estimates,2015,27.7719541585995
902,high_variant,2015,27.7719541585995
902,instant_replacement,2015,27.7719541585995
902,low_variant,2015,27.7719541585995
902,medium_variant,2015,27.7719541585995
902,momentum,2015,27.7719541585995
902,no_change,2015,27.7719541585995
902,zero_migration,2015,27.7719541585995
902,constant_fertility,2020,28.9325433029129
902,constant_mortality,2020,29.0789711003273
902,high_variant,2020,28.8066305346018
902,instant_replacement,2020,29.5002418331985
902,low_variant,2020,29.3808981525539
902,medium_variant,2020,29.0935577579391
902,momentum,2020,29.4463640944808
902,no_change,2020,28.9192958246675
902,zero_migration,2020,29.0867164175443
902,constant_fertility,2025,29.7595842043318
902,constant_mortality,2025,30.2064161673421
902,high_variant,2025,29.4886441209449
902,instant_replacement,2025,31.0322097633425
902,low_variant,2025,31.0117468949472
902,medium_variant,2025,30.2492941288566
902,momentum,2025,30.8759658926324
902,no_change,2025,29.7239752172736
902,zero_migration,2025,30.2354116368981
902,constant_fertility,2030,30.2372512423261
902,constant_mortality,2030,31.1572429161701
902,high_variant,2030,29.8773198817423
902,instant_replacement,2030,32.3787195598949
902,low_variant,2030,32.6233130064574
902,medium_variant,2030,31.247320096128
902,momentum,2030,32.0698722051828
902,no_change,2030,30.1678500000824
902,zero_migration,2030,31.230916554329
902,constant_fertility,2035,30.4842457497772
902,constant_mortality,2035,32.0178984662134
902,high_variant,2035,30.2268754156307
902,instant_replacement,2035,33.5915314903771
902,low_variant,2035,34.1161934755946
902,medium_variant,2035,32.1730165434194
902,momentum,2035,33.0926377062264
902,no_change,2035,30.3747389639695
902,zero_migration,2035,32.1559703883553
902,constant_fertility,2040,30.523075562067
902,constant_mortality,2040,32.829194711284
902,high_variant,2040,30.5454759039528
902,instant_replacement,2040,34.7520510320199
902,low_variant,2040,35.5790148873918
902,medium_variant,2040,33.0594144552449
902,momentum,2040,34.0338295632493
902,no_change,2040,30.3813107495599
902,zero_migration,2040,33.039445656073
902,constant_fertility,2045,30.3032340529099
902,constant_mortality,2045,33.6149972660744
902,high_variant,2045,30.750799739405
902,instant_replacement,2045,35.9798853607222
902,low_variant,2045,37.1195701876774
902,medium_variant,2045,33.9299758152709
902,momentum,2045,34.951623856288
902,no_change,2045,30.1449757797014
902,zero_migration,2045,33.9026975845462
902,constant_fertility,2050,29.947172276208
902,constant_mortality,2050,34.3722639692789
902,high_variant,2050,31.1172434846274
902,instant_replacement,2050,37.2085084003058
902,low_variant,2050,38.7053201226803
902,medium_variant,2050,34.7877671421342
902,momentum,2050,35.8698780450958
902,no_change,2050,29.7860356753171
902,zero_migration,2050,34.7482747580485
902,constant_fertility,2055,29.4261261111858
902,constant_mortality,2055,35.0401025685889
902,high_variant,2055,31.5221119321073
902,instant_replacement,2055,38.1367446118894
902,low_variant,2055,40.3578961981565
902,medium_variant,2055,35.5899198573549
