region,variant,year,medianageofpopulation
915,estimates,1950,20.37642826511
915,estimates,1955,20.1761578058636
915,estimates,1960,19.9421543471629
915,estimates,1965,19.6128456819385
915,estimates,1970,19.3691271916128
915,estimates,1975,19.8675349258685
915,estimates,1980,21.1299740064065
915,estimates,1985,22.3868591110822
915,estimates,1990,23.7778046986912
915,estimates,1995,25.1151553008552
915,estimates,2000,26.5318755119279
915,estimates,2005,27.7046400146249
915,estimates,2010,28.9065486580505
915,constant_fertility,2015,30.2657585872208
915,constant_mortality,2015,30.2657585872208
915,estimates,2015,30.2657585872208
915,high_variant,2015,30.2657585872208
915,instant_replacement,2015,30.2657585872208
915,low_variant,2015,30.2657585872208
915,medium_variant,2015,30.2657585872208
915,momentum,2015,30.2657585872208
915,no_change,2015,30.2657585872208
915,zero_migration,2015,30.2657585872208
915,constant_fertility,2020,31.7028353683055
915,constant_mortality,2020,31.8247442671645
915,high_variant,2020,31.5521482232647
915,instant_replacement,2020,31.9095977281417
915,low_variant,2020,32.1563654453445
915,medium_variant,2020,31.8542631872086
915,momentum,2020,31.6953015781488
915,no_change,2020,31.6740501982392
915,zero_migration,2020,31.6887499101704
915,constant_fertility,2025,32.9670433675753
915,constant_mortality,2025,33.3095921202401
915,high_variant,2025,32.6048124839684
915,instant_replacement,2025,33.4138367881246
915,low_variant,2025,34.1902862044759
915,medium_variant,2025,33.3975519816208
915,momentum,2025,32.9703428548955
915,no_change,2025,32.8826863862213
915,zero_migration,2025,33.0956857186447
915,constant_fertility,2030,34.0600330301496
915,constant_mortality,2030,34.7050719672061
915,high_variant,2030,33.4703713875565
915,instant_replacement,2030,34.7903584467765
915,low_variant,2030,36.3195444060441
915,medium_variant,2030,34.886881207855
915,momentum,2030,34.1105065962956
915,no_change,2030,33.8877529416067
915,zero_migration,2030,34.4841745866718
915,constant_fertility,2035,34.9732981137761
915,constant_mortality,2035,36.0174420812461
915,high_variant,2035,34.2415074409947
915,instant_replacement,2035,36.0631393469863
915,low_variant,2035,38.4144124264357
915,medium_variant,2035,36.3323913671967
915,momentum,2035,35.132790478586
915,no_change,2035,34.6766645396282
915,zero_migration,2035,35.8657334844338
915,constant_fertility,2040,35.6156694573859
915,constant_mortality,2040,37.1804305058267
915,high_variant,2040,34.8177744935603
915,instant_replacement,2040,37.1766419760711
915,low_variant,2040,40.4798697603804
915,medium_variant,2040,37.6696923582671
915,momentum,2040,35.9668315533148
915,no_change,2040,35.1609230238928
915,zero_migration,2040,37.1559820776809
