region,variant,year,medianageofpopulation
921,estimates,1950,21.0807903782036
921,estimates,1955,20.6572619023074
921,estimates,1960,20.1787895754483
921,estimates,1965,19.5038365224932
921,estimates,1970,19.1558803343202
921,estimates,1975,19.4120274103522
921,estimates,1980,19.6978408071808
921,estimates,1985,19.9858791956307
921,estimates,1990,20.3883123709939
921,estimates,1995,21.0664627174289
921,estimates,2000,22.0191826039505
921,estimates,2005,23.2314421958367
921,estimates,2010,24.5418901663112
921,constant_fertility,2015,26.1017290969165
921,constant_mortality,2015,26.1017290969165
921,estimates,2015,26.1017290969165
921,high_variant,2015,26.1017290969165
921,instant_replacement,2015,26.1017290969165
921,low_variant,2015,26.1017290969165
921,medium_variant,2015,26.1017290969165
921,momentum,2015,26.1017290969165
921,no_change,2015,26.1017290969165
921,zero_migration,2015,26.1017290969165
921,constant_fertility,2020,27.4626471225261
921,constant_mortality,2020,27.6402303292633
921,high_variant,2020,27.3631880759421
921,instant_replacement,2020,27.8169141200209
921,low_variant,2020,27.9316545129804
921,medium_variant,2020,27.6474212797999
921,momentum,2020,27.7715795934665
921,no_change,2020,27.4567659544696
921,zero_migration,2020,27.6414200779237
921,constant_fertility,2025,28.6547441349507
921,constant_mortality,2025,29.1629561946738
921,high_variant,2025,28.4485651323222
921,instant_replacement,2025,29.4011763492831
921,low_variant,2025,29.9202930254437
921,medium_variant,2025,29.184429093214
921,momentum,2025,29.2773117415746
921,no_change,2025,28.6392805914954
921,zero_migration,2025,29.1706296313666
921,constant_fertility,2030,29.706616543936
921,constant_mortality,2030,30.6878477373649
921,high_variant,2030,29.4203293724479
921,instant_replacement,2030,30.9121087774766
921,low_variant,2030,32.070566371012
921,medium_variant,2030,30.7363094573025
921,momentum,2030,30.6764600306477
921,no_change,2030,29.67456949054
921,zero_migration,2030,30.716427967306
921,constant_fertility,2035,30.6541337650383
921,constant_mortality,2035,32.2048696309916
921,high_variant,2035,30.4008875090332
921,instant_replacement,2035,32.3558751461302
921,low_variant,2035,34.1931794073604
921,medium_variant,2035,32.2985808800035
921,momentum,2035,31.978187277129
921,no_change,2035,30.590451273201
921,zero_migration,2035,32.2707406566592
921,constant_fertility,2040,31.4637000975373
921,constant_mortality,2040,33.6818787737287
921,high_variant,2040,31.3404277593862
921,instant_replacement,2040,33.7455273118478
921,low_variant,2040,36.3474343468279
921,medium_variant,2040,33.837740829093
921,momentum,2040,33.1920665048235
921,no_change,2040,31.3621499542455
921,zero_migration,2040,33.7991202692156
921,constant_fertility,2045,31.9617784131647
921,constant_mortality,2045,35.1172516436147
921,high_variant,2045,32.0276404225206
921,instant_replacement,2045,35.097612646623
921,low_variant,2045,38.5528753154995
921,medium_variant,2045,35.3625997948178
921,momentum,2045,34.2942777103686
921,no_change,2045,31.8087747529683
921,zero_migration,2045,35.3051314582389
921,constant_fertility,2050,32.3174943386393
921,constant_mortality,2050,36.4071933736851
921,high_variant,2050,32.7004686200667
921,instant_replacement,2050,36.2728816076933
921,low_variant,2050,40.8153977935105
921,medium_variant,2050,36.7672255439943
921,momentum,2050,35.1644113396425
921,no_change,2050,32.1044424603772
921,zero_migration,2050,36.6829942030124
921,constant_fertility,2055,32.630454960827
921,constant_mortality,2055,37.5870817782938
921,high_variant,2055,33.4660371843288
921,instant_replacement,2055,37.1176741404018
921,low_variant,2055,43.0557205216646
921,medium_variant,2055,38.0973374516278
921,momentum,2055,35.6018856229463
921,no_change,2055,32.3297365752441
921,zero_migration,2055,37.9883466869729
921,constant_fertility,2060,32.8538624490275
921,constant_mortality,2060,38.6405923842414
921,high_variant,2060,34.2503550699774
921,instant_replacement,2060,37.7859085550175
921,low_variant,2060,45.2510647375615
921,medium_variant,2060,39.3529925799729
921,momentum,2060,35.9726404086157
921,no_change,2060,32.4441639516733
921,zero_migration,2060,39.2213845912632
921,constant_fertility,2065,32.9426810460087
921,constant_mortality,2065,39.5417517045122
921,high_variant,2065,35.0019385356144
921,instant_replacement,2065,38.4057779915036
921,low_variant,2065,47.1055631543105
921,medium_variant,2065,40.4943138751845
921,momentum,2065,36.2743174750788
921,no_change,2065,32.4149480843578
921,zero_migration,2065,40.3510290486751
921,constant_fertility,2070,32.879622151401
921,constant_mortality,2070,40.2841687707795
921,high_variant,2070,35.5545255475139
921,instant_replacement,2070,38.9622940576844
921,low_variant,2070,48.7565395071887
921,medium_variant,2070,41.4987269005819
921,momentum,2070,36.4939623264639
921,no_change,2070,32.2465557606896
921,zero_migration,2070,41.3486343602732
921,constant_fertility,2075,32.7293932229843
921,constant_mortality,2075,40.8781747050194
921,high_variant,2075,35.9701972757432
921,instant_replacement,2075,39.4411827722381
921,low_variant,2075,50.1645352697306
921,medium_variant,2075,42.3776016877354
921,momentum,2075,36.6068686068688
921,no_change,2075,32.0140485479671
921,zero_migration,2075,42.2213813090734
921,constant_fertility,2080,32.5673564925158
921,constant_mortality,2080,41.3569779591632
921,high_variant,2080,36.3638428022681
921,instant_replacement,2080,39.8112117598987
921,low_variant,2080,51.2784120588325
921,medium_variant,2080,43.1483270801885
921,momentum,2080,36.6127397137899
921,no_change,2080,31.7847681253535
921,zero_migration,2080,42.9850275882734
921,constant_fertility,2085,32.4083351308321
921,constant_mortality,2085,41.7465825783586
921,high_variant,2085,36.8037001863872
921,instant_replacement,2085,40.0802708794774
921,low_variant,2085,52.3268943915638
921,medium_variant,2085,43.8384945983845
921,momentum,2085,36.5628159207354
921,no_change,2085,31.5592276528176
921,zero_migration,2085,43.6671498750288
921,constant_fertility,2090,32.2304983922047
921,constant_mortality,2090,42.0587468469195
921,high_variant,2090,37.2826481081687
921,instant_replacement,2090,40.3186524067296
921,low_variant,2090,53.3206954700527
921,medium_variant,2090,44.4789992603656
921,momentum,2090,36.5166986698381
921,no_change,2090,31.3079862160084
921,zero_migration,2090,44.2998366096898
921,constant_fertility,2095,32.0171307090321
921,constant_mortality,2095,42.2881682409486
921,high_variant,2095,37.7421250394011
921,instant_replacement,2095,40.5761667833679
921,low_variant,2095,54.2329874160814
921,medium_variant,2095,45.0679640258315
921,momentum,2095,36.500422035247
921,no_change,2095,31.0210634392592
921,zero_migration,2095,44.8855529823126
921,constant_fertility,2100,31.7838587834352
921,constant_mortality,2100,42.4329197708146
921,high_variant,2100,38.1357906678029
921,instant_replacement,2100,40.8742795049566
921,low_variant,2100,55.0268679299211
921,medium_variant,2100,45.5831664027558
921,momentum,2100,36.5034068298681
921,no_change,2100,30.7166819324731
921,zero_migration,2100,45.4052758919967
