region,variant,year,medianageofpopulation
934,estimates,1950,21.7335643998203
934,estimates,1955,20.9217537838502
934,estimates,1960,20.2408215575488
934,estimates,1965,19.3071182477895
934,estimates,1970,18.9853003743801
934,estimates,1975,19.5020201394186
934,estimates,1980,20.3053278539642
934,estimates,1985,21.3304449372603
934,estimates,1990,22.3370516125626
934,estimates,1995,23.6484615414985
934,estimates,2000,25.1052398626911
934,estimates,2005,26.4660717291382
934,estimates,2010,27.8691699277071
934,constant_fertility,2015,29.2985959076799
934,constant_mortality,2015,29.2985959076799
934,estimates,2015,29.2985959076799
934,high_variant,2015,29.2985959076799
934,instant_replacement,2015,29.2985959076799
934,low_variant,2015,29.2985959076799
934,medium_variant,2015,29.2985959076799
934,momentum,2015,29.2985959076799
934,no_change,2015,29.2985959076799
934,zero_migration,2015,29.2985959076799
934,constant_fertility,2020,30.8338605678224
934,constant_mortality,2020,30.9264074858177
934,high_variant,2020,30.668886921547
934,instant_replacement,2020,31.0530161999426
934,low_variant,2020,31.2280127177456
934,medium_variant,2020,30.9484502103364
934,momentum,2020,31.0004942755325
934,no_change,2020,30.812616903244
934,zero_migration,2020,30.9416126182379
934,constant_fertility,2025,32.07736763555
934,constant_mortality,2025,32.3546109260534
934,high_variant,2025,31.6649056413386
934,instant_replacement,2025,32.6016818185801
934,low_variant,2025,33.1817850624523
934,medium_variant,2025,32.4233456671664
934,momentum,2025,32.4459944084019
934,no_change,2025,32.0128301379051
934,zero_migration,2025,32.4091017947044
934,constant_fertility,2030,33.0050063369005
934,constant_mortality,2030,33.571691862399
934,high_variant,2030,32.326353288755
934,instant_replacement,2030,33.9421733956391
934,low_variant,2030,35.1096180101207
934,medium_variant,2030,33.7195124661792
934,momentum,2030,33.6203001483912
934,no_change,2030,32.8693136835292
934,zero_migration,2030,33.6938072158173
934,constant_fertility,2035,33.6072860459563
934,constant_mortality,2035,34.5458905252571
934,high_variant,2035,32.8130737887676
934,instant_replacement,2035,35.0404804004728
934,low_variant,2035,36.8270228973421
934,medium_variant,2035,34.8024259489152
934,momentum,2035,34.5068999715066
934,no_change,2035,33.3773021768166
934,zero_migration,2035,34.7664581312722
934,constant_fertility,2040,33.9748531098498
934,constant_mortality,2040,35.3889386083451
934,high_variant,2040,33.1826721403564
934,instant_replacement,2040,36.044755964938
934,low_variant,2040,38.4512608630805
934,medium_variant,2040,35.789628948776
934,momentum,2040,35.2360531278189
934,no_change,2040,33.6428604875884
934,zero_migration,2040,35.743766530347
934,constant_fertility,2045,34.1760338334131
934,constant_mortality,2045,36.2087406049594
934,high_variant,2045,33.4329726433762
934,instant_replacement,2045,37.00755256462
934,low_variant,2045,40.0334482441182
934,medium_variant,2045,36.7545967736997
934,momentum,2045,35.9116298485152
934,no_change,2045,33.7409102837295
934,zero_migration,2045,36.6979549124834
934,constant_fertility,2050,34.206466730814
934,constant_mortality,2050,37.0027182692472
934,high_variant,2050,33.6474812489086
934,instant_replacement,2050,37.9216440343513
934,low_variant,2050,41.7331461243987
934,medium_variant,2050,37.7002743477317
934,momentum,2050,36.5014003754014
934,no_change,2050,33.6829594557233
934,zero_migration,2050,37.6295243897295
934,constant_fertility,2055,34.0928774339105
934,constant_mortality,2055,37.7190316997153
934,high_variant,2055,34.0191269113146
934,instant_replacement,2055,38.7225858079857
934,low_variant,2055,43.4738735095383
934,medium_variant,2055,38.6045760737043
934,momentum,2055,36.8594516697568
934,no_change,2055,33.4767158747456
934,zero_migration,2055,38.5166723437968
934,constant_fertility,2060,33.7643925461851
934,constant_mortality,2060,38.3122539239525
934,high_variant,2060,34.4057781158769
934,instant_replacement,2060,39.3037282092439
934,low_variant,2060,45.2579189327372
934,medium_variant,2060,39.4191771120565
934,momentum,2060,37.0492068426515
934,no_change,2060,33.0760191698329
934,zero_migration,2060,39.3143079054659
934,constant_fertility,2065,33.2636960223406
934,constant_mortality,2065,38.7639257603455
934,high_variant,2065,34.7708249540333
934,instant_replacement,2065,39.7791274274895
934,low_variant,2065,46.647112247491
934,medium_variant,2065,40.1061395339665
934,momentum,2065,37.1431289896569
934,no_change,2065,32.5403393292628
934,zero_migration,2065,39.9925969565255
934,constant_fertility,2070,32.6583228099017
934,constant_mortality,2070,39.1033338768628
934,high_variant,2070,35.0036260365215
934,instant_replacement,2070,40.1667771938892
934,low_variant,2070,47.7671605935359
934,medium_variant,2070,40.6794189180067
934,momentum,2070,37.1691422794005
934,no_change,2070,31.9478583977044
934,zero_migration,2070,40.5630287590545
934,constant_fertility,2075,31.9987561789179
934,constant_mortality,2075,39.3852265960029
