region,variant,year,medianageofpopulation
924,estimates,1950,33.6264014660988
924,estimates,1955,33.9432041050026
924,estimates,1960,34.4073338001196
924,estimates,1965,34.0721613282238
924,estimates,1970,33.496161603123
924,estimates,1975,33.4289169859373
924,estimates,1980,34.0310941045214
924,estimates,1985,35.0875252383436
924,estimates,1990,35.6237946236874
924,estimates,1995,36.4014581367348
924,estimates,2000,37.5908980605191
924,estimates,2005,38.7569057507888
924,estimates,2010,39.6113993470306
924,constant_fertility,2015,40.3536431678782
924,constant_mortality,2015,40.3536431678782
924,estimates,2015,40.3536431678782
924,high_variant,2015,40.3536431678782
924,instant_replacement,2015,40.3536431678782
924,low_variant,2015,40.3536431678782
924,medium_variant,2015,40.3536431678782
924,momentum,2015,40.3536431678782
924,no_change,2015,40.3536431678782
924,zero_migration,2015,40.3536431678782
924,constant_fertility,2020,40.9659814566359
924,constant_mortality,2020,40.8533440164435
924,high_variant,2020,40.6432402823661
924,instant_replacement,2020,40.6855393295402
924,low_variant,2020,41.2693111561215
924,medium_variant,2020,40.956275159846
924,momentum,2020,40.9464927286147
924,no_change,2020,40.8630488115749
924,zero_migration,2020,41.3237282801748
924,constant_fertility,2025,41.6890393516699
924,constant_mortality,2025,41.3797092991063
924,high_variant,2025,40.8835937533493
924,instant_replacement,2025,41.1472272199175
924,low_variant,2025,42.4364109767966
924,medium_variant,2025,41.6600021864421
924,momentum,2025,41.5649346685297
924,no_change,2025,41.4087513451155
924,zero_migration,2025,42.3737916266575
924,constant_fertility,2030,42.5049735337692
924,constant_mortality,2030,41.9529250028288
924,high_variant,2030,41.1576939016411
924,instant_replacement,2030,41.7376703237133
924,low_variant,2030,43.7766299473047
924,medium_variant,2030,42.4671615798066
924,momentum,2030,42.2260877110758
924,no_change,2030,41.9907476423368
924,zero_migration,2030,43.5175467482185
924,constant_fertility,2035,43.2835193548239
924,constant_mortality,2035,42.4303330563698
924,high_variant,2035,41.3649039824403
924,instant_replacement,2035,42.2769983001161
924,low_variant,2035,45.1219624115011
924,medium_variant,2035,43.2445771540661
924,momentum,2035,42.7375940585591
924,no_change,2035,42.4692926183546
924,zero_migration,2035,44.6444799503765
924,constant_fertility,2040,43.8214679354191
924,constant_mortality,2040,42.552617255205
924,high_variant,2040,41.1068642159812
924,instant_replacement,2040,42.4608401624871
924,low_variant,2040,46.3207468643473
924,medium_variant,2040,43.7725786164649
924,momentum,2040,42.7323785989864
924,no_change,2040,42.6015388348903
924,zero_migration,2040,45.5008139345597
924,constant_fertility,2045,43.9435917297419
924,constant_mortality,2045,42.2756804941486
924,high_variant,2045,40.388777012476
