region,variant,year,medianageofpopulation
923,estimates,1950,25.8805219035216
923,estimates,1955,27.0504431298741
923,estimates,1960,27.9755319154245
923,estimates,1965,29.1662435907145
923,estimates,1970,30.8913853566362
923,estimates,1975,31.0931453341866
923,estimates,1980,31.5466395393549
923,estimates,1985,32.3960980794883
923,estimates,1990,33.5849647559922
923,estimates,1995,35.1031183974475
923,estimates,2000,36.5067654084708
923,estimates,2005,37.6103084446137
923,estimates,2010,38.5641640012455
923,constant_fertility,2015,39.5839811016513
923,constant_mortality,2015,39.5839811016513
923,estimates,2015,39.5839811016513
923,high_variant,2015,39.5839811016513
923,instant_replacement,2015,39.5839811016513
923,low_variant,2015,39.5839811016513
923,medium_variant,2015,39.5839811016513
923,momentum,2015,39.5839811016513
923,no_change,2015,39.5839811016513
923,zero_migration,2015,39.5839811016513
923,constant_fertility,2020,40.8960051509111
923,constant_mortality,2020,40.7189261757664
923,high_variant,2020,40.5195790119358
923,instant_replacement,2020,40.2599870091821
923,low_variant,2020,41.0864962346202
923,medium_variant,2020,40.8030370555769
923,momentum,2020,40.2180403767672
923,no_change,2020,40.8118662083945
923,zero_migration,2020,40.8508084733244
923,constant_fertility,2025,42.5139384191727
923,constant_mortality,2025,42.0422469211552
923,high_variant,2025,41.5955873363269
923,instant_replacement,2025,41.3078946408051
923,low_variant,2025,42.9252124729937
923,medium_variant,2025,42.2604005063313
923,momentum,2025,41.1481375796061
923,no_change,2025,42.2961810891175
923,zero_migration,2025,42.3361670125657
923,constant_fertility,2030,44.2595116282593
923,constant_mortality,2030,43.4629272578746
923,high_variant,2030,42.7722744375874
923,instant_replacement,2030,42.5731001125956
923,low_variant,2030,44.9498802882354
923,medium_variant,2030,43.8610780139788
923,momentum,2030,42.2484355977704
923,no_change,2030,43.8631715910348
923,zero_migration,2030,43.9709588706713
923,constant_fertility,2035,46.0045478745053
923,constant_mortality,2035,44.8175705513675
923,high_variant,2035,43.6872999352663
923,instant_replacement,2035,43.5632213019711
923,low_variant,2035,47.0138602321307
923,medium_variant,2035,45.4936225807782
923,momentum,2035,42.853694270995
923,no_change,2035,45.3729220437477
923,zero_migration,2035,45.6411752154884
923,constant_fertility,2040,46.9636390057169
923,constant_mortality,2040,44.9552442226342
923,high_variant,2040,43.1839795951576
923,instant_replacement,2040,43.2238532124277
923,low_variant,2040,48.660564416137
923,medium_variant,2040,46.1331898436967
923,momentum,2040,41.8136013553424
923,no_change,2040,45.8078049799313
923,zero_migration,2040,46.353394346247
923,constant_fertility,2045,46.8907876461715
923,constant_mortality,2045,43.4831385364929
923,high_variant,2045,41.3235190302052
923,instant_replacement,2045,41.5654869612932
923,low_variant,2045,49.5419030675488
923,medium_variant,2045,45.4380243880584
923,momentum,2045,39.6587027829421
923,no_change,2045,44.9205879833411
923,zero_migration,2045,45.721057967364
923,constant_fertility,2050,46.435085647034
923,constant_mortality,2050,42.4504168948524
923,high_variant,2050,40.0013147897002
923,instant_replacement,2050,40.3935954953031
923,low_variant,2050,49.4666598491688
923,medium_variant,2050,44.5586339669393
923,momentum,2050,38.3637737758458
923,no_change,2050,44.1664327033447
923,zero_migration,2050,44.780783814663
923,constant_fertility,2055,46.6866197932924
923,constant_mortality,2055,42.2333368462351
923,high_variant,2055,39.3706851271946
923,instant_replacement,2055,39.9131711333847
923,low_variant,2055,49.7557636418896
923,medium_variant,2055,44.5356360014569
923,momentum,2055,37.9645528046049
923,no_change,2055,44.273001570924
923,zero_migration,2055,44.7500827264702
923,constant_fertility,2060,47.4683330967177
923,constant_mortality,2060,42.2297505349611
923,high_variant,2060,39.2400038045654
923,instant_replacement,2060,40.6154258259115
923,low_variant,2060,50.800054539135
923,medium_variant,2060,45.019378095909
923,momentum,2060,38.1674549444118
923,no_change,2060,44.8152021360528
923,zero_migration,2060,45.2615815249097
923,constant_fertility,2065,48.2716393925186
923,constant_mortality,2065,42.0035772633683
923,high_variant,2065,39.0697742614817
923,instant_replacement,2065,41.0379021456446
923,low_variant,2065,52.1830039675244
923,medium_variant,2065,45.3704767743226
923,momentum,2065,37.955780606932
923,no_change,2065,45.0070573008616
923,zero_migration,2065,45.6364240478589
923,constant_fertility,2070,48.7155217224713
923,constant_mortality,2070,41.3695625487717
923,high_variant,2070,38.5718495181964
923,instant_replacement,2070,40.9646388371437
923,low_variant,2070,53.3378062481968
923,medium_variant,2070,45.3954143651032
923,momentum,2070,37.2566561981599
923,no_change,2070,44.6461336172511
923,zero_migration,2070,45.6794620467326
923,constant_fertility,2075,48.7297991607367
923,constant_mortality,2075,40.4942379620374
923,high_variant,2075,37.8918533851758
923,instant_replacement,2075,40.4681236481702
923,low_variant,2075,53.8812295836715
923,medium_variant,2075,44.9786176902917
923,momentum,2075,36.5396575590253
923,no_change,2075,44.0623376294437
923,zero_migration,2075,45.2623640507355
923,constant_fertility,2080,48.6346237243091
923,constant_mortality,2080,39.959750319805
923,high_variant,2080,37.5269041761895
923,instant_replacement,2080,40.1085685561732
923,low_variant,2080,53.8398333934959
923,medium_variant,2080,44.4584079371001
923,momentum,2080,36.2848361151232
923,no_change,2080,43.7903669380677
923,zero_migration,2080,44.7038422027008
923,constant_fertility,2085,48.8363870530906
923,constant_mortality,2085,39.9269383088234
923,high_variant,2085,37.5755376877701
923,instant_replacement,2085,40.2906559907571
923,low_variant,2085,53.4948796229474
923,medium_variant,2085,44.383424187731
923,momentum,2085,36.4745831552531
923,no_change,2085,43.9007349992806
923,zero_migration,2085,44.6011202178159
923,constant_fertility,2090,49.3729192115794
923,constant_mortality,2090,40.0899989536941
923,high_variant,2090,37.8890151432896
923,instant_replacement,2090,40.9094847645489
923,low_variant,2090,53.4851685963672
923,medium_variant,2090,44.7604655774827
923,momentum,2090,36.8222109718704
923,no_change,2090,44.1283103039881
923,zero_migration,2090,44.9830242307394
923,constant_fertility,2095,50.0291178250239
923,constant_mortality,2095,40.147206006074
923,high_variant,2095,38.2550284065418
923,instant_replacement,2095,41.6451236535157
923,low_variant,2095,53.8795942911414
923,medium_variant,2095,45.3070924806516
923,momentum,2095,37.0374311194567
923,no_change,2095,44.2000082003422
923,zero_migration,2095,45.5419508129641
923,constant_fertility,2100,50.5134467035213
923,constant_mortality,2100,39.9685282118668
923,high_variant,2100,38.4841204762725
923,instant_replacement,2100,42.2151632132735
923,low_variant,2100,54.4515088269734
923,medium_variant,2100,45.7066939732651
923,momentum,2100,36.9608653716513
923,no_change,2100,44.0414204576855
923,zero_migration,2100,45.9524062935017
