region,variant,year,medianageofpopulation
1501,estimates,1950,21.108246146719
1501,estimates,1955,20.7666653355795
1501,estimates,1960,20.265481573779
1501,estimates,1965,19.5394193383958
1501,estimates,1970,19.1240712224365
1501,estimates,1975,19.2832818463893
1501,estimates,1980,19.5643214722859
1501,estimates,1985,19.887417110314
1501,estimates,1990,20.3487007153681
1501,estimates,1995,21.0512504936034
1501,estimates,2000,21.9571335195803
1501,estimates,2005,22.9415004641757
1501,estimates,2010,24.0625144067673
1501,constant_fertility,2015,25.2327832099981
1501,constant_mortality,2015,25.2327832099981
1501,estimates,2015,25.2327832099981
1501,high_variant,2015,25.2327832099981
1501,instant_replacement,2015,25.2327832099981
1501,low_variant,2015,25.2327832099981
1501,medium_variant,2015,25.2327832099981
1501,momentum,2015,25.2327832099981
1501,no_change,2015,25.2327832099981
1501,zero_migration,2015,25.2327832099981
1501,constant_fertility,2020,26.2527804810536
1501,constant_mortality,2020,26.4475922094985
1501,high_variant,2020,26.1664477531543
1501,instant_replacement,2020,26.998411251357
1501,low_variant,2020,26.7298251153003
1501,medium_variant,2020,26.4477293387003
1501,momentum,2020,26.9573470812614
1501,no_change,2020,26.254038871422
1501,zero_migration,2020,26.4472915935126
1501,constant_fertility,2025,27.0762971040602
1501,constant_mortality,2025,27.6369672193019
1501,high_variant,2025,26.9130349808419
1501,instant_replacement,2025,28.613052705409
1501,low_variant,2025,28.3667780010548
1501,medium_variant,2025,27.6394083999042
1501,momentum,2025,28.4896523591964
1501,no_change,2025,27.0805893257758
1501,zero_migration,2025,27.6346345107144
1501,constant_fertility,2030,27.7198263196361
1501,constant_mortality,2030,28.7922073917575
1501,high_variant,2030,27.538238579576
1501,instant_replacement,2030,30.0962199404468
1501,low_variant,2030,30.0710029117241
1501,medium_variant,2030,28.8020820860453
1501,momentum,2030,29.8626794900473
1501,no_change,2030,27.7280592534131
1501,zero_migration,2030,28.7999495870878
1501,constant_fertility,2035,28.2015330212153
1501,constant_mortality,2035,29.9196369974331
1501,high_variant,2035,28.1615536904288
1501,instant_replacement,2035,31.5692544040614
1501,low_variant,2035,31.8253683085535
1501,medium_variant,2035,29.9462034119925
1501,momentum,2035,31.183736383811
1501,no_change,2035,28.2135089083735
1501,zero_migration,2035,29.9476392628411
1501,constant_fertility,2040,28.4711756314533
1501,constant_mortality,2040,31.0775127201948
1501,high_variant,2040,28.7121914979978
1501,instant_replacement,2040,33.0164405245868
1501,low_variant,2040,33.5640203517492
1501,medium_variant,2040,31.1275983533605
1501,momentum,2040,32.4530598468436
1501,no_change,2040,28.4946216202226
1501,zero_migration,2040,31.1236337255418
1501,constant_fertility,2045,28.5283841916258
1501,constant_mortality,2045,32.1699372539012
1501,high_variant,2045,29.1728463793441
1501,instant_replacement,2045,34.4642819613428
1501,low_variant,2045,35.3474123912753
1501,medium_variant,2045,32.2526029128135
1501,momentum,2045,33.6716724842144
1501,no_change,2045,28.5627076075401
1501,zero_migration,2045,32.2381604225433
1501,constant_fertility,2050,28.523473949287
1501,constant_mortality,2050,33.1821640629233
1501,high_variant,2050,29.7676908610802
1501,instant_replacement,2050,35.903401439414
1501,low_variant,2050,37.2051607812505
1501,medium_variant,2050,33.3169771394442
1501,momentum,2050,34.7613141438353
1501,no_change,2050,28.5590476814074
1501,zero_migration,2050,33.2906755156612
1501,constant_fertility,2055,28.4107252067383
1501,constant_mortality,2055,34.105115978783
1501,high_variant,2055,30.4079142697599
1501,instant_replacement,2055,36.6889838225297
1501,low_variant,2055,38.969874960138
1501,medium_variant,2055,34.3189839847468
1501,momentum,2055,35.0163283055167
1501,no_change,2055,28.4492848539706
1501,zero_migration,2055,34.2850197350491
1501,constant_fertility,2060,28.176031198426
1501,constant_mortality,2060,34.9315009341238
1501,high_variant,2060,31.0485457715996
1501,instant_replacement,2060,37.2657472287456
1501,low_variant,2060,40.5164842587894
1501,medium_variant,2060,35.2544632373588
1501,momentum,2060,35.3154079540042
1501,no_change,2060,28.2261997454022
1501,zero_migration,2060,35.2216466668693
1501,constant_fertility,2065,27.8271567903221
1501,constant_mortality,2065,35.6676131815255
1501,high_variant,2065,31.5868601919778
1501,instant_replacement,2065,37.8426279770232
1501,low_variant,2065,41.8268208603308
1501,medium_variant,2065,36.1224037594082
1501,momentum,2065,35.6091502424384
1501,no_change,2065,27.9018422299528
1501,zero_migration,2065,36.0968411661415
1501,constant_fertility,2070,27.4079929323036
1501,constant_mortality,2070,36.3160980238098
1501,high_variant,2070,32.0489662406638
1501,instant_replacement,2070,38.4127765854687
1501,low_variant,2070,42.9538272390299
1501,medium_variant,2070,36.9171482959632
1501,momentum,2070,35.8748198387403
1501,no_change,2070,27.520636248373
1501,zero_migration,2070,36.8993270548522
1501,constant_fertility,2075,26.9618473047955
1501,constant_mortality,2075,36.8920092416699
1501,high_variant,2075,32.4923467187365
1501,instant_replacement,2075,38.9519309280053
1501,low_variant,2075,43.9619532658422
1501,medium_variant,2075,37.6553606560555
1501,momentum,2075,36.0465225524078
1501,no_change,2075,27.1233358576856
1501,zero_migration,2075,37.6430723358716
1501,constant_fertility,2080,26.4986071397469
1501,constant_mortality,2080,37.407413031369
1501,high_variant,2080,32.957195739892
1501,instant_replacement,2080,39.398353049172
1501,low_variant,2080,44.9622997429135
1501,medium_variant,2080,38.350570844386
1501,momentum,2080,36.0875862178375
1501,no_change,2080,26.7195626471413
1501,zero_migration,2080,38.3407203572395
1501,constant_fertility,2085,26.019999534025
1501,constant_mortality,2085,37.8670899388138
1501,high_variant,2085,33.4531766407405
1501,instant_replacement,2085,39.7186358123094
1501,low_variant,2085,45.9278907586895
1501,medium_variant,2085,39.0157332776857
1501,momentum,2085,36.0356016044811
1501,no_change,2085,26.3066681080349
1501,zero_migration,2085,39.0064548724198
1501,constant_fertility,2090,25.5346124846213
1501,constant_mortality,2090,38.2699798754904
1501,high_variant,2090,33.9617155140452
1501,instant_replacement,2090,39.9556631461991
1501,low_variant,2090,46.8129134213216
1501,medium_variant,2090,39.6564723469219
1501,momentum,2090,35.9561967632182
1501,no_change,2090,25.8879251625761
1501,zero_migration,2090,39.6484552023181
1501,constant_fertility,2095,25.05426848863
1501,constant_mortality,2095,38.6148123882471
1501,high_variant,2095,34.4508417098712
1501,instant_replacement,2095,40.1690043282748
1501,low_variant,2095,47.5962737812695
1501,medium_variant,2095,40.2670520821861
1501,momentum,2095,35.9108223522111
1501,no_change,2095,25.4726951445748
1501,zero_migration,2095,40.2632567576678
1501,constant_fertility,2100,24.6311579415787
1501,constant_mortality,2100,38.9090362608859
1501,high_variant,2100,34.9068039633721
1501,instant_replacement,2100,40.4240952664068
