region,variant,year,medianageofpopulation
948,estimates,1950,20.3722319261218
948,estimates,1955,19.9994958667785
948,estimates,1960,19.5273856978547
948,estimates,1965,18.9073281021138
948,estimates,1970,18.632330284317
948,estimates,1975,18.8421780380158
948,estimates,1980,19.2167779619932
948,estimates,1985,19.6409893854834
948,estimates,1990,20.198821809398
948,estimates,1995,20.9933594200499
948,estimates,2000,21.9361691559329
948,estimates,2005,22.9694163622343
948,estimates,2010,24.0858771430948
948,constant_fertility,2015,25.1961314718596
948,constant_mortality,2015,25.1961314718596
948,estimates,2015,25.1961314718596
948,high_variant,2015,25.1961314718596
948,instant_replacement,2015,25.1961314718596
948,low_variant,2015,25.1961314718596
948,medium_variant,2015,25.1961314718596
948,momentum,2015,25.1961314718596
948,no_change,2015,25.1961314718596
948,zero_migration,2015,25.1961314718596
948,constant_fertility,2020,26.1228419069421
948,constant_mortality,2020,26.3328959721509
948,high_variant,2020,26.0563466752077
948,instant_replacement,2020,27.0167033695984
948,low_variant,2020,26.6203470178191
948,medium_variant,2020,26.3380888344561
948,momentum,2020,26.969309249833
948,no_change,2020,26.1192860203038
948,zero_migration,2020,26.3344641180367
948,constant_fertility,2025,26.8082373389824
948,constant_mortality,2025,27.4243570066506
948,high_variant,2025,26.7106871409936
948,instant_replacement,2025,28.6651841057565
948,low_variant,2025,28.1635372365968
948,medium_variant,2025,27.43679773016
948,momentum,2025,28.5362005516462
948,no_change,2025,26.8041230345296
948,zero_migration,2025,27.4357378584936
948,constant_fertility,2030,27.2815333287267
948,constant_mortality,2030,28.4762642922451
948,high_variant,2030,27.236591187223
948,instant_replacement,2030,30.1828981157413
948,low_variant,2030,29.7676730181166
948,medium_variant,2030,28.5017341156213
948,momentum,2030,29.9280348365675
948,no_change,2030,27.2792610628241
948,zero_migration,2030,28.5045564911864
948,constant_fertility,2035,27.56167448573
948,constant_mortality,2035,29.4904306829531
948,high_variant,2035,27.7574140223933
948,instant_replacement,2035,31.6776232108354
948,low_variant,2035,31.3973958389129
948,medium_variant,2035,29.5378813372673
948,momentum,2035,31.2617238720946
948,no_change,2035,27.5643089674025
948,zero_migration,2035,29.5433921948991
948,constant_fertility,2040,27.6049544405743
948,constant_mortality,2040,30.5132217539232
948,high_variant,2040,28.2211325560146
948,instant_replacement,2040,33.1574583203304
948,low_variant,2040,33.0280531585512
948,medium_variant,2040,30.59226796501
948,momentum,2040,32.550478663899
948,no_change,2040,27.6230304039256
948,zero_migration,2040,30.5944885760251
948,constant_fertility,2045,27.4774738965224
948,constant_mortality,2045,31.518675846426
948,high_variant,2045,28.6654218083627
948,instant_replacement,2045,34.6613078589812
948,low_variant,2045,34.6807323808529
948,medium_variant,2045,31.6357590614849
948,momentum,2045,33.8191317538873
948,no_change,2045,27.5092512809168
948,zero_migration,2045,31.6290473328397
948,constant_fertility,2050,27.2635307507259
948,constant_mortality,2050,32.4404310807684
948,high_variant,2050,29.2257182395173
948,instant_replacement,2050,36.2177045003621
948,low_variant,2050,36.4378765532656
948,medium_variant,2050,32.6212652267836
948,momentum,2050,35.039832596721
948,no_change,2050,27.3033518909343
948,zero_migration,2050,32.6038086489975
948,constant_fertility,2055,26.9218314184529
948,constant_mortality,2055,33.2722712916432
948,high_variant,2055,29.8005317600362
948,instant_replacement,2055,37.1076559663384
948,low_variant,2055,38.0333981634199
948,medium_variant,2055,33.5442963414148
948,momentum,2055,35.2587016210414
948,no_change,2055,26.9756071451494
948,zero_migration,2055,33.5189845562571
948,constant_fertility,2060,26.4469069331202
948,constant_mortality,2060,34.0161647440675
948,high_variant,2060,30.3924372823617
948,instant_replacement,2060,37.6645412430095
948,low_variant,2060,39.4520447227753
948,medium_variant,2060,34.4040460817536
948,momentum,2060,35.5066147203485
948,no_change,2060,26.5276679576905
948,zero_migration,2060,34.3763017016737
948,constant_fertility,2065,25.8722156559821
948,constant_mortality,2065,34.6787199161498
948,high_variant,2065,30.8942611028906
948,instant_replacement,2065,38.2354572229332
948,low_variant,2065,40.6594594047538
948,medium_variant,2065,35.2069608351411
948,momentum,2065,35.7720720355589
948,no_change,2065,25.9942677550959
948,zero_migration,2065,35.1795302627052
948,constant_fertility,2070,25.2566427918178
948,constant_mortality,2070,35.2855632089669
948,high_variant,2070,31.3495605926435
948,instant_replacement,2070,38.8206841779551
948,low_variant,2070,41.6971854793051
948,medium_variant,2070,35.9738524151234
948,momentum,2070,36.038042538419
948,no_change,2070,25.4322771826678
948,zero_migration,2070,35.9476116617694
948,constant_fertility,2075,24.6740439703529
948,constant_mortality,2075,35.8514117532937
948,high_variant,2075,31.808907290182
948,instant_replacement,2075,39.3997098871983
948,low_variant,2075,42.6930519719313
948,medium_variant,2075,36.7036691929104
948,momentum,2075,36.2316669591284
948,no_change,2075,24.8853647580455
948,zero_migration,2075,36.677854106402
948,constant_fertility,2080,24.1194589328834
948,constant_mortality,2080,36.3777176394024
948,high_variant,2080,32.2980103848684
948,instant_replacement,2080,39.8961740237657
948,low_variant,2080,43.6848223125976
948,medium_variant,2080,37.4090590719844
948,momentum,2080,36.2931090019697
948,no_change,2080,24.3864928210143
948,zero_migration,2080,37.383475121532
948,constant_fertility,2085,23.5716106619548
948,constant_mortality,2085,36.8642565221799
948,high_variant,2085,32.8174917707528
948,instant_replacement,2085,40.2427716201939
948,low_variant,2085,44.6664273106972
948,medium_variant,2085,38.0989867788905
948,momentum,2085,36.2417229566112
948,no_change,2085,23.8947108380953
948,zero_migration,2085,38.0741673128786
948,constant_fertility,2090,23.044294889244
948,constant_mortality,2090,37.3063091836241
948,high_variant,2090,33.3505062905219
948,instant_replacement,2090,40.4800294216258
948,low_variant,2090,45.592158332728
948,medium_variant,2090,38.7754029249453
948,momentum,2090,36.1514202371767
948,no_change,2090,23.4184022892088
948,zero_migration,2090,38.7525026459974
948,constant_fertility,2095,22.5472332930865
948,constant_mortality,2095,37.7021365143198
948,high_variant,2095,33.8738727094412
948,instant_replacement,2095,40.683314256935
948,low_variant,2095,46.4243736235052
948,medium_variant,2095,39.4329302681506
948,momentum,2095,36.0982894040036
948,no_change,2095,22.965050523221
948,zero_migration,2095,39.4133167249352
948,constant_fertility,2100,22.0823138264517
948,constant_mortality,2100,38.0600108397591
948,high_variant,2100,34.375990198171
948,instant_replacement,2100,40.9285680618932
948,low_variant,2100,47.1791998747699
948,medium_variant,2100,40.0708891022548
948,momentum,2100,36.1093983078068
948,no_change,2100,22.5357584654561
948,zero_migration,2100,40.0554016269974
948,constant_fertility,"Region, subregion, country or area *","Less developed regions, excluding China"
948,constant_mortality,"Region, subregion, country or area *","Less developed regions, excluding China"
948,estimates,"Region, subregion, country or area *","Less developed regions, excluding China"
948,high_variant,"Region, subregion, country or area *","Less developed regions, excluding China"
948,instant_replacement,"Region, subregion, country or area *","Less developed regions, excluding China"
948,low_variant,"Region, subregion, country or area *","Less developed regions, excluding China"
948,medium_variant,"Region, subregion, country or area *","Less developed regions, excluding China"
948,momentum,"Region, subregion, country or area *","Less developed regions, excluding China"
948,no_change,"Region, subregion, country or area *","Less developed regions, excluding China"
948,zero_migration,"Region, subregion, country or area *","Less developed regions, excluding China"
