region,variant,year,medianageofpopulation
911,estimates,1950,19.5355416938907
911,estimates,1955,19.2064626803306
911,estimates,1960,18.9173888204401
911,estimates,1965,18.5489259385246
911,estimates,1970,18.1977122820658
911,estimates,1975,17.8656312868506
911,estimates,1980,17.5177130392208
911,estimates,1985,17.2289656531549
911,estimates,1990,17.0149428282952
911,estimates,1995,16.9609642862712
911,estimates,2000,17.0294958242984
911,estimates,2005,17.0513979724567
911,estimates,2010,17.0445638299186
911,constant_fertility,2015,17.0694101635185
911,constant_mortality,2015,17.0694101635185
911,estimates,2015,17.0694101635185
911,high_variant,2015,17.0694101635185
911,instant_replacement,2015,17.0694101635185
911,low_variant,2015,17.0694101635185
911,medium_variant,2015,17.0694101635185
911,momentum,2015,17.0694101635185
911,no_change,2015,17.0694101635185
911,zero_migration,2015,17.0694101635185
911,constant_fertility,2020,17.0981709727732
911,constant_mortality,2020,17.4228375095804
911,high_variant,2020,17.2028956309722
911,instant_replacement,2020,19.6389115115209
911,low_variant,2020,17.5642802586982
911,medium_variant,2020,17.3835889247132
911,momentum,2020,19.6183794551457
911,no_change,2020,17.1405712962309
911,zero_migration,2020,17.3888929895201
911,constant_fertility,2025,17.1357010656949
911,constant_mortality,2025,18.0546971615564
911,high_variant,2025,17.5193963992196
911,instant_replacement,2025,22.1906594001583
911,low_variant,2025,18.3947786134934
911,medium_variant,2025,17.9570871767194
911,momentum,2025,22.0751356874253
911,no_change,2025,17.2500770744738
911,zero_migration,2025,17.9587585553567
911,constant_fertility,2030,17.0705387394989
911,constant_mortality,2030,18.8471240985929
911,high_variant,2030,17.9341929431409
911,instant_replacement,2030,24.4233405386722
911,low_variant,2030,19.4305925504561
911,medium_variant,2030,18.6823926170838
911,momentum,2030,24.2040006990644
911,no_change,2030,17.2761652960717
911,zero_migration,2030,18.6818583000918
911,constant_fertility,2035,16.9769137208537
911,constant_mortality,2035,19.7184440967037
911,high_variant,2035,18.4802978283919
911,instant_replacement,2035,26.7394340062282
911,low_variant,2035,20.6247282195495
911,medium_variant,2035,19.4836576604224
911,momentum,2035,26.3468124248344
911,no_change,2035,17.2487365376126
911,zero_migration,2035,19.4832259842501
911,constant_fertility,2040,16.9282263914703
911,constant_mortality,2040,20.6644534337026
911,high_variant,2040,19.1550901643581
911,instant_replacement,2040,29.0841309167878
911,low_variant,2040,21.7989513562175
911,medium_variant,2040,20.3564518873555
911,momentum,2040,28.5562450638096
911,no_change,2040,17.2428925545026
911,zero_migration,2040,20.3575757514031
911,constant_fertility,2045,16.9011454549464
911,constant_mortality,2045,21.6802744159822
911,high_variant,2045,19.9059261947103
911,instant_replacement,2045,31.6799147276081
911,low_variant,2045,22.9962570181226
911,medium_variant,2045,21.3476947705592
911,momentum,2045,30.9122563501311
911,no_change,2045,17.2556867463602
911,zero_migration,2045,21.3497780411778
911,constant_fertility,2050,16.8694982494226
911,constant_mortality,2050,22.7492749513717
911,high_variant,2050,20.8084116088185
911,instant_replacement,2050,33.4993930741962
911,low_variant,2050,24.254953624067
911,medium_variant,2050,22.4003805783596
911,momentum,2050,31.3971461791467
911,no_change,2050,17.2688297064621
911,zero_migration,2050,22.4017307051131
911,constant_fertility,2055,16.8264588247534
911,constant_mortality,2055,23.8619601814173
911,high_variant,2055,21.7131387759568
911,instant_replacement,2055,33.6939073507969
911,low_variant,2055,25.6297850755808
911,medium_variant,2055,23.5044984872667
911,momentum,2055,31.4359436391455
911,no_change,2055,17.2696447975162
