region,variant,year,medianageofpopulation
906,estimates,1950,23.408962400676
906,estimates,1955,22.2548528491965
906,estimates,1960,21.7358019597986
906,estimates,1965,20.7056215418357
906,estimates,1970,20.2746807434766
906,estimates,1975,21.2870415994944
906,estimates,1980,22.9097439568766
906,estimates,1985,24.4019490399963
906,estimates,1990,25.8219787171256
906,estimates,1995,28.0920233853433
906,estimates,2000,30.7856703559552
906,estimates,2005,33.4508763679657
906,estimates,2010,35.9583089135385
906,constant_fertility,2015,37.8749468771816
906,constant_mortality,2015,37.8749468771816
906,estimates,2015,37.8749468771816
906,high_variant,2015,37.8749468771816
906,instant_replacement,2015,37.8749468771816
906,low_variant,2015,37.8749468771816
906,medium_variant,2015,37.8749468771816
906,momentum,2015,37.8749468771816
906,no_change,2015,37.8749468771816
906,zero_migration,2015,37.8749468771816
906,constant_fertility,2020,39.6320533004871
906,constant_mortality,2020,39.505318508694
906,high_variant,2020,39.2705627241575
906,instant_replacement,2020,38.8932059026124
906,low_variant,2020,39.8754792508842
906,medium_variant,2020,39.5730219020914
906,momentum,2020,38.8057961818477
906,no_change,2020,39.564281128223
906,zero_migration,2020,39.5592593957309
906,constant_fertility,2025,41.6077417969587
906,constant_mortality,2025,41.2078012149859
906,high_variant,2025,40.6711104747567
906,instant_replacement,2025,40.1638825036833
906,low_variant,2025,42.153415290781
906,medium_variant,2025,41.4122637922475
906,momentum,2025,39.9284078417156
906,no_change,2025,41.4029762630517
906,zero_migration,2025,41.3816530281886
906,constant_fertility,2030,43.8114601587339
906,constant_mortality,2030,43.1795903997167
906,high_variant,2030,42.4948021099898
906,instant_replacement,2030,42.0951300247151
906,low_variant,2030,44.5409279252826
906,medium_variant,2030,43.517866197482
906,momentum,2030,41.6938431478778
906,no_change,2030,43.472666976365
906,zero_migration,2030,43.4789512235095
906,constant_fertility,2035,46.1853369056001
906,constant_mortality,2035,45.2060177210697
906,high_variant,2035,44.1909189465808
906,instant_replacement,2035,43.7401612191013
906,low_variant,2035,47.2032847255966
906,medium_variant,2035,45.7770949679044
906,momentum,2035,42.9190646623075
906,no_change,2035,45.6140955296984
906,zero_migration,2035,45.7233299200816
906,constant_fertility,2040,48.0198348916318
906,constant_mortality,2040,46.3112656056569
906,high_variant,2040,45.0684280130026
906,instant_replacement,2040,44.5809525083697
906,low_variant,2040,49.6623354665919
906,medium_variant,2040,47.3743333255771
906,momentum,2040,43.1108213048986
906,no_change,2040,46.9571404407007
906,zero_migration,2040,47.2928429158511
906,constant_fertility,2045,49.3260531007482
906,constant_mortality,2045,46.5118800213276
906,high_variant,2045,44.7090767321472
906,instant_replacement,2045,44.1977539320204
906,low_variant,2045,51.4592280060976
906,medium_variant,2045,48.2950283596507
906,momentum,2045,42.156790826292
906,no_change,2045,47.5446142067926
906,zero_migration,2045,48.184619356478
906,constant_fertility,2050,49.914271461365
906,constant_mortality,2050,46.1489571480557
906,high_variant,2050,43.9022297010533
906,instant_replacement,2050,43.4026425485762
906,low_variant,2050,52.8048086408487
906,medium_variant,2050,48.4969534213164
906,momentum,2050,40.9219584659675
906,no_change,2050,47.5693239542313
906,zero_migration,2050,48.3817672167792
906,constant_fertility,2055,50.3633588244235
906,constant_mortality,2055,45.8807156712207
906,high_variant,2055,43.1519825280634
906,instant_replacement,2055,42.7204898452191
906,low_variant,2055,53.8100488772492
906,medium_variant,2055,48.5942559082713
906,momentum,2055,39.8964805332961
906,no_change,2055,47.6391104847874
906,zero_migration,2055,48.4836606657798
906,constant_fertility,2060,50.9863389093827
906,constant_mortality,2060,45.9057143550334
906,high_variant,2060,42.7199423214864
906,instant_replacement,2060,42.8331559011778
