region,variant,year,medianageofpopulation
947,estimates,1950,19.0973239031064
947,estimates,1955,18.8364726833569
947,estimates,1960,18.5341027006624
947,estimates,1965,18.1956627024483
947,estimates,1970,17.905882780222
947,estimates,1975,17.6292834216864
947,estimates,1980,17.4274359028248
947,estimates,1985,17.1919973121531
947,estimates,1990,17.1753806712078
947,estimates,1995,17.4337438297082
947,estimates,2000,17.6228426164026
947,estimates,2005,17.7851198320195
947,estimates,2010,17.9580378958136
947,constant_fertility,2015,18.2542314725276
947,constant_mortality,2015,18.2542314725276
947,estimates,2015,18.2542314725276
947,high_variant,2015,18.2542314725276
947,instant_replacement,2015,18.2542314725276
947,low_variant,2015,18.2542314725276
947,medium_variant,2015,18.2542314725276
947,momentum,2015,18.2542314725276
947,no_change,2015,18.2542314725276
947,zero_migration,2015,18.2542314725276
947,constant_fertility,2020,18.460224446729
947,constant_mortality,2020,18.7503735682748
947,high_variant,2020,18.5419924056335
947,instant_replacement,2020,20.6571004247456
947,low_variant,2020,18.9277928347065
947,medium_variant,2020,18.7348928204798
947,momentum,2020,20.6063721027304
947,no_change,2020,18.4788633918471
947,zero_migration,2020,18.7478460743835
947,constant_fertility,2025,18.5696035661604
947,constant_mortality,2025,19.4108237891065
947,high_variant,2025,18.877924340212
947,instant_replacement,2025,22.9897732164925
947,low_variant,2025,19.8391492256057
947,medium_variant,2025,19.3585369514895
947,momentum,2025,22.8425974593054
947,no_change,2025,18.6375128154063
947,zero_migration,2025,19.3779932368093
947,constant_fertility,2030,18.5636305802092
947,constant_mortality,2030,20.2154870654931
947,high_variant,2030,19.262057267129
947,instant_replacement,2030,25.036988178994
947,low_variant,2030,21.0455634198809
947,medium_variant,2030,20.1030638666098
947,momentum,2030,24.7621444918826
947,no_change,2030,18.7004642959556
947,zero_migration,2030,20.1273440669755
947,constant_fertility,2035,18.4887629003043
947,constant_mortality,2035,21.1586275618477
947,high_variant,2035,19.7294907812039
947,instant_replacement,2035,27.2122633776314
947,low_variant,2035,22.3125246459688
947,medium_variant,2035,20.9995997077439
947,momentum,2035,26.7411828548743
947,no_change,2035,18.6799443978939
947,zero_migration,2035,21.0227140935455
947,constant_fertility,2040,18.4863566124951
947,constant_mortality,2040,22.0881872076147
947,high_variant,2040,20.4141863164474
947,instant_replacement,2040,29.3574436377897
947,low_variant,2040,23.5503567474269
947,medium_variant,2040,21.9082628478679
947,momentum,2040,28.7144501510304
947,no_change,2040,18.7050106574034
947,zero_migration,2040,21.9317315333124
947,constant_fertility,2045,18.4966319151917
947,constant_mortality,2045,23.0219983438264
947,high_variant,2045,21.1988644830599
947,instant_replacement,2045,31.7785472834549
947,low_variant,2045,24.7479427628322
947,medium_variant,2045,22.8396370942968
947,momentum,2045,30.8452329906567
947,no_change,2045,18.7378212540749
947,zero_migration,2045,22.8644228599277
947,constant_fertility,2050,18.4781556435293
947,constant_mortality,2050,23.9750333051842
947,high_variant,2050,22.0087422428498
947,instant_replacement,2050,33.5299302092613
947,low_variant,2050,26.0184967441169
947,medium_variant,2050,23.8032471191169
947,momentum,2050,31.2924411741096
947,no_change,2050,18.7462531555682
947,zero_migration,2050,23.8291884209865
947,constant_fertility,2055,18.4205207748962
947,constant_mortality,2055,24.9516516074602
947,high_variant,2055,22.8045072144879
947,instant_replacement,2055,33.8688766195606
947,low_variant,2055,27.3317087648903
947,medium_variant,2055,24.7997302277339
947,momentum,2055,31.4414101957236
947,no_change,2055,18.718572356451
947,zero_migration,2055,24.825594447535
947,constant_fertility,2060,18.3458539631963
947,constant_mortality,2060,26.0177737899764
947,high_variant,2060,23.589471661423
947,instant_replacement,2060,34.5086778982351
947,low_variant,2060,28.6895383645512
947,medium_variant,2060,25.8939266066556
947,momentum,2060,31.9333957610189
947,no_change,2060,18.6684955679602
947,zero_migration,2060,25.9194165206661
947,constant_fertility,2065,18.2760258234499
947,constant_mortality,2065,27.0703480223613
947,high_variant,2065,24.3786030633565
947,instant_replacement,2065,35.3900524366409
947,low_variant,2065,30.1012650348129
947,medium_variant,2065,27.005277056374
947,momentum,2065,32.5591092975816
947,no_change,2065,18.6146715290902
947,zero_migration,2065,27.0271276168963
947,constant_fertility,2070,18.2164045847351
947,constant_mortality,2070,28.0958014251691
947,high_variant,2070,25.1966421440954
947,instant_replacement,2070,36.4216039254321
947,low_variant,2070,31.5951873770686
