region,variant,year,medianageofpopulation
910,estimates,1950,18.4120101236145
910,estimates,1955,18.1692014613982
910,estimates,1960,17.8061627689689
910,estimates,1965,17.414236551902
910,estimates,1970,17.1364515065826
910,estimates,1975,16.8916810535804
910,estimates,1980,16.8009645750926
910,estimates,1985,16.6223073234291
910,estimates,1990,16.6095833362625
910,estimates,1995,16.8114554505437
910,estimates,2000,16.8648468652846
910,estimates,2005,17.0556978026725
910,estimates,2010,17.3988459616734
910,constant_fertility,2015,17.9886706923377
910,constant_mortality,2015,17.9886706923377
910,estimates,2015,17.9886706923377
910,high_variant,2015,17.9886706923377
910,instant_replacement,2015,17.9886706923377
910,low_variant,2015,17.9886706923377
910,medium_variant,2015,17.9886706923377
910,momentum,2015,17.9886706923377
910,no_change,2015,17.9886706923377
910,zero_migration,2015,17.9886706923377
910,constant_fertility,2020,18.4396758447439
910,constant_mortality,2020,18.7488236947416
910,high_variant,2020,18.5549049706798
910,instant_replacement,2020,20.5390620090785
910,low_variant,2020,18.9448424085093
910,medium_variant,2020,18.7498743831995
910,momentum,2020,20.484975958743
910,no_change,2020,18.44160898895
910,zero_migration,2020,18.7649340034958
910,constant_fertility,2025,18.6968876493486
910,constant_mortality,2025,19.6038663214876
910,high_variant,2025,19.0891301771862
910,instant_replacement,2025,22.9862001931008
910,low_variant,2025,20.0970707558118
910,medium_variant,2025,19.5872890224975
910,momentum,2025,22.8413858559845
910,no_change,2025,18.7288723662953
910,zero_migration,2025,19.6098059668874
910,constant_fertility,2030,18.7703457484806
910,constant_mortality,2030,20.580685885772
910,high_variant,2030,19.6078549085353
910,instant_replacement,2030,25.1366747038542
910,low_variant,2030,21.5172970167916
910,medium_variant,2030,20.5396436214044
910,momentum,2030,24.8541762417048
910,no_change,2030,18.845800660407
910,zero_migration,2030,20.5639487734959
910,constant_fertility,2035,18.7530179272505
910,constant_mortality,2035,21.6145810022402
910,high_variant,2035,20.1771319695546
910,instant_replacement,2035,27.3419544173341
910,low_variant,2035,22.9439696066812
910,medium_variant,2035,21.5622211901412
910,momentum,2035,26.8803367836565
910,no_change,2035,18.8567223777973
910,zero_migration,2035,21.5825946654425
910,constant_fertility,2040,18.8695716869919
910,constant_mortality,2040,22.6425939565935
910,high_variant,2040,21.0025948135428
910,instant_replacement,2040,29.5154702870563
910,low_variant,2040,24.3796603557404
910,medium_variant,2040,22.6060097061894
910,momentum,2040,28.8752385719601
910,no_change,2040,18.9743870420403
910,zero_migration,2040,22.6238767058883
910,constant_fertility,2045,19.0172270342468
910,constant_mortality,2045,23.6661468064082
910,high_variant,2045,21.8850760687741
910,instant_replacement,2045,31.9832931885449
910,low_variant,2045,25.8149717671253
910,medium_variant,2045,23.6712799465269
910,momentum,2045,31.0543474975674
910,no_change,2045,19.1121549203941
910,zero_migration,2045,23.6878634704852
910,constant_fertility,2050,19.1184240060574
910,constant_mortality,2050,24.6892964447869
910,high_variant,2050,22.7771851552098
910,instant_replacement,2050,34.0455522346106
910,low_variant,2050,27.2886611985742
910,medium_variant,2050,24.7588415878514
910,momentum,2050,31.8195217898613
910,no_change,2050,19.2029101038047
910,zero_migration,2050,24.7747195790448
910,constant_fertility,2055,19.1470397382024
910,constant_mortality,2055,25.7613894670533
910,high_variant,2055,23.6472070959571
910,instant_replacement,2055,34.4479023760864
910,low_variant,2055,28.769162279648
910,medium_variant,2055,25.9298366238546
910,momentum,2055,32.0391426424666
910,no_change,2055,19.2218358032637
910,zero_migration,2055,25.9445118510635
910,constant_fertility,2060,19.134874071478
910,constant_mortality,2060,26.83107756512
910,high_variant,2060,24.4789016379511
910,instant_replacement,2060,35.1406542518359
910,low_variant,2060,30.2546145570885
910,medium_variant,2060,27.1130265657089
910,momentum,2060,32.5508947440604
910,no_change,2060,19.1952683682996
910,zero_migration,2060,27.1234031849214
910,constant_fertility,2065,19.1222736636
910,constant_mortality,2065,27.8630854391545
910,high_variant,2065,25.3182086834239
910,instant_replacement,2065,36.1252495735379
910,low_variant,2065,31.8338554135143
910,medium_variant,2065,28.281472712097
910,momentum,2065,33.2094965683316
910,no_change,2065,19.1615169147147
910,zero_migration,2065,28.2868269914284
910,constant_fertility,2070,19.1204549010336
910,constant_mortality,2070,28.8516367160846
910,high_variant,2070,26.2008672059035
910,instant_replacement,2070,37.2193569856355
910,low_variant,2070,33.3991518063893
910,medium_variant,2070,29.430492499685
910,momentum,2070,33.9115610229988
910,no_change,2070,19.1347206772639
910,zero_migration,2070,29.4303335119254
910,constant_fertility,2075,19.1207356387709
910,constant_mortality,2075,29.7957899052736
910,high_variant,2075,27.0769349672952
910,instant_replacement,2075,38.3085640608792
910,low_variant,2075,34.9585653666645
910,medium_variant,2075,30.5888542053019
910,momentum,2075,34.4751385217515
910,no_change,2075,19.1098188513246
910,zero_migration,2075,30.5827014793581
910,constant_fertility,2080,19.1129000763012
910,constant_mortality,2080,30.7173578243442
910,high_variant,2080,27.9375316343486
910,instant_replacement,2080,39.2447296443121
910,low_variant,2080,36.5138623422193
910,medium_variant,2080,31.7403249783051
910,momentum,2080,34.6459494471807
910,no_change,2080,19.0789917098664
910,zero_migration,2080,31.7287678943141
910,constant_fertility,2085,19.0965749162945
910,constant_mortality,2085,31.5855134748938
910,high_variant,2085,28.7766561760445
910,instant_replacement,2085,39.7903409624406
910,low_variant,2085,38.0067665707584
910,medium_variant,2085,32.8545250401762
910,momentum,2085,34.4295078537014
910,no_change,2085,19.0416845148008
910,zero_migration,2085,32.8382997777079
910,constant_fertility,2090,19.0778036422414
910,constant_mortality,2090,32.3964343372194
910,high_variant,2090,29.5883797901733
910,instant_replacement,2090,39.8974784214368
910,low_variant,2090,39.4358332353148
910,medium_variant,2090,33.9326762577301
910,momentum,2090,34.1552833753932
910,no_change,2090,19.0028098245061
910,zero_migration,2090,33.9127330604571
910,constant_fertility,2095,19.0616265442519
910,constant_mortality,2095,33.1553776740629
910,high_variant,2095,30.3882270822097
910,instant_replacement,2095,39.8750671025954
910,low_variant,2095,40.7993336216413
910,medium_variant,2095,34.9769369023731
910,momentum,2095,34.0687990366853
910,no_change,2095,18.9662358504419
910,zero_migration,2095,34.9542711864292
910,constant_fertility,2100,19.0482930485504
910,constant_mortality,2100,33.8701495802978
910,high_variant,2100,31.1807631614963
