region,variant,year,medianageofpopulation
914,estimates,1950,19.2223886147851
914,estimates,1955,19.0589014257875
914,estimates,1960,18.9034668648406
914,estimates,1965,18.6970021474253
914,estimates,1970,18.3840666531536
914,estimates,1975,18.0061501745453
914,estimates,1980,17.6783793127647
914,estimates,1985,17.3021205063099
914,estimates,1990,17.2459344785587
914,estimates,1995,17.4658983465853
914,estimates,2000,17.7162689510237
914,estimates,2005,17.8154491478642
914,estimates,2010,17.8346078446049
914,constant_fertility,2015,17.9081321946471
914,constant_mortality,2015,17.9081321946471
914,estimates,2015,17.9081321946471
914,high_variant,2015,17.9081321946471
914,instant_replacement,2015,17.9081321946471
914,low_variant,2015,17.9081321946471
914,medium_variant,2015,17.9081321946471
914,momentum,2015,17.9081321946471
914,no_change,2015,17.9081321946471
914,zero_migration,2015,17.9081321946471
914,constant_fertility,2020,17.9610031179277
914,constant_mortality,2020,18.2566013138392
914,high_variant,2020,18.0207363718341
914,instant_replacement,2020,20.215991101985
914,low_variant,2020,18.3884053485842
914,medium_variant,2020,18.204570481605
914,momentum,2020,20.2058526517896
914,no_change,2020,18.0165521901475
914,zero_migration,2020,18.2309332924642
914,constant_fertility,2025,18.0111897025119
914,constant_mortality,2025,18.831962123397
914,high_variant,2025,18.2591377134371
914,instant_replacement,2025,22.5823644846303
914,low_variant,2025,19.1607590305596
914,medium_variant,2025,18.7099483300308
914,momentum,2025,22.4902359406197
914,no_change,2025,18.1495421019979
914,zero_migration,2025,18.7497852424661
914,constant_fertility,2030,17.9901245183414
914,constant_mortality,2030,19.5519245016123
914,high_variant,2030,18.58062654849
914,instant_replacement,2030,24.6503323020886
914,low_variant,2030,20.1366174191793
914,medium_variant,2030,19.3493299010172
914,momentum,2030,24.4398482560898
914,no_change,2030,18.2315650835735
914,zero_migration,2030,19.3947751125063
914,constant_fertility,2035,17.9234926169862
914,constant_mortality,2035,20.3996067920818
914,high_variant,2035,19.0185316708694
914,instant_replacement,2035,26.8340509753268
914,low_variant,2035,21.3062755053326
914,medium_variant,2035,20.0771179879963
914,momentum,2035,26.4237581590995
914,no_change,2035,18.2454476202639
914,zero_migration,2035,20.1308091132076
914,constant_fertility,2040,17.8837072511444
914,constant_mortality,2040,21.2655641990749
914,high_variant,2040,19.5880411589707
914,instant_replacement,2040,29.0291867565362
914,low_variant,2040,22.3726548973025
