variant,country,year,potentialsupport2569_70
estimates,140,1950,14.425
estimates,140,1951,14.243
estimates,140,1952,14.232
estimates,140,1953,14.4
estimates,140,1954,14.768
estimates,140,1955,15.361
estimates,140,1956,15.218
estimates,140,1957,15.248
estimates,140,1958,15.448
estimates,140,1959,15.828
estimates,140,1960,16.4
estimates,140,1961,16.29
estimates,140,1962,16.348
estimates,140,1963,16.545
estimates,140,1964,16.844
estimates,140,1965,17.234
estimates,140,1966,16.894
estimates,140,1967,16.668
estimates,140,1968,16.569
estimates,140,1969,16.608
estimates,140,1970,16.783
estimates,140,1971,16.352
estimates,140,1972,16.055
estimates,140,1973,15.873
estimates,140,1974,15.787
estimates,140,1975,15.79
estimates,140,1976,15.43
estimates,140,1977,15.181
estimates,140,1978,15.029
estimates,140,1979,14.966
estimates,140,1980,14.981
estimates,140,1981,14.794
estimates,140,1982,14.707
estimates,140,1983,14.712
estimates,140,1984,14.803
estimates,140,1985,14.969
estimates,140,1986,14.787
estimates,140,1987,14.696
estimates,140,1988,14.676
estimates,140,1989,14.708
estimates,140,1990,14.781
estimates,140,1991,14.662
estimates,140,1992,14.622
estimates,140,1993,14.652
estimates,140,1994,14.748
estimates,140,1995,14.902
estimates,140,1996,14.724
estimates,140,1997,14.631
estimates,140,1998,14.617
estimates,140,1999,14.675
estimates,140,2000,14.802
estimates,140,2001,14.601
estimates,140,2002,14.487
estimates,140,2003,14.451
estimates,140,2004,14.488
estimates,140,2005,14.593
estimates,140,2006,14.522
estimates,140,2007,14.539
estimates,140,2008,14.636
estimates,140,2009,14.804
estimates,140,2010,15.036
estimates,140,2011,15.02
estimates,140,2012,15.079
estimates,140,2013,15.208
estimates,140,2014,15.406
estimates,140,2015,15.666
medium_variant,140,2015,15.666
medium_variant,140,2016,15.705
medium_variant,140,2017,15.814
medium_variant,140,2018,15.98
medium_variant,140,2019,16.184
medium_variant,140,2020,16.417
medium_variant,140,2021,16.394
medium_variant,140,2022,16.424
medium_variant,140,2023,16.497
medium_variant,140,2024,16.602
medium_variant,140,2025,16.732
medium_variant,140,2026,16.627
medium_variant,140,2027,16.571
medium_variant,140,2028,16.559
medium_variant,140,2029,16.588
medium_variant,140,2030,16.652
medium_variant,140,2031,16.529
medium_variant,140,2032,16.453
medium_variant,140,2033,16.417
medium_variant,140,2034,16.418
medium_variant,140,2035,16.447
medium_variant,140,2036,16.32
medium_variant,140,2037,16.232
medium_variant,140,2038,16.168
medium_variant,140,2039,16.108
medium_variant,140,2040,16.039
medium_variant,140,2041,15.813
medium_variant,140,2042,15.602
medium_variant,140,2043,15.391
medium_variant,140,2044,15.165
medium_variant,140,2045,14.914
medium_variant,140,2046,14.536
medium_variant,140,2047,14.17
medium_variant,140,2048,13.805
medium_variant,140,2049,13.43
medium_variant,140,2050,13.037
medium_variant,140,2051,12.57
medium_variant,140,2052,12.124
medium_variant,140,2053,11.699
medium_variant,140,2054,11.292
medium_variant,140,2055,10.901
medium_variant,140,2056,10.489
medium_variant,140,2057,10.109
medium_variant,140,2058,9.759
medium_variant,140,2059,9.441
medium_variant,140,2060,9.15
medium_variant,140,2061,8.862
medium_variant,140,2062,8.606
medium_variant,140,2063,8.371
medium_variant,140,2064,8.147
medium_variant,140,2065,7.929
medium_variant,140,2066,7.704
medium_variant,140,2067,7.494
medium_variant,140,2068,7.299
medium_variant,140,2069,7.115
medium_variant,140,2070,6.942
medium_variant,140,2071,6.768
medium_variant,140,2072,6.608
medium_variant,140,2073,6.461
medium_variant,140,2074,6.324
medium_variant,140,2075,6.197
medium_variant,140,2076,6.067
medium_variant,140,2077,5.949
medium_variant,140,2078,5.838
medium_variant,140,2079,5.727
medium_variant,140,2080,5.615
medium_variant,140,2081,5.495
medium_variant,140,2082,5.377
medium_variant,140,2083,5.262
medium_variant,140,2084,5.151
medium_variant,140,2085,5.042
medium_variant,140,2086,4.932
medium_variant,140,2087,4.827
medium_variant,140,2088,4.726
medium_variant,140,2089,4.629
medium_variant,140,2090,4.536
medium_variant,140,2091,4.444
medium_variant,140,2092,4.358
medium_variant,140,2093,4.276
medium_variant,140,2094,4.198
medium_variant,140,2095,4.123
medium_variant,140,2096,4.052
medium_variant,140,2097,3.984
medium_variant,140,2098,3.92
medium_variant,140,2099,3.858
medium_variant,140,2100,3.798
high_variant,140,2015,16.3182084539563
low_variant,140,2015,16.3182084539563
constant_fertility,140,2015,16.3182084539563
instant_replacement,140,2015,16.3182084539563
zero_migration,140,2015,16.3182084539563
constant_mortality,140,2015,16.3182084539563
no_change,140,2015,16.3182084539563
high_variant,140,2020,17.0903715477846
low_variant,140,2020,17.0903715477846
constant_fertility,140,2020,17.0903715477846
instant_replacement,140,2020,17.0903715477846
zero_migration,140,2020,17.0558237947135
constant_mortality,140,2020,17.1202679796594
no_change,140,2020,17.1202679796594
high_variant,140,2025,17.4049908618023
low_variant,140,2025,17.4049908618023
constant_fertility,140,2025,17.4049908618023
instant_replacement,140,2025,17.4049908618023
zero_migration,140,2025,17.3401063118245
constant_mortality,140,2025,17.5859841318726
no_change,140,2025,17.5859841318726
high_variant,140,2030,17.295256960493
low_variant,140,2030,17.295256960493
constant_fertility,140,2030,17.295256960493
instant_replacement,140,2030,17.295256960493
zero_migration,140,2030,17.2125791250743
constant_mortality,140,2030,17.7317539369167
no_change,140,2030,17.7317539369167
high_variant,140,2035,17.0838234115856
low_variant,140,2035,17.0838234115856
constant_fertility,140,2035,17.0838234115856
instant_replacement,140,2035,17.0838234115856
zero_migration,140,2035,16.9969885651209
constant_mortality,140,2035,17.8721785411879
no_change,140,2035,17.8721785411879
high_variant,140,2040,16.710207596437
low_variant,140,2040,16.710207596437
constant_fertility,140,2040,16.710207596437
instant_replacement,140,2040,16.710207596437
zero_migration,140,2040,16.6307239530786
constant_mortality,140,2040,17.9267904157172
no_change,140,2040,17.9267904157172
high_variant,140,2045,15.7961100062679
low_variant,140,2045,15.4670932994916
constant_fertility,140,2045,15.8584528240565
instant_replacement,140,2045,14.689849027695
zero_migration,140,2045,15.565233797557
constant_mortality,140,2045,17.2784734733257
no_change,140,2045,17.5427212853303
high_variant,140,2050,14.1444094682591
low_variant,140,2050,13.401379501898
constant_fertility,140,2050,14.3675770761966
instant_replacement,140,2050,12.3264111347715
zero_migration,140,2050,13.721042003231
constant_mortality,140,2050,15.8564603037998
no_change,140,2050,16.575536609872
high_variant,140,2055,12.1391842087035
low_variant,140,2055,11.0426120417235
constant_fertility,140,2055,12.5726208077657
instant_replacement,140,2055,9.99118140930251
zero_migration,140,2055,11.5539015646706
constant_mortality,140,2055,14.023494424324
no_change,140,2055,15.2649519733169
high_variant,140,2060,10.4252200237539
low_variant,140,2060,9.10121654683536
constant_fertility,140,2060,11.1217970573579
instant_replacement,140,2060,8.15342277906205
zero_migration,140,2060,9.74093839412856
constant_mortality,140,2060,12.3987184552853
no_change,140,2060,14.1898609720014
high_variant,140,2065,9.27753252645648
low_variant,140,2065,7.74594415627414
constant_fertility,140,2065,10.2783709794112
instant_replacement,140,2065,6.87669683257919
zero_migration,140,2065,8.5016098553843
constant_mortality,140,2065,11.2805157155935
no_change,140,2065,13.7002702820524
high_variant,140,2070,8.35594496726704
low_variant,140,2070,6.62370941246597
constant_fertility,140,2070,9.68754028598743
instant_replacement,140,2070,5.81270158948563
zero_migration,140,2070,7.48106914019733
constant_mortality,140,2070,10.2678210359913
no_change,140,2070,13.3764616496942
high_variant,140,2075,7.68977539367955
low_variant,140,2075,5.73842828978128
constant_fertility,140,2075,9.39810432221945
instant_replacement,140,2075,4.97973758692882
zero_migration,140,2075,6.69418270680096
constant_mortality,140,2075,9.46026834574173
no_change,140,2075,13.3679012012053
high_variant,140,2080,7.23620809455998
low_variant,140,2080,5.04599910662813
constant_fertility,140,2080,9.39083301199943
instant_replacement,140,2080,4.35369699422363
zero_migration,140,2080,6.10167013624669
constant_mortality,140,2080,8.87044808562216
no_change,140,2080,13.7362983529791
high_variant,140,2085,6.75901298940041
low_variant,140,2085,4.37160464426423
constant_fertility,140,2085,9.39203756857142
instant_replacement,140,2085,3.77954200769587
zero_migration,140,2085,5.50233227815441
constant_mortality,140,2085,8.19519263348813
no_change,140,2085,14.0567337013932
high_variant,140,2090,6.16426397842484
low_variant,140,2090,3.88299005614792
constant_fertility,140,2090,9.16707386743488
instant_replacement,140,2090,3.94398414954998
zero_migration,140,2090,4.96539727027639
constant_mortality,140,2090,7.60394694457603
no_change,140,2090,13.9904121778835
high_variant,140,2095,5.61979998797975
low_variant,140,2095,3.52215838499524
constant_fertility,140,2095,8.8610050688118
instant_replacement,140,2095,3.96898088331348
zero_migration,140,2095,4.52551705020248
constant_mortality,140,2095,7.14808434677529
no_change,140,2095,13.806348460222
high_variant,140,2100,5.18374470317051
low_variant,140,2100,3.25479108492259
constant_fertility,140,2100,8.59977057595339
instant_replacement,140,2100,3.84799584350673
zero_migration,140,2100,4.18167650577502
constant_mortality,140,2100,6.81367441050443
no_change,140,2100,13.7080146817715
