variant,country,year,potentialsupport2569_70
estimates,466,1950,27.457
estimates,466,1951,27.495
estimates,466,1952,28.064
estimates,466,1953,29.222
estimates,466,1954,31.096
estimates,466,1955,33.931
estimates,466,1956,33.304
estimates,466,1957,33.246
estimates,466,1958,33.791
estimates,466,1959,35.027
estimates,466,1960,37.109
estimates,466,1961,35.9
estimates,466,1962,35.297
estimates,466,1963,35.296
estimates,466,1964,35.949
estimates,466,1965,37.338
estimates,466,1966,35.642
estimates,466,1967,34.575
estimates,466,1968,33.977
estimates,466,1969,33.698
estimates,466,1970,33.683
estimates,466,1971,31.469
estimates,466,1972,29.729
estimates,466,1973,28.423
estimates,466,1974,27.52
estimates,466,1975,26.975
estimates,466,1976,25.296
estimates,466,1977,24.036
estimates,466,1978,23.105
estimates,466,1979,22.43
estimates,466,1980,21.957
estimates,466,1981,20.727
estimates,466,1982,19.74
estimates,466,1983,18.945
estimates,466,1984,18.31
estimates,466,1985,17.81
estimates,466,1986,16.847
estimates,466,1987,16.031
estimates,466,1988,15.343
estimates,466,1989,14.778
estimates,466,1990,14.323
estimates,466,1991,14.024
estimates,466,1992,13.864
estimates,466,1993,13.825
estimates,466,1994,13.893
estimates,466,1995,14.061
estimates,466,1996,14.097
estimates,466,1997,14.263
estimates,466,1998,14.549
estimates,466,1999,14.956
estimates,466,2000,15.483
estimates,466,2001,15.719
estimates,466,2002,16.083
estimates,466,2003,16.57
estimates,466,2004,17.181
estimates,466,2005,17.919
estimates,466,2006,18.184
estimates,466,2007,18.581
estimates,466,2008,19.068
estimates,466,2009,19.591
estimates,466,2010,20.121
estimates,466,2011,20.075
estimates,466,2012,20.076
estimates,466,2013,20.169
estimates,466,2014,20.413
estimates,466,2015,20.833
medium_variant,466,2015,20.833
medium_variant,466,2016,20.949
medium_variant,466,2017,21.248
medium_variant,466,2018,21.657
medium_variant,466,2019,22.088
medium_variant,466,2020,22.494
medium_variant,466,2021,22.402
medium_variant,466,2022,22.356
medium_variant,466,2023,22.388
medium_variant,466,2024,22.539
medium_variant,466,2025,22.82
medium_variant,466,2026,22.796
medium_variant,466,2027,22.902
medium_variant,466,2028,23.107
medium_variant,466,2029,23.388
medium_variant,466,2030,23.72
medium_variant,466,2031,23.735
medium_variant,466,2032,23.834
medium_variant,466,2033,23.972
medium_variant,466,2034,24.098
medium_variant,466,2035,24.181
medium_variant,466,2036,23.914
medium_variant,466,2037,23.682
medium_variant,466,2038,23.455
medium_variant,466,2039,23.205
medium_variant,466,2040,22.912
medium_variant,466,2041,22.353
medium_variant,466,2042,21.846
